1,2,3,4,model
0.7956190476190477,0.5162337662337663,0.7777777777777778,0.44564629529475386,ElasticNet
0.5,0.46920634920634924,0.5,0.5,ElasticNet
0.6167605633802817,0.5465367965367965,0.9722222222222221,0.5267712276906436,ElasticNet
0.3890140845070423,0.5995670995670995,0.5133333333333333,0.5395061728395062,ElasticNet
0.5657746478873239,0.5822510822510822,0.7555555555555556,0.42942130881557594,ElasticNet
0.8017142857142858,0.3528138528138528,0.7272222222222222,0.5265008112493239,RandomForest
0.5146478873239436,0.5928571428571429,0.5533333333333332,0.47836668469442944,RandomForest
0.5805633802816901,0.47348484848484845,0.9722222222222223,0.48485667928610054,RandomForest
0.4813380281690141,0.3760822510822511,0.4255555555555555,0.5476851851851853,RandomForest
0.5495774647887324,0.4372294372294372,0.6555555555555556,0.5402920497566253,RandomForest
0.846952380952381,0.39502164502164505,0.7933333333333333,0.41644131963223363,TabPFN
0.5030985915492958,0.5663492063492063,0.7755555555555556,0.48350459707950244,TabPFN
0.5098591549295775,0.5411255411255411,0.9666666666666668,0.5197404002163332,TabPFN
0.5277464788732394,0.44372294372294374,0.5322222222222223,0.5061728395061728,TabPFN
0.571830985915493,0.47619047619047616,0.7666666666666667,0.4456462952947539,TabPFN
