model,1,2,3
ElasticNet_DebiasM,0.5394736842105263,0.6880896226415094,0.5883870967741935
RandomForest_DebiasM,0.5968693284936478,0.5548349056603774,0.6470967741935484
TabPFN_DebiasM,0.5417422867513612,0.6049528301886792,0.6438709677419354
ElasticNet_ComBat,0.5930127041742286,0.6379716981132075,0.6051612903225807
RandomForest_ComBat,0.4283121597096189,0.5819575471698112,0.4458064516129032
TabPFN_ComBat,0.6188747731397459,0.6668632075471699,0.5135483870967743
ElasticNet_MMUPHin,,,
RandomForest_MMUPHin,,,
TabPFN_MMUPHin,,,
