1,2,3,model
0.8473484848484849,0.604978354978355,0.8828125,ElasticNet
0.6515507518796992,0.8480952380952381,0.5618489583333333,ElasticNet
0.8042763157894737,0.5670995670995671,0.8530769230769231,ElasticNet
0.743656015037594,0.5259740259740259,0.7513020833333334,ElasticNet
0.8094444444444445,0.6206709956709956,0.8359375,RandomForest
0.6352208646616542,0.9184920634920635,0.5559895833333333,RandomForest
0.8191964285714286,0.5984848484848485,0.8553846153846154,RandomForest
0.7703242481203008,0.6720779220779222,0.73046875,RandomForest
0.8017929292929292,0.672077922077922,0.8157552083333334,TabPFN
0.6386278195488722,0.8817460317460318,0.490234375,TabPFN
0.7864191729323308,0.6017316017316017,0.8969230769230769,TabPFN
0.7098214285714286,0.5465367965367964,0.7565104166666666,TabPFN
