1,2,3,model
0.706166932482722,0.5046296296296297,0.6259375,ElasticNet
0.5,0.5473684210526316,0.5,ElasticNet
0.5094861660079051,0.45442708333333337,0.587948717948718,ElasticNet
0.4897233201581027,0.490162037037037,0.36812500000000004,ElasticNet
0.6962785752259436,0.5089699074074073,0.5396875,RandomForest
0.5212450592885376,0.6822305764411027,0.4271875,RandomForest
0.542391304347826,0.4594184027777778,0.6012820512820513,RandomForest
0.40889328063241104,0.4282407407407407,0.375,RandomForest
0.6524189261031367,0.5577256944444444,0.5225,TabPFN
0.5112648221343874,0.648609022556391,0.32999999999999996,TabPFN
0.5357707509881423,0.4794560185185185,0.5615384615384615,TabPFN
0.49268774703557316,0.5306712962962963,0.45062499999999994,TabPFN
