model,1,2,3
ElasticNet_DebiasM,0.650140977443609,0.5919913419913421,0.763671875
RandomForest_DebiasM,0.5093984962406015,0.4491341991341991,0.6389973958333334
TabPFN_DebiasM,0.4929511278195489,0.6255411255411255,0.765625
ElasticNet_ComBat,0.7882988721804511,0.49783549783549785,0.7630208333333334
RandomForest_ComBat,0.6846804511278195,0.5335497835497836,0.8776041666666667
TabPFN_ComBat,0.7267387218045113,0.5497835497835498,0.8313802083333334
ElasticNet_MMUPHin,,,
RandomForest_MMUPHin,,,
TabPFN_MMUPHin,,,
