model,1,2,3,4
ElasticNet_DebiasM,0.7096774193548387,0.5011857707509881,0.7033333333333334,0.4854272778720996
RandomForest_DebiasM,0.5588897224306076,0.3881422924901186,0.7455555555555555,0.495897000565931
TabPFN_DebiasM,0.3075768942235559,0.4687747035573123,0.6733333333333333,0.6086587436332768
ElasticNet_ComBat,0.6864216054013503,0.509090909090909,0.6266666666666666,0.5820599886813809
RandomForest_ComBat,0.7078019504876218,0.4126482213438735,0.6944444444444444,0.44425580079230337
TabPFN_ComBat,0.6489122280570143,0.383399209486166,0.7555555555555555,0.5489530277306168
ElasticNet_MMUPHin,,,,
RandomForest_MMUPHin,,,,
TabPFN_MMUPHin,,,,
