1,2,3,model
0.501010101010101,0.6038961038961039,0.594017094017094,ElasticNet
0.5593220338983051,0.5668956043956044,0.670940170940171,ElasticNet
0.5167608286252354,0.5883838383838385,0.7927878787878789,ElasticNet
0.6180790960451978,0.6013708513708513,0.698005698005698,ElasticNet
0.5528619528619529,0.5905483405483405,0.6915954415954416,RandomForest
0.6150659133709981,0.5373015873015874,0.676994301994302,RandomForest
0.5306967984934087,0.5023448773448774,0.7140000000000001,RandomForest
0.6080979284369115,0.6089466089466089,0.7008547008547008,RandomForest
0.42188552188552186,0.5357142857142858,0.6787749287749287,TabPFN
0.6158192090395481,0.5997863247863248,0.6894586894586895,TabPFN
0.5593220338983051,0.5465367965367967,0.6786060606060607,TabPFN
0.5819209039548023,0.5992063492063492,0.7243589743589745,TabPFN
