1,2,3,4,5,model
0.7237734487734488,0.7159017453135099,0.8057828696126568,0.7635957792207793,0.7821180555555556,ElasticNet
0.6174242424242425,0.8678985507246375,0.9268957992362248,0.874797077922078,0.769314236111111,ElasticNet
0.577922077922078,0.8416289592760181,0.9429365079365081,0.8843344155844156,0.8029513888888888,ElasticNet
0.5792748917748918,0.792824822236587,0.9012547735951992,0.9229946524064172,0.8917100694444445,ElasticNet
0.7908549783549785,0.7773109243697479,0.9263502454991818,0.8902191558441558,0.9219093406593407,ElasticNet
0.6179653679653678,0.7986425339366515,0.8816148390616476,0.8919439935064934,0.8411458333333334,ElasticNet
0.8173520923520922,0.669360051712993,0.7926895799236224,0.7270698051948052,0.7332899305555555,RandomForest
0.5914502164502164,0.8829710144927537,0.8417894162575015,0.859172077922078,0.7912326388888888,RandomForest
0.7332251082251082,0.8522947640594699,0.9592857142857143,0.864650974025974,0.8506944444444444,RandomForest
0.5917207792207791,0.8215901745313511,0.9320785597381342,0.9073232323232323,0.8895399305555556,RandomForest
0.775974025974026,0.7824822236586942,0.9159847244953628,0.8342126623376623,0.8732142857142857,RandomForest
0.6341991341991341,0.8351648351648351,0.9028914348063285,0.8950892857142857,0.8697916666666667,RandomForest
0.7695526695526695,0.6929541047188106,0.8014184397163121,0.7646103896103895,0.810329861111111,TabPFN
0.6358225108225108,0.8665217391304347,0.8827059465357339,0.8518668831168831,0.775607638888889,TabPFN
0.6818181818181818,0.8497091144149967,0.9534920634920635,0.8954951298701299,0.845486111111111,TabPFN
0.6206709956709957,0.8173884938590821,0.8739770867430442,0.9372846108140227,0.8732638888888888,TabPFN
0.7743506493506493,0.7870071105365223,0.9088925259138025,0.8831168831168831,0.9088369963369963,TabPFN
0.6331168831168831,0.8367808661926309,0.9094380796508457,0.8885957792207791,0.8480902777777777,TabPFN
