model,1,2,3
ElasticNet_DebiasM,0.5877470355731226,0.5892650462962963,0.488125
RandomForest_DebiasM,0.5320158102766799,0.5169270833333334,0.45999999999999996
TabPFN_DebiasM,0.48379446640316204,0.5454282407407408,0.47562499999999996
ElasticNet_ComBat,0.6073122529644268,0.4671585648148148,0.42375
RandomForest_ComBat,0.45602766798418976,0.5342881944444445,0.46125
TabPFN_ComBat,0.5288537549407115,0.48003472222222227,0.520625
ElasticNet_MMUPHin,,,
RandomForest_MMUPHin,,,
TabPFN_MMUPHin,,,
