1,2,3,4,5,6,model
0.8837777777777778,0.3688811188811189,0.36163137561738956,0.34701298701298694,0.5931034482758621,0.4289127837514935,ElasticNet
0.296875,0.598859126984127,0.650496356790063,0.7714285714285715,0.4896551724137931,0.5053763440860215,ElasticNet
0.5282118055555556,0.5058275058275059,0.8234244946492272,0.5223376623376623,0.6499999999999999,0.5364396654719237,ElasticNet
0.5716145833333333,0.5134032634032634,0.5518607266859016,0.9040833333333333,0.653448275862069,0.4540023894862604,ElasticNet
0.5355902777777778,0.47785547785547783,0.5094136632598172,0.497922077922078,0.41166666666666674,0.48864994026284353,ElasticNet
0.4696180555555556,0.5023310023310024,0.5434984595823757,0.46597402597402593,0.5103448275862068,0.5939682539682539,ElasticNet
0.40885416666666663,0.5,0.4713188908993105,0.5864935064935065,0.7051724137931035,0.49342891278375156,ElasticNet
0.9548888888888889,0.4236596736596736,0.4393613379627365,0.5432467532467532,0.5,0.47192353643966556,RandomForest
0.25,0.6722718253968254,0.5229595579245929,0.5963636363636364,0.6327586206896552,0.4486260454002389,RandomForest
0.4270833333333333,0.6990093240093241,0.8850730422965858,0.45675324675324686,0.4706896551724138,0.5280764635603346,RandomForest
0.36653645833333337,0.675990675990676,0.6146021810357475,0.9,0.45775862068965517,0.4755077658303465,RandomForest
0.51171875,0.5128205128205128,0.5190718372536555,0.5997402597402598,0.5866666666666667,0.42353643966547194,RandomForest
0.508029513888889,0.3551864801864802,0.5676072179568684,0.30194805194805197,0.371551724137931,0.5271428571428572,RandomForest
0.4366319444444444,0.4155011655011655,0.4346667318695291,0.4381818181818182,0.5206896551724138,0.509557945041816,RandomForest
0.9295555555555556,0.3479020979020979,0.3713140006846301,0.4877922077922078,0.46379310344827585,0.5185185185185185,TabPFN
0.23958333333333334,0.6410714285714285,0.5571910606875641,0.7451948051948051,0.5051724137931034,0.4109916367980885,TabPFN
0.509982638888889,0.49300699300699297,0.9354340071343639,0.5145454545454545,0.653448275862069,0.6188769414575866,TabPFN
0.3806423611111111,0.6317016317016317,0.6388087437038485,0.8976666666666666,0.5603448275862069,0.4038231780167264,TabPFN
0.5434027777777778,0.5332167832167832,0.39268423883808506,0.4246753246753247,0.5733333333333335,0.34050179211469533,TabPFN
0.4913194444444444,0.4831002331002331,0.5388038534891681,0.5290909090909091,0.393103448275862,0.5506349206349206,TabPFN
0.4010416666666667,0.40967365967365965,0.5264316103476943,0.5857142857142856,0.55,0.4444444444444444,TabPFN
