model,1,2,3,4,5
ElasticNet_DebiasM,0.6623376623376623,0.8652230122818358,0.9203491543917076,0.8812905844155844,0.8059895833333334
RandomForest_DebiasM,0.6474567099567099,0.8178733031674209,0.9274413529732679,0.8912337662337663,0.759765625
TabPFN_DebiasM,0.6396103896103896,0.8303167420814479,0.9432624113475176,0.9042207792207791,0.8025173611111112
ElasticNet_ComBat,0.731060606060606,0.8477698771816419,0.9492635024549918,0.9261363636363635,0.8576388888888888
RandomForest_ComBat,0.714556277056277,0.8367808661926309,0.9214402618657938,0.9248173701298701,0.8771701388888888
TabPFN_ComBat,0.6428571428571428,0.8274078862314157,0.9536279323513366,0.9125405844155844,0.8645833333333334
ElasticNet_MMUPHin,,,,,
RandomForest_MMUPHin,,,,,
TabPFN_MMUPHin,,,,,
