1,2,3,model
0.7434090909090909,0.3852813852813852,0.7194010416666667,ElasticNet
0.5234962406015037,0.8209523809523809,0.46028645833333337,ElasticNet
0.7192199248120301,0.45238095238095244,0.7138461538461539,ElasticNet
0.7443609022556391,0.3722943722943723,0.603515625,ElasticNet
0.7700757575757576,0.38961038961038963,0.6722005208333334,RandomForest
0.5075187969924813,0.783888888888889,0.5227864583333333,RandomForest
0.7527020676691729,0.5838744588744589,0.8021794871794873,RandomForest
0.7714990601503758,0.474025974025974,0.6591796875,RandomForest
0.709949494949495,0.3170995670995671,0.7220052083333334,TabPFN
0.5763627819548872,0.7925396825396827,0.5260416666666666,TabPFN
0.7652725563909774,0.4534632034632035,0.7902564102564102,TabPFN
0.7589285714285715,0.3474025974025974,0.669921875,TabPFN
