1,2,3,model
0.4951178451178452,0.49422799422799424,0.6403133903133903,ElasticNet
0.5785310734463277,0.521825396825397,0.6866096866096866,ElasticNet
0.5020715630885123,0.5407647907647907,0.7021818181818182,ElasticNet
0.5868173258003767,0.5306637806637806,0.7471509971509972,ElasticNet
0.5312289562289563,0.6305916305916307,0.5865384615384616,RandomForest
0.6143126177024482,0.5963675213675214,0.7560541310541311,RandomForest
0.5333333333333333,0.5661976911976913,0.6924545454545454,RandomForest
0.5644067796610169,0.5097402597402598,0.7015669515669516,RandomForest
0.43198653198653203,0.5642135642135643,0.6374643874643875,TabPFN
0.6041431261770245,0.5766941391941393,0.7763532763532763,TabPFN
0.5412429378531074,0.5743145743145743,0.6967878787878787,TabPFN
0.5751412429378532,0.5948773448773449,0.7001424501424501,TabPFN
