model,1,2,3
ElasticNet_DebiasM,0.5235404896421845,0.518037518037518,0.7685185185185186
RandomForest_DebiasM,0.5777777777777778,0.5501443001443002,0.7015669515669517
TabPFN_DebiasM,0.5337099811676084,0.5580808080808081,0.7336182336182336
ElasticNet_ComBat,0.536723163841808,0.5753968253968254,0.5370370370370371
RandomForest_ComBat,0.637099811676083,0.6096681096681097,0.6502849002849003
TabPFN_ComBat,0.5807909604519774,0.6031746031746031,0.6274928774928775
ElasticNet_MMUPHin,0.536346516007533,0.6028138528138529,0.53988603988604
RandomForest_MMUPHin,0.5397363465160075,0.48665223665223667,0.6057692307692307
TabPFN_MMUPHin,0.5751412429378531,0.5898268398268398,0.6538461538461537
