ncbi_18,ncbi_75,ncbi_237,ncbi_262,ncbi_286,ncbi_482,ncbi_538,ncbi_561,ncbi_570,ncbi_590,ncbi_662,ncbi_724,ncbi_816,ncbi_830,ncbi_836,ncbi_838,ncbi_841,ncbi_846,ncbi_848,ncbi_862,ncbi_872,ncbi_904,ncbi_906,ncbi_970,ncbi_1243,ncbi_1257,ncbi_1263,ncbi_1279,ncbi_1298,ncbi_1301,ncbi_1350,ncbi_1357,ncbi_1378,ncbi_1380,ncbi_1386,ncbi_1485,ncbi_1578,ncbi_1654,ncbi_1678,ncbi_1716,ncbi_1730,ncbi_1839,ncbi_1883,ncbi_2373,ncbi_2425,ncbi_2740,ncbi_2747,ncbi_28231,ncbi_29465,ncbi_32067,ncbi_32207,ncbi_33042,ncbi_33882,ncbi_39948,ncbi_40544,ncbi_41273,ncbi_44249,ncbi_44262,ncbi_44748,ncbi_46255,ncbi_48075,ncbi_55079,ncbi_55080,ncbi_61170,ncbi_71666,ncbi_84108,ncbi_84111,ncbi_84567,ncbi_86331,ncbi_89092,ncbi_100883,ncbi_102106,ncbi_112008,ncbi_117563,ncbi_118747,ncbi_133925,ncbi_150022,ncbi_162289,ncbi_165779,ncbi_177971,ncbi_187492,ncbi_188143,ncbi_189330,ncbi_198251,ncbi_207244,ncbi_216851,ncbi_227979,ncbi_233189,ncbi_239759,ncbi_239934,ncbi_244127,ncbi_253238,ncbi_283168,ncbi_332248,ncbi_375288,ncbi_397864,ncbi_412592,ncbi_459786,ncbi_543311,ncbi_572511,ncbi_577309,ncbi_577310,ncbi_588605,ncbi_644652,ncbi_698776,ncbi_1279388,ncbi_1408818,ncbi_1505657,ncbi_1505663,ncbi_1506553,ncbi_1506577,ncbi_1508657,ncbi_1573535,ncbi_1637257,ncbi_1652133,ncbi_1866885,ncbi_1870884,ncbi_1884922,ncbi_1912216,ncbi_1913599,ncbi_2005359,ncbi_2039240,ncbi_2048137,ncbi_1253,ncbi_1562,ncbi_2370,ncbi_52784,ncbi_156973,ncbi_264995,ncbi_583,ncbi_713,ncbi_864,ncbi_140625,ncbi_420345,ncbi_180162,ncbi_195950,ncbi_416916,ncbi_41275,ncbi_66831,ncbi_84036,ncbi_192987,ncbi_28050,ncbi_35832,ncbi_51366,ncbi_447020,ncbi_184869,ncbi_196081,ncbi_2050,ncbi_191303,ncbi_119852,ncbi_33024,ncbi_2383,ncbi_204475,ncbi_2172,ncbi_51514,ncbi_580596,ncbi_135858,ncbi_574697,ncbi_158846,ncbi_40840,ncbi_437755,ncbi_292632,ncbi_581,ncbi_613
0.0,0.0,0.0,0.0,0.006114313628697762,0.0029289446484282397,0.0,0.0,0.0,0.0,0.0,0.004057247921794187,-0.005985272841336892,0.00035917671932721997,8.107973778245011e-05,-0.0029215829849053633,0.02577282282450543,0.00039447770050360435,0.032202645420190294,0.0,-0.00016572090021726112,0.002903801749366954,0.003033506316228213,0.0019576184479352986,-0.002084874257622959,-0.000580848602986081,0.04398694177199524,-0.006910026300671167,0.0,-0.012536926111074145,-0.0007299702564612785,0.001238143852140268,0.0,-0.005537895657365036,0.0,0.0066353610561386365,0.0013701239505808337,-0.001174555044413303,0.014899947575506514,0.00812913947053508,0.0,0.0,0.0,0.0,0.0,-0.0005720801254688252,0.0,0.0,0.018657732717333994,0.000803829207586737,0.0001792447868771787,0.015396191438327322,0.0031326722500688194,-0.003580705793219951,-0.003355762411744368,0.0,0.0,0.0,-0.0008393190496453725,0.0,0.0,0.0,0.0,-0.004128950002982397,0.0,-0.004543602636245206,-0.0139150894044659,0.0,-0.014623022291212085,0.0,0.0013167216187497826,-0.009740608514137808,0.0,0.0,0.004261170159529766,0.0,0.0011661730861964226,-0.0024493619421369676,-0.0026989956066706794,0.0009378455131709987,0.0,0.0,-0.005346033419143747,0.0,0.01211594797746234,0.03424586225342082,0.0,0.0,0.014750520486048802,0.0023640082426166927,-0.00028153255880245605,-0.001026441060539528,0.005035461957496954,0.0,0.02607757552999333,0.0,0.0,0.0,0.00025902696333437005,-0.01349410780030529,-0.004408807169643037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.881695275049453e-05,0.0,0.0,0.004254277044097418,-9.276928067540843e-05,0.0003070685017702575,-0.0006831876741803154,-0.0007794165764073985,0.0,0.00014031009030226113,0.0010411637746979379,-0.00013160839216001384,0.0,-0.00046327732585754223,0.0,0.0,0.0,0.0,0.0031900010794509814,0.00022376795120785314,0.0,0.024985113923333108,0.00016447384331231887,-0.0004948315533676783,0.0,0.012522077788814678,0.03206986499179797,0.00495237787251237,-8.685885615995976e-05,0.07748603746095119,0.0036595210958972673,0.0022200836354175912,0.0018761300459111912,0.0014237026074081273,-0.0011762479654366187,-8.949472129584697e-06,0.0,0.0019269495386789158,0.0058000350982316574,-0.0001534564696844249,-0.0001440214789132333
0.0,0.0,0.0,0.0,0.007373278564443858,0.0017632602628116223,0.0,0.0,0.0,0.0,0.0,0.005148627126111755,-0.0019656944852029473,0.00023892265637985458,8.107973778245011e-05,-0.005921960649845336,0.0304300318495456,0.00018959454305962154,0.026676492649427827,0.0,0.001509674999027134,0.0010873103258845762,0.0003435964412854441,0.00221307188231122,-0.006538966121830771,-0.0004920169182998546,0.04631658454317969,-0.003001487295701169,0.0,-0.005862160542320959,-0.00019434174330236364,0.0016455250653457508,0.0,0.0039873985416687355,0.0,-0.011428982900433479,-0.0012285547763549365,0.00991302525549927,0.0010961577121815604,0.0079455448787788,0.0,0.0,0.0,0.0,0.0,-0.0003286330122538122,0.0,0.0,0.008836932272613155,-0.004117718531109316,0.0004248400188694467,0.037981904519936806,0.0032399801832552733,-0.005455536725559181,-0.0021489905602325833,0.0,0.0,0.0,-0.0031975620174880103,0.0,0.0,0.0,0.0,-0.002673503137868023,0.0,-0.0004803617460507202,0.01928292624434886,0.0,-0.005165670349617557,0.0,-0.001856759800281561,0.030657416136107757,0.0,0.0,-0.002360126378117471,0.0,-0.0005032286219621739,0.0010828488267552617,0.0016233176820621888,0.001821618319390339,0.0,0.0,0.034766881797277056,0.0,0.01604563727054003,-0.0362387682043367,0.0,0.0,0.012604560870871459,0.00015376815526971498,0.005649217060997972,0.00013599498833151788,-0.016848985377085485,0.0,-0.04207998536286538,0.0,0.0,0.0,-0.0011050264223325204,-0.00964030458264658,-0.001201026148266164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4442976481134636e-05,0.0,0.0,0.006062774851519197,-0.00011122518374669611,-0.004321952268509461,-0.0007227534792555031,-0.0008050728436308021,0.0,7.422254594856254e-05,0.0003631223967817716,-0.0001269928860831353,0.0,-0.00028862675020062666,0.0,0.0,0.0,0.0,0.00350872839603661,0.0005425321547205056,0.0,0.019795197594461876,4.189908796009335e-05,-0.00032539480736002894,0.0,0.013467612811407485,0.02679922312841311,0.007365718357276527,-5.0971880916077765e-05,0.05533042797091201,0.003619054066274947,0.0026729219085614778,0.0020016671013577346,9.684062559563442e-05,5.1984156373488704e-05,-8.949472129584697e-06,0.0,0.0029722976669014143,0.008959447933106551,-0.0002098617685662587,-0.00012817468117757772
0.0,0.0,0.0,0.0,0.014131290125027757,0.002566490229402527,0.0,0.0,0.0,0.0,0.0,0.012735473110954612,-0.01459845470721119,0.00042446918217148316,-1.4741770505900267e-05,-0.01344463286419624,0.029995114999671526,0.00016353120038702063,0.031096869001802422,0.0,0.0005212282856297119,-0.0008857689679546175,0.0027365712069189734,0.0014759969751977715,-0.005480416156171781,-0.0015032419611434146,-0.02891437175090786,-0.0034940164854343272,0.0,-0.009307992689160874,-0.0005870871065433963,0.00278070637880625,0.0,-0.0009803150957997599,0.0,-0.007602998479830786,0.001976083028461945,-0.00012408093807457412,0.01871393172648777,0.005921507541973394,0.0,0.0,0.0,0.0,0.0,-0.0007535323297840513,0.0,0.0,0.004827221313080589,0.0007376057629798099,-0.0014343577163485365,0.04048536785465021,0.0031708122852876688,-0.0034336699344660235,0.004309206156366408,0.0,0.0,0.0,-0.005234094877018049,0.0,0.0,0.0,0.0,-0.0037975704099024936,0.0,-0.00840642999570986,0.020134448485458187,0.0,-0.007479702507598002,0.0,0.004207329727758785,-0.01134626288078261,0.0,0.0,0.0003207188151392464,0.0,0.004257178659978239,-0.0015196547001630914,0.0019292307545168846,0.0010501552493121418,0.0,0.0,-0.002222795564098284,0.0,0.013561370203632333,-0.02751338056764561,0.0,0.0,0.006783456462991898,0.0009379886625017589,0.0021481389440921807,-0.00011248113466470538,-0.001101182299693258,0.0,-0.0379174095004618,0.0,0.0,0.0,-0.0007523757134307871,-0.01131888075243475,-0.0013168806878874886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0005106658649435e-05,0.0,0.0,0.003769904831079017,-9.501560984481451e-05,-0.003047686726077474,-0.000829920027526382,-0.0007974932719761414,0.0,0.00012952131340312274,0.0003392823508923344,-0.00033810370916633896,0.0,-0.0005871956199873944,0.0,0.0,0.0,0.0,0.007604126376687017,-0.0005808523203341275,0.0,0.017266941161196814,-2.632220632530423e-05,-0.0005250343499429571,0.0,0.014376182956320387,0.02237944293406723,0.006190303969733582,-0.000248287664970225,0.07736071832137904,0.004238440969974619,0.0027239254429446825,0.0014638536400451967,1.4320792004255905e-05,-0.0001654125163667053,-1.1470813629877895e-05,0.0,0.0018221356048131346,0.006806503273614268,-0.00018995199512308417,-0.0001510192889109075
0.0,0.0,0.0,0.0,0.010411490500139224,0.0017496720322315888,0.0,0.0,0.0,0.0,0.0,0.006516855444940513,0.009439024336983752,0.000916429110376285,-1.4741770505900267e-05,-0.0028368617584909844,0.02543603054821817,0.00023030458750380027,0.021917796098932272,0.0,0.00012726663194292996,0.0011257861716650244,0.001043508739762163,0.0016668494349219678,-0.004937424691661128,-0.0007303059308958965,-0.026720200725150613,0.00015763367116517434,0.0,-0.007818141438766156,-0.0003016708652688083,0.0009692571922313037,0.0,-0.002636705101809245,0.0,0.0031397088481072625,0.005037697158349351,0.0009647694982022958,0.008312426510365501,-0.0006926558042251844,0.0,0.0,0.0,0.0,0.0,-0.0006261782898460589,0.0,0.0,-0.008687444040367023,-0.0026333984388217527,-0.0008449632612861761,0.0376582553158926,-4.726111723434941e-05,-0.004125700781653872,-0.0013614210857783814,0.0,0.0,0.0,0.0016123571644105156,0.0,0.0,0.0,0.0,-0.0013529109403313307,0.0,0.00329494047412228,0.01331727769705928,0.0,0.004485551969070289,0.0,0.0024032278533932688,0.029015987270901707,0.0,0.0,-0.0005309206221038752,0.0,0.0016134329541651938,0.00224430759239017,0.0031433799338158297,0.0011739690757743278,0.0,0.0,0.039444777212210326,0.0,0.00819196057797384,0.04909144478314262,0.0,0.0,0.00801485561310234,0.001019841407281964,-0.001639945196047417,-1.933239320966832e-06,0.006074871770173365,0.0,0.03847005484693916,0.0,0.0,0.0,-0.00024019918750162596,-0.007841253190278707,0.0005776472038281444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.612788327359753e-05,0.0,0.0,0.003900372691942698,-9.501560984481451e-05,-0.003981905795105476,-0.000589775049059093,-0.0006938216644035672,0.0,0.0005206731311485044,0.00033427865924137517,-0.0001110011569809022,0.0,-0.0007140751213033534,0.0,0.0,0.0,0.0,0.007029395215796714,0.000595023164261095,0.0,0.020646362030069716,0.00034109622019304505,-0.00045167636686652043,0.0,0.015652141224986146,0.027150316033792365,0.006948276111033571,-0.00010585899368779596,0.0702586230123168,0.0040003470042236375,0.0031453238699778057,0.0028453587791725135,0.0016121961274301298,-6.211131496545028e-05,-1.638889966311401e-05,0.0,0.0022999780828011082,0.0070880613336579005,-0.00017282724493902112,-0.0001156658629104612
0.0,0.0,0.0,0.0,0.0039010536287367964,0.0017496720322315888,0.0,0.0,0.0,0.0,0.0,0.0019108955671026037,-0.02191046410119003,0.000713014396387314,8.107973778245011e-05,-0.007548018572284822,0.010052776908040949,0.00020522306003414116,0.02208880342964431,0.0,1.9703157564810006e-05,0.0008955461439532216,0.0021806102695477525,0.002012861453247773,-0.004460020608797852,-0.0006263573276216265,0.06621763717607664,-0.003710429829957637,0.0,0.03337480734169825,-0.0002141928367241816,0.0003548675868874732,0.0,-0.001731214930994229,0.0,-0.018859881125069977,-0.0010842859895607501,0.0014016694921474126,0.007348668962974235,0.0045605598460231305,0.0,0.0,0.0,0.0,0.0,0.0013066975156672631,0.0,0.0,0.04365637408946272,-0.0026333984388217527,0.0009650225453900576,0.04348061567105258,-4.6756302239833154e-05,-0.0010775841728014547,0.003907185846440363,0.0,0.0,0.0,0.001136944987800453,0.0,0.0,0.0,0.0,-0.0008537386893242764,0.0,0.002034377842082348,-0.0023489474782508284,0.0,-0.010844885082228656,0.0,0.003063416398441618,0.033300072797799465,0.0,0.0,-0.00020487790245215831,0.0,0.0012564669982035826,0.001775546987369165,0.002056623221039405,0.0020563634279212573,0.0,0.0,0.02015948353826884,0.0,0.009646830714893076,-0.03755136828863758,0.0,0.0,0.007476255471308003,0.004384760742066507,0.0032409586007637447,0.000529386013461277,0.0042673601019561835,0.0,0.02594263895841712,0.0,0.0,0.0,0.005849725736238752,-0.010348654057806465,-0.0022645178961980435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.004940472355279e-05,0.0,0.0,0.0037046786121029997,-8.766760598737943e-05,0.002234491660644053,-0.0006024938973874005,-0.0007255894380756133,0.0,0.00015946592606479277,0.0010231190526478315,-0.00016162385526633053,0.0,-0.0003194402371321318,0.0,0.0,0.0,0.0,0.007360949991092697,0.0008811819736415428,0.0,0.02016888861381707,0.00012810283178733004,-0.00027496852372215034,0.0,0.00932740183963192,0.021192325468158718,0.006245356914711739,-8.685885615995976e-05,0.050887748853801956,0.00482199336355017,0.002468851832574012,0.0022183518429470883,0.0006077514027055748,-0.0005141308273296236,-8.949472129584697e-06,0.0,0.0032421753536558706,0.007036304118298094,-0.00016281720480693725,-6.775760617381878e-05
0.0,0.0,0.0,0.0,0.014348671043478064,0.0017496720322315888,0.0,0.0,0.0,0.0,0.0,0.0024379488144882578,-0.0048688590579665705,0.00022294924746427895,8.107973778245011e-05,-0.008035311031855357,0.020954217461481604,0.0001263138482639955,0.03783363567821147,0.0,0.00023765237460405332,0.006874359170092706,0.006020993005836699,0.0024416444839465757,-0.0023176397943952365,0.008889728990590214,-0.02803534114138592,-0.0001260744640856455,0.0,-0.008050008174576533,-0.0007125076090586777,4.899845880453333e-05,0.0,0.010797632778517606,0.0,-0.015335581324740916,0.008473709562859921,0.0002641849702239375,0.007904346787163383,0.006547589285233077,0.0,0.0,0.0,0.0,0.0,0.011929780327442328,0.0,0.0,0.0008303430896605167,-0.0006804908847008262,-0.0007349013485081232,0.033024374951907014,-4.732555649683091e-05,2.20562876286907e-05,-0.0028758910253025975,0.0,0.0,0.0,-0.0026056551835852097,0.0,0.0,0.0,0.0,-0.004556126263112123,0.0,-0.01124402454296724,-0.009725059098296034,0.0,0.0014469159763452436,0.0,0.00030330709523659655,-0.012433637761516705,0.0,0.0,0.00046650968646191416,0.0,0.006679925284346545,-0.001421729090802935,-0.010754879427465851,-3.554550451544853e-06,0.0,0.0,0.004799836904866834,0.0,0.011544721323987775,-0.029430000322004452,0.0,0.0,-0.004460927590024044,0.004777888279779684,0.002678460229344393,-7.921144696772134e-05,-0.005946616268773363,0.0,-0.036906714177214674,0.0,0.0,0.0,-0.0007767656528707904,-0.007505761280538614,-0.0013948985796380352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0005106658649435e-05,0.0,0.0,-0.012798805551023138,-0.0001134715129161022,-0.0020933447827684148,-0.0006679625080963605,-0.0006229317009026512,0.0,6.74020484646207e-05,-0.0044311499730542445,-0.00012254840480606063,0.0,-0.0003752557306800484,0.0,0.0,0.0,0.0,0.0037292566718724407,-0.0006063242201103538,0.0,0.017397181003307047,6.993801029164649e-06,-0.0004957052202315397,0.0,0.01270254966152009,0.024501541683357966,0.00619988304193877,-7.393575205401022e-05,0.06413336119799438,0.002724926399789732,0.002841158031529792,0.0011866269567420264,4.5373897015392074e-05,-0.0016282062981358252,-1.1470813629877895e-05,0.0,0.004950576121668948,0.007304237523767265,-0.00023092825934476665,-9.821000541301869e-05
0.0,0.0,0.0,0.0,0.0107033757564688,0.0017496720322315888,0.0,0.0,0.0,0.0,0.0,0.001618349299568739,-0.008851693569584597,0.00025184726408750466,4.352853159219185e-05,-0.009267220533280298,0.02305234692110097,0.0001325391038069427,0.030362322635750612,0.0,0.0004016420262170161,0.005918041269658392,0.00863657109026797,0.001915136401131396,-0.002708163488656023,-0.0006186245487110884,0.04176944224584151,-0.0001260744640856455,0.0,-0.011147733951479295,-0.0006254366575759339,0.001209121604056514,0.0,0.0014368619910864703,0.0,-0.0003208479944224712,0.0029291126837813508,0.0006011154912017058,0.008299978707304825,-0.001788344683236141,0.0,0.0,0.0,0.0,0.0,0.008527364188110087,0.0,0.0,-0.012822289584064924,-0.003431228286080653,-0.0008768165002439023,0.03874941175224905,-3.977842347997252e-05,-0.005640479998861804,-0.0026263493756874356,0.0,0.0,0.0,-0.0019529014040384188,0.0,0.0,0.0,0.0,-0.0009570728213422013,0.0,-0.0076128591011849584,-0.013210250014598489,0.0,0.0014174350175526049,0.0,0.003153830607955382,-0.012259400324364275,0.0,0.0,0.0020707637754557614,0.0,-0.00025631016114682856,0.0019229887837037222,0.005539935958831266,0.0005369282487429271,0.0,0.0,0.03304336651823294,0.0,0.015163947525150042,-0.02874256416174216,0.0,0.0,-0.030186191266539895,0.0011395900575948425,-0.0034530527168013677,-1.0002071065828806e-05,-0.019501313897761118,0.0,-0.043079077635322455,0.0,0.0,0.0,-0.0011428271097242491,-0.007972484534243185,-0.002376200745377092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0005106658649435e-05,0.0,0.0,-0.0055353507800015925,-9.183344028133235e-05,0.0024843570316792018,-0.0006000291843355098,-0.0005590409764356153,0.0,1.7165041675017606e-05,0.00030925423778335054,-8.667763427943908e-05,0.0,-0.0005930259635887494,0.0,0.0,0.0,0.0,0.003082846680919129,-0.00022466112738680772,0.0,0.019608718745322346,-1.1803397347189597e-06,-0.000491652766368829,0.0,0.008097631771076747,0.02323602939946746,0.010082608901350003,-4.995771331987284e-05,0.08177033858222692,0.002927443443741514,0.002516310755052847,0.001108340471273593,-3.40194637504998e-05,-0.001350393135741327,-1.1470813629877895e-05,0.0,0.0034595947726261296,0.007215456826850175,-0.0002294272335473231,-0.0001117722030533378
0.0,0.0,0.0,0.0,0.006950485646074074,0.001908368170359481,0.0,0.0,0.0,0.0,0.0,0.0034011231865223226,-0.004612436082548948,0.00022294924746427895,8.107973778245011e-05,-0.0038004592903754623,0.020324373862347037,0.00032142156623134204,0.03217802104448165,0.0,-0.0006513487562303054,-0.0011810703215872414,0.011888029019113705,0.004983527425329062,-0.009134151092342672,0.008370866749122026,0.05831236703604702,-0.0001589256919434493,0.0,-0.010677753250845544,-0.00034653563839441657,-0.0004065491983255296,0.0,-0.0008697604028127468,0.0,-0.004777416055949978,0.003008271786132066,-0.00034372928213667055,0.0011705611923444297,0.0023703543667271663,0.0,0.0,0.0,0.0,0.0,0.00698785661061577,0.0,0.0,0.049714708310601756,0.0008274212729136624,-0.000591067639698257,0.004376196940535831,0.007141175707315526,0.0015064837010155421,-0.00421629163776041,0.0,0.0,0.0,-0.004380065470332503,0.0,0.0,0.0,0.0,-0.0020013768425026835,0.0,-0.007860213837663768,-0.007574331298295515,0.0,-0.003975178870620945,0.0,1.7008261479791158e-06,-0.00972900356741834,0.0,0.0,-0.006210985851516141,0.0,0.0013284800724556514,-0.020460750115884687,-0.0003090892431076518,-0.004328695323291102,0.0,0.0,0.02722010895253897,0.0,0.01302199612783994,-0.022945415747206946,0.0,0.0,0.008847997426180358,0.00038927997716012405,0.0002512281805755259,-5.1857870941272256e-05,-0.01779542408630432,0.0,-0.025140390258612314,0.0,0.0,0.0,0.012669914692512274,-0.008818255242227192,-0.0007764173683847567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0005106658649435e-05,0.0,0.0,-0.007790494946709631,-8.91660690934795e-05,0.0017612633472412294,-0.0008868674335538169,-0.0007457760526769575,0.0,0.00010300839009369481,0.0010438099198293558,-0.00014966761045097338,0.0,-0.0004340433116792181,0.0,0.0,0.0,0.0,0.004609601394823785,0.0007829012238500879,0.0,0.014024532662188952,2.0246611578417638e-05,-0.0005375304627827163,0.0,0.012930010357575374,0.023094018731435538,0.006223458185573351,-5.321157760427344e-05,0.06469096176023184,0.003026595408848802,0.002104749821656751,0.0012595771652263422,-2.0897391590599174e-05,-0.00017634190012810443,-8.949472129584697e-06,0.0,0.0025879023986188554,0.00710389518043918,-0.00022055190383970093,-0.0001150629257840122
0.0,0.0,0.0,0.0,0.007869377122264695,0.0017496720322315888,0.0,0.0,0.0,0.0,0.0,0.002027706115799498,-0.015591032775096365,0.00028779673954630906,4.352853159219185e-05,-0.009142493440722481,0.021419321027303147,0.0001325391038069427,0.02433505479065403,0.0,0.0004371128894140924,0.0006624384170022595,0.0045310918118596725,0.00232040883379638,-0.005125811753687631,-0.0005386998610151349,0.045608899976868,0.00041437982483370154,0.0,-0.008342438272721592,-0.0005068291152339702,0.0022070211827169505,0.0,-0.00046597941147478067,0.0,-0.019107242008614942,0.003192697406412945,3.9563642711838815e-05,0.008548326918233517,0.010547010288174154,0.0,0.0,0.0,0.0,0.0,-0.0005107600844044089,0.0,0.0,-0.01457376094208958,-0.0014080778302698882,-0.00048457465377411003,0.05113365619150857,-4.7337141094486034e-05,-0.002800480531439304,0.0016925574696768065,0.0,0.0,0.0,-0.001720582440950225,0.0,0.0,0.0,0.0,-0.003307250026173795,0.0,0.0034177520093514463,-0.014232201841484292,0.0,-0.0094039133841214,0.0,0.0033941800278754356,-0.0046883122620424884,0.0,0.0,-0.0017434879132639215,0.0,0.0005794113307636872,-0.005274902106661562,0.007331243542062356,0.0021126577107076264,0.0,0.0,0.030671277784703688,0.0,0.010481982961250977,-0.029644766490287217,0.0,0.0,-0.02767014473967679,-0.00013690411401898477,-0.002373058386852852,-0.00014411494760827362,-0.023460100732620684,0.0,0.02068538727719964,0.0,0.0,0.0,-0.002060056613524597,-0.009989730115972973,-0.0016699421801621673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.004940472355279e-05,0.0,0.0,-0.004645763575588203,-9.501560984481451e-05,-0.004973119884076794,-0.0007288504410084406,-0.0005866923232363428,0.0,0.00011527842967920079,0.0009228263841674282,-9.412587400532148e-05,0.0,-0.00042175137641123036,0.0,0.0,0.0,0.0,-0.0035201981831167383,-0.00110768985508908,0.0,0.021939561554320367,3.776617184913753e-05,-0.0006014158406262673,0.0,0.0059951009553539155,0.02641122893106356,0.0089056493929691,-5.682002355110981e-05,0.07642643549750562,0.0030572446546875158,0.0021153495034079094,0.001649999687449547,0.00058230327145206,-0.0004151212682407792,-1.1470813629877895e-05,0.0,0.0028272365458347137,0.005967764456308304,-0.0002334965331409382,-0.0001124261658710228
0.0,0.0,0.0,0.0,0.005735176452542878,0.0017496720322315888,0.0,0.0,0.0,0.0,0.0,0.0014536835211297573,-0.01299526725785843,0.0002196301995428539,4.352853159219185e-05,-0.010495375719332966,0.022485765840370073,0.00019589833878961625,0.03202079788377852,0.0,-0.0018672089432011578,0.002811296297552347,0.004015651090667932,0.0013018853649471624,-0.007194188710613204,0.017326684616620885,0.055782779715724144,0.0002213722666332488,0.0,-0.007327634738805947,-0.0002455461569002375,0.002886359866297744,0.0,0.0013400314454433666,0.0,-0.01131780147216492,0.002456152440154194,-0.0005131421965243917,0.007460550667601229,-0.002231378079756051,0.0,0.0,0.0,0.0,0.0,-0.0003961228776274132,0.0,0.0,0.0026602615411744465,-0.0021233056946864553,-0.001120028643394122,0.03872700584878215,-3.977842347997252e-05,-0.004931983252243574,0.002257200617630546,0.0,0.0,0.0,-0.005236596341579511,0.0,0.0,0.0,0.0,-0.0028692910042246848,0.0,0.003153100730433968,0.018421181369579813,0.0,0.0034869041262815654,0.0,-0.0020560072280200446,0.027197681285163526,0.0,0.0,-0.002413297542758595,0.0,-0.0007585413798732858,-0.0019033744783622352,0.0014405116579994963,0.0006384527317369597,0.0,0.0,0.024492483456096985,0.0,0.01892056642820567,-0.03331124121959983,0.0,0.0,-0.02282642781989085,-0.00024184094341475534,0.002752904775104177,9.719694678468563e-05,-0.026076864908022534,0.0,-0.03378703406923715,0.0,0.0,0.0,-0.0004830209131667524,-0.00576916457233841,-0.0008972681068555985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4442976481134636e-05,0.0,0.0,0.004329545759608901,-8.798099941941404e-05,0.002692412864276157,-0.0005766841613819489,-0.0005206633834331974,0.0,7.70677728676322e-05,0.000909217555858533,-8.100837750071486e-05,0.0,0.007046879726815252,0.0,0.0,0.0,0.0,0.003897482335740486,-0.001035936519196719,0.0,0.01697360973667825,-3.1385311159872593e-06,-0.0002864256791661043,0.0,0.012030680128068348,0.021560204413748497,0.008583118417462537,-4.995771331987284e-05,0.05272686449505454,0.003729483966485557,0.0033039945878224337,0.0017296359149519918,-5.68954341311874e-05,-0.00017095476655321813,-1.1470813629877895e-05,0.0,0.0036719134657138865,0.007578611777170054,-0.0002777728360059015,-7.767482268108961e-05
