feature,mean_abs_shap
ncbi_1506577,1966944554462.0374
ncbi_84108,1966944554462.0347
ncbi_102106,555205972253.3402
ncbi_724,555205972253.3119
ncbi_204475,0.22273440162790686
ncbi_1263,0.0922896071717907
ncbi_29465,0.061199569352600645
ncbi_84111,0.04260182978786139
ncbi_1386,0.03187339052570151
ncbi_662,0.027376341112588187
ncbi_1573535,0.023131232240027496
ncbi_1301,0.022604520635648957
ncbi_51514,0.017881804246463948
ncbi_216851,0.017773050845236976
ncbi_482,0.016650653173163294
ncbi_1279,0.016620552469054025
ncbi_574697,0.015167764833783287
ncbi_1257,0.014440454732044845
ncbi_2383,0.014285103417976794
ncbi_207244,0.014095422634361924
ncbi_40544,0.014083736082693444
ncbi_846,0.013669796530895851
ncbi_577309,0.013115728609246188
ncbi_2172,0.012967377108906043
ncbi_1716,0.012959619062581506
ncbi_538,0.012949084807009898
ncbi_262,0.012059467328461644
ncbi_447020,0.011724658672407975
ncbi_581,0.011717987150111173
ncbi_86331,0.01135037222566478
ncbi_1913599,0.01130586184817354
ncbi_189330,0.01117343097107509
ncbi_52784,0.011165590956800892
ncbi_572511,0.011048954329456089
ncbi_28050,0.010897164164453688
ncbi_264995,0.010876121344102879
ncbi_32067,0.010796098576417727
ncbi_2740,0.010664510725798547
ncbi_162289,0.010515822804675848
ncbi_2747,0.010241582930893327
ncbi_1243,0.010212514122476207
ncbi_286,0.01012673920922483
ncbi_583,0.009874275989559849
ncbi_397864,0.009861059962955923
ncbi_46255,0.009705240491767292
ncbi_227979,0.009662979148901449
ncbi_61170,0.009548143848891837
ncbi_970,0.009359856162290688
ncbi_1884922,0.009200476096357511
ncbi_836,0.009103720896317226
ncbi_412592,0.008818320192092083
ncbi_375288,0.008720203292991415
ncbi_292632,0.008680255317231982
ncbi_1839,0.008635045617216784
ncbi_84567,0.008332072403219483
ncbi_590,0.008300847181363792
ncbi_158846,0.008278806361518423
ncbi_1578,0.008161369837631898
ncbi_237,0.008135891096335359
ncbi_713,0.008120765614339921
ncbi_838,0.007976581622486364
ncbi_32207,0.007966351585823903
ncbi_165779,0.007949123544153482
ncbi_177971,0.007897111916087727
ncbi_332248,0.00784973757548279
ncbi_112008,0.007764535268692229
ncbi_75,0.00770745516458107
ncbi_40840,0.0077053540865748464
ncbi_1253,0.007700816363959562
ncbi_33882,0.007670389681416439
ncbi_244127,0.0076139676953012395
ncbi_416916,0.007588227277829118
ncbi_1485,0.007548440300512397
ncbi_904,0.007239019160391742
ncbi_100883,0.007161722575410255
ncbi_816,0.007120255291698873
ncbi_1357,0.007037779092300194
ncbi_848,0.006979040844990032
ncbi_1298,0.006972727613491147
ncbi_2048137,0.006968874571227582
ncbi_39948,0.006895297468808212
ncbi_35832,0.006891671639171146
ncbi_1870884,0.006736026151096487
ncbi_133925,0.006722298923480774
ncbi_33024,0.006699452607635798
ncbi_570,0.006615969288837872
ncbi_44748,0.0065974170316482035
ncbi_1350,0.006518671588716987
ncbi_55080,0.006501647461376652
ncbi_89092,0.006463278733727889
ncbi_1652133,0.006412674061703905
ncbi_184869,0.006287073538214317
ncbi_1654,0.0062371565348178955
ncbi_140625,0.006204705964767723
ncbi_119852,0.00603728372792439
ncbi_48075,0.0059983431644077935
ncbi_698776,0.005966623939064566
ncbi_253238,0.0058897068398104414
ncbi_18,0.005875153256260478
ncbi_2005359,0.005825828219169706
ncbi_44249,0.005791590302489437
ncbi_561,0.005773088609725622
ncbi_420345,0.0057286117565835985
ncbi_150022,0.005695069212519324
ncbi_2373,0.00563830645294082
ncbi_71666,0.005565299560821304
ncbi_1279388,0.005375781382606812
ncbi_1378,0.005375171259929464
ncbi_28231,0.00534422751731343
ncbi_187492,0.0052064435541946405
ncbi_2425,0.005171891740285776
ncbi_841,0.005140006583619231
ncbi_588605,0.005093587068636072
ncbi_1678,0.005058542938816918
ncbi_84036,0.005049711472494323
ncbi_156973,0.005040828047743595
ncbi_1505663,0.005006780845795112
ncbi_33042,0.0049670141225493045
ncbi_1866885,0.004898600315227581
ncbi_118747,0.004887062032560168
ncbi_44262,0.004845197463347469
ncbi_191303,0.0048393202023214186
ncbi_580596,0.004711937251503309
ncbi_864,0.004522518464604256
ncbi_1380,0.004496917800581439
ncbi_543311,0.0044689014094241655
ncbi_233189,0.004443387938039006
ncbi_830,0.004404816629580684
ncbi_1562,0.004333270561647823
ncbi_872,0.004286446964912032
ncbi_1408818,0.00420875823650523
ncbi_66831,0.0040103879831477045
ncbi_180162,0.003989384563003938
ncbi_55079,0.0038851596519292575
ncbi_2050,0.0037496086243771513
ncbi_117563,0.003599800135903468
ncbi_188143,0.0035377887284673898
ncbi_1506553,0.0035348145641317216
ncbi_1912216,0.003423859535943595
ncbi_1508657,0.003400112392716232
ncbi_283168,0.003366863889145418
ncbi_196081,0.00321703438992823
ncbi_437755,0.003058787294349407
ncbi_906,0.0029548411193216825
ncbi_644652,0.002895556000645867
ncbi_198251,0.002794484278404088
ncbi_2370,0.002393349216822892
ncbi_41275,0.0023361515517409353
ncbi_1730,0.0021862353164816347
ncbi_239934,0.0020014162196518113
ncbi_51366,0.001970312481715333
ncbi_459786,0.001869041183670731
ncbi_1637257,0.0018375260556294261
ncbi_195950,0.0016966432928286425
ncbi_192987,0.0015747375945261344
ncbi_239759,0.0014082749295661276
ncbi_1505657,0.0011840457382614297
ncbi_577310,0.00112126896896859
ncbi_862,0.0008757978474738885
ncbi_1883,0.0007659596855676235
ncbi_135858,0.0007101887208633982
ncbi_2039240,0.0005795234596235075
ncbi_613,0.0005421056762463277
ncbi_41273,0.0004671741679025682
