ncbi_18,ncbi_75,ncbi_237,ncbi_262,ncbi_286,ncbi_482,ncbi_538,ncbi_561,ncbi_570,ncbi_590,ncbi_662,ncbi_724,ncbi_816,ncbi_830,ncbi_836,ncbi_838,ncbi_841,ncbi_846,ncbi_848,ncbi_862,ncbi_872,ncbi_904,ncbi_906,ncbi_970,ncbi_1243,ncbi_1257,ncbi_1263,ncbi_1279,ncbi_1298,ncbi_1301,ncbi_1350,ncbi_1357,ncbi_1378,ncbi_1380,ncbi_1386,ncbi_1485,ncbi_1578,ncbi_1654,ncbi_1678,ncbi_1716,ncbi_1730,ncbi_1839,ncbi_1883,ncbi_2373,ncbi_2425,ncbi_2740,ncbi_2747,ncbi_28231,ncbi_29465,ncbi_32067,ncbi_32207,ncbi_33042,ncbi_33882,ncbi_39948,ncbi_40544,ncbi_41273,ncbi_44249,ncbi_44262,ncbi_44748,ncbi_46255,ncbi_48075,ncbi_55079,ncbi_55080,ncbi_61170,ncbi_71666,ncbi_84108,ncbi_84111,ncbi_84567,ncbi_86331,ncbi_89092,ncbi_100883,ncbi_102106,ncbi_112008,ncbi_117563,ncbi_118747,ncbi_133925,ncbi_150022,ncbi_162289,ncbi_165779,ncbi_177971,ncbi_187492,ncbi_188143,ncbi_189330,ncbi_198251,ncbi_207244,ncbi_216851,ncbi_227979,ncbi_233189,ncbi_239759,ncbi_239934,ncbi_244127,ncbi_253238,ncbi_283168,ncbi_332248,ncbi_375288,ncbi_397864,ncbi_412592,ncbi_459786,ncbi_543311,ncbi_572511,ncbi_577309,ncbi_577310,ncbi_588605,ncbi_644652,ncbi_698776,ncbi_1279388,ncbi_1408818,ncbi_1505657,ncbi_1505663,ncbi_1506553,ncbi_1506577,ncbi_1508657,ncbi_1573535,ncbi_1637257,ncbi_1652133,ncbi_1866885,ncbi_1870884,ncbi_1884922,ncbi_1912216,ncbi_1913599,ncbi_2005359,ncbi_2039240,ncbi_2048137,ncbi_1253,ncbi_1562,ncbi_2370,ncbi_52784,ncbi_156973,ncbi_264995,ncbi_583,ncbi_713,ncbi_864,ncbi_140625,ncbi_420345,ncbi_180162,ncbi_195950,ncbi_416916,ncbi_41275,ncbi_66831,ncbi_84036,ncbi_192987,ncbi_28050,ncbi_35832,ncbi_51366,ncbi_447020,ncbi_184869,ncbi_196081,ncbi_2050,ncbi_191303,ncbi_119852,ncbi_33024,ncbi_2383,ncbi_204475,ncbi_2172,ncbi_51514,ncbi_580596,ncbi_135858,ncbi_574697,ncbi_158846,ncbi_40840,ncbi_437755,ncbi_292632,ncbi_581,ncbi_613
0.0,-0.0,-0.0,0.0,-3.273755795288602e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0019640952839764508,0.12090552406235791,2.0726103569009276e-05,-4.967096976727989e-06,-0.20459111947539282,0.1685172279976403,-0.0,0.001516385911770752,0.0,-0.0,-0.029048785184359615,-3.6411710405049214e-05,0.0,-1.0349389086934347e-06,-2.49652731722812e-05,0.13098305816922906,0.0010725657273124034,0.0,0.5965157354960563,0.0827813671145227,-0.016812517107592986,0.0,0.0,0.0,-0.4872893130357755,0.029605740289964478,0.001974003296074722,-0.021028368650773108,-8.291461417544122e-05,0.0,0.0,0.0,0.0,0.0,0.0003180193497609348,0.0,0.0,0.08094428324708189,0.0,-0.0,0.024988193104067316,0.0,0.09904126953356408,-0.05020245004760761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003474049528138108,0.0,-0.04479363179091245,0.027432899057206174,0.0,0.0001460138199094056,0.0,4.540013596770042e-05,-0.1502309193648547,0.0,0.0,-4.046765105756774e-05,0.0,-0.0,-6.35482951580823e-05,-3.095958047857636e-05,-0.0,0.0,0.0,0.23913624165621616,0.0,-0.0,-0.1415564520220073,0.0,0.0,0.2134456237554366,0.029106062224306943,0.0,4.61571409605104e-06,-0.004042778243811609,0.0,-0.09834762420629614,0.0,0.0,0.0,-0.0,0.8101001767700199,-0.007933452752486586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.781963146518799e-05,0.0,0.0,-0.0,0.0,-7.293042870588695e-05,1.1780093938935846e-05,5.185226523861713e-07,0.0,-0.0005815264106560753,-0.0,0.012882140341352342,0.0,0.00039203854319036014,-0.0,0.0,0.0,0.0,-0.010164974083552353,0.002346959735781248,0.0,-0.06462397561196037,-1.2755860877891814e-05,-0.0,-0.0,-0.03809897248486062,-0.41919978222129056,-0.03720034741280705,2.5863550724263756e-06,-0.04132534977632772,-0.08259258217041232,-1.3182837960339465e-05,2.5583660324090004e-06,-0.006149078386789271,-0.0,1.1760828965304374e-05,-2.6094207031280568e-06,0.0006223043596631611,0.0032153767104030452,9.875726821444353e-06,-0.0
0.0,-0.0,0.0,0.0,-6.241181345664878e-05,0.0,-0.0,0.0,0.0,0.0,0.0,0.0029038658197603185,0.1982967808125811,-1.1037379231708537e-05,5.4146465179962775e-06,-0.1727413002339455,0.16888520436180848,-0.0,0.008604296858561152,0.0,-0.0,-0.03408588251142558,-5.324637460922661e-05,0.0,1.609333546278266e-05,-6.262172216080703e-06,0.13273806776486172,0.0010549823503943415,0.0,0.5606663078234254,0.08308555371719753,-0.021761359934101564,0.0,0.0,0.0,0.09860919877330168,0.09323727723942186,0.004624093154949073,-0.020574066965861323,-3.96125627965248e-05,0.0,0.0,0.0,0.0,0.0,0.0003229471520130217,0.0,0.0,0.08638831755218802,0.0,-0.0,0.02858525449751837,0.0,0.09858877572465038,-0.050520919654068706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004387566876184725,0.0,-0.04548571762068491,-0.04074177335291755,0.0,0.00015300251634608293,0.0,3.222893576005642e-05,-0.2350083500075944,0.0,0.0,-5.2690689844817783e-05,0.0,-0.0,-7.047314388545074e-05,0.00013261481084807068,-0.0,0.0,0.0,0.2717814766073168,0.0,-0.0,0.4001844131421504,0.0,0.0,0.21316156181141382,0.029110623149398746,-0.0,3.3872175469028654e-06,0.008600130514462958,0.0,2.439663936598762,0.0,0.0,0.0,0.0,0.5576011849405929,-0.007589728724164527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.2225421814343725e-05,0.0,0.0,-0.0,0.0,-5.733937271880617e-05,1.1780093938935846e-05,5.185226523861713e-07,0.0,-0.0005815264106560753,-0.0,0.012882140341352342,0.0,0.00039203854319036014,-0.0,0.0,0.0,0.0,-0.010164974083552353,0.002346959735781248,0.0,-0.06462397561196037,-1.2755860877891814e-05,-0.0,-0.0,-0.03809897248486062,-0.41919978222129056,-0.03720034741280705,2.5863550724263756e-06,-0.04132534977632772,-0.08259258217041232,-1.3182837960339465e-05,2.5583660324090004e-06,-0.006149078386789271,-0.0,1.1760828965304374e-05,-2.6094207031280568e-06,0.0006223043596631611,0.0032153767104030452,9.875726821444353e-06,-0.0
0.0,-0.0,0.0,0.0,-0.00010648298422951336,0.0,0.0,0.0,0.0,0.0,0.0,0.0004918475782097892,-0.44898944753060577,0.00012753069561976187,-6.762924828499288e-06,-0.1870185562247358,0.1679667126914783,-0.0,0.0006236911921454309,0.0,-0.0,-0.034463764520004214,-1.54912513154407e-05,0.0,1.46249745370203e-06,5.841573297295918e-06,0.11606138463732676,0.0010625860878801109,0.0,0.5926492443676052,0.08353679020999195,-0.02182912044045002,0.0,-0.0,0.0,0.08394165088299768,0.23079292146076236,-0.0018767587764689938,-0.021036409858569582,-4.152994911367766e-05,0.0,0.0,0.0,0.0,0.0,0.0003229471520130217,0.0,0.0,0.10259207404441435,0.0,-0.0,0.028640419959582056,0.0,0.0994146217358298,-0.05031364824664054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042962665783607273,0.0,-0.027878931023013143,0.00890821749875891,0.0,-6.124260813406124e-05,0.0,4.5400286403444186e-05,0.0372677137628791,0.0,0.0,-1.336851316342558e-05,0.0,-0.0,-5.1440516101620766e-05,0.00014443662185341353,-0.0,0.0,0.0,0.24042328709660565,0.0,-0.0,-0.0450700053991082,0.0,0.0,0.21300071157361147,0.02912491624247314,-0.0,-1.5949583898033732e-06,-0.003636601197937896,0.0,-0.09087673147974094,0.0,0.0,0.0,-0.0,0.840726345199544,-0.007160276969251863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.470721423041428e-05,0.0,0.0,-0.0,0.0,-7.003899426496829e-05,8.546002180214235e-06,-1.2843624506797282e-08,0.0,-0.0005815264106560753,-0.0,0.012882140341352342,0.0,0.00039203854319036014,-0.0,0.0,0.0,0.0,-0.010164974083552353,0.002346959735781248,0.0,-0.06462397561196037,-1.2755860877891814e-05,-0.0,-0.0,-0.03809897248486062,-0.41919978222129056,-0.03720034741280705,2.5863550724263756e-06,-0.04132534977632772,-0.08259258217041232,-1.3182837960339465e-05,2.5583660324090004e-06,-0.006149078386789271,-0.0,1.1760828965304374e-05,-2.6094207031280568e-06,0.0006223043596631611,0.0032153767104030452,9.875726821444353e-06,-0.0
0.0,-0.0,-0.0,0.0,-6.308176435335607e-05,0.0,-0.0,0.0,0.0,0.0,0.0,0.0014433256849822323,0.27383935691337136,5.050423899720084e-06,-8.55673148208494e-06,-0.2163148203413019,0.1685989199141416,-0.0,0.00831179795880098,0.0,-0.0,-0.0344802088095369,-5.187457856119188e-05,0.0,-9.484648250179891e-07,-3.73260956291407e-06,0.017614698250888967,0.00040948043741085985,0.0,0.54518634905848,0.08278497948528556,-0.019270254081960935,0.0,0.0,0.0,-0.08172085323439454,0.3606875851330073,0.005527991933864365,-0.021042836305798902,-0.0001329220939942652,0.0,0.0,0.0,0.0,0.0,0.0003171650049355953,0.0,0.0,0.10668939580819388,0.0,-0.0,0.028719090491764524,0.0,0.09900765447673297,-0.05052271151305264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004387566876184725,0.0,-0.045732879763326253,0.012646253775706157,0.0,-0.00010667420591760887,0.0,4.535381542241798e-05,-0.23512614314381391,0.0,0.0,-6.0812035021175135e-05,0.0,-0.0,-7.047314388545074e-05,0.00012706136514779902,-0.0,0.0,0.0,0.27186054990525205,0.0,-0.0,-0.15015154880010395,0.0,0.0,0.21296186311833987,0.029124260437419027,-0.0,1.0833368811972181e-05,-0.004013515188586864,0.0,-0.09929109439471254,0.0,0.0,0.0,-0.0,0.6864515422495064,-0.008169665493517195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.233850110456988e-05,0.0,0.0,-0.0,0.0,-6.783846066163197e-05,1.1780093938935846e-05,5.185226523861713e-07,0.0,-0.0005749215638340655,0.0,0.012882140341352342,0.0,0.00039203854319036014,-0.0,0.0,0.0,0.0,-0.010164974083552353,0.002346959735781248,0.0,-0.06462397561196037,-1.2755860877891814e-05,-0.0,-0.0,-0.03809897248486062,-0.41919978222129056,-0.03720034741280705,2.5863550724263756e-06,-0.04132534977632772,-0.08259258217041232,-1.3182837960339465e-05,2.5583660324090004e-06,-0.006149078386789271,-0.0,1.1760828965304374e-05,-2.6094207031280568e-06,0.0006223043596631611,0.0032153767104030452,9.875726821444353e-06,-0.0
0.0,-0.0,0.0,0.0,-2.2807853152461906e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.08217194011562108,-0.5288931560942828,-1.1346105079446515e-05,-5.876912405352521e-06,-0.012517652421309065,0.15897945981718362,-0.0,-0.3248179221895366,0.0,-0.0,-0.0345457080353115,-4.9866331096175115e-05,0.0,-1.3404897557207754e-05,-4.360295733110262e-06,0.14124308950338635,0.003619263062133612,0.0,-2.065135119495,0.06365618678710631,-0.021554402490683754,0.0,0.0,0.0,0.09931340380791776,0.2432563724417027,-0.00018750247166762893,-0.021039236069024317,0.00018751407852931376,0.0,0.0,0.0,0.0,0.0,0.00031068446332430485,0.0,0.0,-0.650716628812834,0.0,-0.0,0.02863908641021043,0.0,0.09769603063212393,-0.050572725671715016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004387566876184725,0.0,-0.04568413127623513,0.024659752673295312,0.0,-1.9279626580635826e-05,0.0,4.5667309690289535e-05,-0.23508270549447782,0.0,0.0,-6.0812035021175135e-05,0.0,-0.0,-7.047314388545074e-05,0.00013550307046364182,-0.0,0.0,0.0,0.27199368717573064,0.0,-0.0,0.24302022282550653,0.0,0.0,0.21399753655160342,0.0291286845128477,-0.0,4.644373970424062e-06,-0.0037885502886726946,0.0,-0.09875041207721172,0.0,0.0,0.0,0.0,0.8838192331014855,-0.007421247025484717,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.704469465974413e-05,0.0,0.0,-0.0,0.0,-7.077063496518936e-05,1.0169635817089158e-05,4.6560236650803416e-07,0.0,-0.0005815264106560753,-0.0,0.012871308899865479,0.0,0.00034395784131392856,-0.0,0.0,0.0,0.0,-0.010164974083552353,0.002346959735781248,0.0,-0.06462397561196037,-1.2755860877891814e-05,-0.0,-0.0,-0.03809897248486062,-0.41919978222129056,-0.03720034741280705,2.5863550724263756e-06,-0.04132534977632772,-0.08259258217041232,-1.3182837960339465e-05,2.5583660324090004e-06,-0.006149078386789271,-0.0,1.1760828965304374e-05,-2.6094207031280568e-06,0.0006223043596631611,0.0032153767104030452,9.875726821444353e-06,-0.0
0.0,-0.0,-0.0,0.0,-2.8935754487144338e-05,0.0,-0.0,0.0,0.0,0.0,0.0,0.0029132858441306016,-0.01943288891542985,7.489497033759904e-06,-3.6305886739486243e-06,-0.10360441680974335,0.16464284921523367,-0.0,0.006090001076692389,0.0,-0.0,0.05668687688737023,-2.1364099325231737e-06,0.0,-8.494988840422407e-06,-0.00012052312907232071,0.10653798826310554,0.0005389116877315349,0.0,0.563977586708459,0.0840465719231588,-0.018280227203199956,0.0,0.0,0.0,0.09595086149970881,0.32735928321917707,0.0027656921364700325,-0.021023927460178345,0.00019615888959287282,0.0,0.0,0.0,0.0,0.0,0.00030748996424241756,0.0,0.0,0.10100041401015879,0.0,-0.0,0.027024776077156334,0.0,0.0726089745938837,0.013966791835302946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001414655381082427,0.0,0.07357804011311339,0.026071642855945196,0.0,-0.00010295360782086158,0.0,4.2943637822966466e-05,-0.09042911778573616,0.0,0.0,-4.7517216424430256e-05,0.0,-0.0,-6.232759349876862e-05,-7.52737813516014e-05,-0.0,0.0,0.0,0.24680310517004544,0.0,-0.0,0.49145562834745304,0.0,0.0,0.19624232851882942,0.029119814475949878,0.0,5.957576551905527e-06,-0.0029525930298303625,0.0,0.008637063168159605,0.0,0.0,0.0,0.0,0.6364423839042277,-0.0037451471146645898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5377540230091364e-05,0.0,0.0,0.0,0.0,-6.498998598991338e-05,1.1780093938935846e-05,5.185226523861713e-07,0.0,-0.0005815264106560753,0.0,0.012882140341352342,0.0,8.900903781828324e-05,-0.0,0.0,0.0,0.0,-0.010164974083552353,0.002346959735781248,0.0,-0.06462397561196037,-1.2755860877891814e-05,-0.0,-0.0,-0.03809897248486062,-0.41919978222129056,-0.03720034741280705,2.5863550724263756e-06,-0.04132534977632772,-0.08259258217041232,-1.3182837960339465e-05,2.5583660324090004e-06,-0.006149078386789271,-0.0,1.1760828965304374e-05,-2.6094207031280568e-06,0.0006223043596631611,0.0032153767104030452,9.875726821444353e-06,-0.0
0.0,-0.0,-0.0,0.0,-1.9400265190602222e-05,0.0,-0.0,0.0,0.0,0.0,0.0,0.0030073462663229443,-0.2059118074475288,1.5956457560948787e-05,1.3640216207174554e-05,-0.13792938429273416,0.16711475785352553,-0.0,0.008398440542459126,0.0,-0.0,-0.020248438105988028,1.344984947074437e-05,0.0,-1.0483384999843198e-05,-2.8379969831224996e-05,0.1356995838171612,0.00033820990173710134,0.0,0.6044768203980325,0.08410954953723096,-0.02174806582367475,0.0,-0.0,0.0,0.0699467068255482,0.20459376137917118,-0.00193611284411727,-0.021021386259362285,-0.00014507911843696745,0.0,0.0,0.0,0.0,0.0,0.0002523812151581961,0.0,0.0,0.10613328965809045,0.0,-0.0,0.02855654311297621,0.0,0.09918245753636584,0.1587119663609631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004238912911555886,0.0,-0.04438999019785575,0.027801719914225368,0.0,-0.00011772658768070663,0.0,4.3754351025044055e-05,-0.21868501099688945,0.0,0.0,-4.315561067269641e-05,0.0,-0.0,-6.934628163134055e-05,0.00012542737018936793,-0.0,0.0,0.0,0.270687625803871,0.0,-0.0,0.07672338896899573,0.0,0.0,0.0035219990228826685,0.02912132200674637,0.0,3.750901494608063e-06,0.040493619135602774,0.0,0.6364537151522606,0.0,0.0,0.0,-0.0,0.22217291990430504,0.008685836986776009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.57925885242006e-05,0.0,0.0,-0.0,0.0,-7.198886764085542e-05,1.1780093938935846e-05,3.8009627855705653e-07,0.0,-0.0005815264106560753,-0.0,0.012882140341352342,0.0,0.00039203854319036014,-0.0,0.0,0.0,0.0,-0.010163167598615587,0.0023364099597209882,0.0,-0.06462397561196037,-1.2755860877891814e-05,-0.0,-0.0,-0.03809897248486062,-0.41919978222129056,-0.03720034741280705,2.5863550724263756e-06,-0.04132534977632772,-0.08259258217041232,-1.3182837960339465e-05,2.5583660324090004e-06,-0.006149078386789271,-0.0,1.1760828965304374e-05,-2.6094207031280568e-06,0.0006223043596631611,0.0032153767104030452,9.875726821444353e-06,-0.0
0.0,-0.0,-0.0,0.0,-0.00014765392286215684,0.0,0.0,0.0,0.0,0.0,0.0,0.0022938861665327904,0.16956050187893706,-1.6773192207841169e-06,2.0377222892186158e-05,9.763183941091205,0.16599374227528735,0.0,-0.0033836521928266904,0.0,-0.0,-0.03409950762703942,-3.0450411471193203e-05,0.0,2.2939035543762077e-06,-0.00012492737858758364,0.13891048211451992,0.0005625113115956712,0.0,0.6045544085655216,0.08375183582277893,-0.021914098928751572,0.0,-0.0,0.0,0.07705716506778472,0.316750636562794,-0.001965241997119153,-0.018576247815695893,-0.00010711915688964039,0.0,0.0,0.0,0.0,0.0,0.0002940598873316551,0.0,0.0,-1.8382423597317037,0.0,-0.0,0.021614354614718813,0.0,0.08143588628343366,5.0597021921471186e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004387566876184725,0.0,-0.04464552705021505,0.027138296058955697,0.0,-7.631380367398004e-05,0.0,4.4101110876798374e-05,-0.18565756524633198,0.0,0.0,-5.5842819600660254e-05,0.0,-0.0,0.00019592636227929082,-0.0001337310878571052,-0.0,0.0,0.0,0.27033538235266036,0.0,-0.0,-0.015198662476472094,0.0,0.0,0.21077013493621144,0.0291286845128477,0.0,-5.568258047810821e-07,-0.003220533976401366,0.0,-0.0962249379493167,0.0,0.0,0.0,0.0,0.845099363434099,-0.004025943022130565,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.32557227704738e-05,0.0,0.0,-0.0,0.0,-7.293042870588695e-05,7.037782196135533e-06,5.185226523861713e-07,0.0,-0.0005815264106560753,-0.0,0.012882140341352342,0.0,0.00039203854319036014,-0.0,0.0,0.0,0.0,-0.010164974083552353,0.0023350832693988305,0.0,-0.06462397561196037,-1.2755860877891814e-05,-0.0,-0.0,-0.03809897248486062,-0.41919978222129056,-0.03720034741280705,2.5863550724263756e-06,-0.04132534977632772,-0.08259258217041232,-1.3182837960339465e-05,2.5583660324090004e-06,-0.006149078386789271,-0.0,1.1760828965304374e-05,-2.6094207031280568e-06,0.0006223043596631611,0.0032153767104030452,9.875726821444353e-06,-0.0
0.0,-0.0,-0.0,0.0,-7.923451087458491e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0030175003807156814,-0.8115600438277223,1.2863394777087883e-05,3.215606276160788e-05,-0.1361256116195917,0.16652494160529885,-0.0,0.00851359508608841,0.0,-0.0,-0.03452379243524499,8.292681386503332e-06,0.0,-1.050750689934425e-05,5.66643714871662e-06,0.13753290984063254,0.00019473871644851525,0.0,0.6169437566610236,0.0841542300040896,-0.021914098928751572,0.0,-0.0,0.0,0.09581139833617805,0.1571002750703149,-0.0027214785022320553,-0.021033459798662963,-9.136074450254974e-05,0.0,0.0,0.0,0.0,0.0,0.0003229471520130217,0.0,0.0,0.10674297205116391,0.0,-0.0,0.02714937912755147,0.0,0.09379999539693809,-0.05022578235523508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022561822466856708,0.0,-0.04578003119298499,0.027200072144881255,0.0,-5.667993192267765e-05,0.0,4.497468878510988e-05,-0.23243597893847595,0.0,0.0,-6.0812035021175135e-05,0.0,-0.0,-5.925312636105397e-05,0.0001105204177644053,-0.0,0.0,0.0,0.26966508099634057,0.0,-0.0,0.12726988115348883,0.0,0.0,-0.2277454959248075,0.029118910148714042,0.0,2.7740320631303046e-06,0.017152747519223587,0.0,-0.09836250433224587,0.0,0.0,0.0,0.0,0.7770849567654681,-0.006159788502036429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.176474225809697e-05,0.0,0.0,-0.0,0.0,-6.918042940955401e-05,1.1780093938935846e-05,5.185226523861713e-07,0.0,-0.0005815264106560753,-0.0,0.012882140341352342,0.0,0.0003294277607964429,-0.0,0.0,0.0,0.0,-0.010164974083552353,0.0014646033771918872,0.0,-0.06462397561196037,-1.2755860877891814e-05,-0.0,-0.0,-0.03809897248486062,-0.41919978222129056,-0.03720034741280705,2.5863550724263756e-06,-0.04132534977632772,-0.08259258217041232,-1.3182837960339465e-05,2.5583660324090004e-06,-0.006149078386789271,-0.0,1.1760828965304374e-05,-2.6094207031280568e-06,0.0006223043596631611,0.0032153767104030452,9.875726821444353e-06,-0.0
0.0,-0.0,-0.0,0.0,-4.4842060024021664e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.03930592393202197,-0.500490859758299,-9.634889145546925e-06,2.942336597371653e-05,-0.15349197149447896,0.1688897321061129,-0.0,-0.03307647019751105,0.0,0.0,0.42417148020583495,2.9003657362810744e-05,0.0,-1.0773183046255079e-05,-0.0038077357006105947,0.1433390750421362,3.2836815711687475e-05,0.0,0.597675916582008,0.0841542300040896,-0.02186911789273958,0.0,-0.0,0.0,0.09648683769456154,0.1314754284244786,-0.0015796843108420615,-0.021041135476549237,-0.0001395980266837056,0.0,0.0,0.0,0.0,0.0,0.0003229471520130217,0.0,0.0,0.10227806900357764,0.0,-0.0,0.028542220883476827,0.0,0.0993469638216637,4.696847779824897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043392395633975897,0.0,-0.04591179121222176,-0.0174621944167119,0.0,-0.0001077605050133202,0.0,4.5101945616494824e-05,-0.2350157399478343,0.0,0.0,-5.7224475319934663e-05,0.0,-0.0,-6.314631355942057e-05,0.00014368075435122166,-0.0,0.0,0.0,0.2693907976442014,0.0,-0.0,0.18536878925147499,0.0,0.0,-0.20850799565530248,0.0291286845128477,0.0,7.544076661130682e-06,0.028711910549614434,0.0,-0.06455692994653914,0.0,0.0,0.0,-0.0,0.8079069216413611,-0.005239761411537545,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.452468577905367e-05,0.0,0.0,-0.0,0.0,-7.139992705408354e-05,4.93260391910207e-06,-6.065333937212844e-07,0.0,-0.0005815264106560753,-0.0,0.012882140341352342,0.0,-0.005485290895836566,-0.0,0.0,0.0,0.0,-0.010164974083552353,0.000795010423137267,0.0,-0.06462397561196037,-1.2755860877891814e-05,-0.0,-0.0,-0.03809897248486062,-0.41919978222129056,-0.03720034741280705,2.5863550724263756e-06,-0.04132534977632772,-0.08259258217041232,-1.3182837960339465e-05,2.5583660324090004e-06,-0.006149078386789271,-0.0,1.1760828965304374e-05,-2.6094207031280568e-06,0.0006223043596631611,0.0032153767104030452,9.875726821444353e-06,-0.0
