ncbi_838,ncbi_816,ncbi_1730,ncbi_1263,ncbi_39948,ncbi_216851,ncbi_572511,ncbi_189330,ncbi_35832,ncbi_239759,ncbi_447020,ncbi_283168,ncbi_459786,ncbi_292632,ncbi_841,ncbi_33042,ncbi_186928,ncbi_84111,ncbi_1485,ncbi_561,ncbi_1301,ncbi_46255,ncbi_1411023,ncbi_29465,ncbi_1243,ncbi_207244,ncbi_61170,ncbi_117563,ncbi_239934,ncbi_1678,ncbi_397864,ncbi_904,ncbi_102106,ncbi_375288,ncbi_33024,ncbi_1743,ncbi_80841,ncbi_244127,ncbi_1578,ncbi_544447,ncbi_946234,ncbi_191303,ncbi_1017280,ncbi_264995,ncbi_2305133,ncbi_1654,ncbi_1507525,ncbi_39779,ncbi_644652,ncbi_135858,ncbi_2172,ncbi_2316,ncbi_577309,ncbi_133925,ncbi_906,ncbi_570,ncbi_185291,ncbi_577310,ncbi_724,ncbi_1348911,ncbi_830,ncbi_52225,ncbi_872,ncbi_40544,ncbi_100883,ncbi_84108,ncbi_1357,ncbi_846,ncbi_1257,ncbi_543311,ncbi_1350,ncbi_1378,ncbi_1716,ncbi_32207,ncbi_123375,ncbi_189971,ncbi_165779,ncbi_836,ncbi_583,ncbi_580596,ncbi_848,ncbi_194,ncbi_286,ncbi_1253,ncbi_713,ncbi_416916,ncbi_1951303,ncbi_547,ncbi_162289,ncbi_150022,ncbi_419014,ncbi_84113,ncbi_581,ncbi_544,ncbi_185283,ncbi_158846,ncbi_76833,ncbi_196082,ncbi_642,ncbi_333046,ncbi_119065,ncbi_552397,ncbi_433334,ncbi_186813,ncbi_200630,ncbi_22
-0.002837771449853411,0.004873251040633289,0.009300495510593788,-0.030370926298101262,-0.0008238456458699333,-0.02368931359813595,-0.003047226775036312,0.036861710746270315,0.007371880766948903,0.0241649518446363,-0.02539199986139117,0.0010573855656833204,-0.0037437486633376295,0.07262624227480081,-0.02093290412140817,-0.00790050054232725,0.03699376469129138,-0.013334876733416958,-0.002473469921569777,-0.003441061822330962,-0.0065723175801369925,0.0,-0.0028649137277761685,-0.012437970220633716,0.0,-5.513795832898401e-05,-0.011014818203919459,0.0,0.033863854087076005,0.012238571332496506,0.0007129936053590046,-0.0006544643120299686,-0.009306317639250324,0.004624625305085384,-0.0005648118430238306,9.045811560262668e-05,0.0009227342623372923,-0.004357136286653239,-0.001389372260720125,-0.0017272882096901606,0.005689263374955451,-8.632395803910396e-05,-0.0005161240361191533,0.0,0.0007200090183649995,-0.00014667080731726762,-0.000688515936866529,0.001267956056974627,-0.0030842530780496253,0.000526790964215155,0.004985543543460589,0.0,0.0008547431743566225,0.0,0.0027556100559495665,-0.0018157627144777125,-0.00022227649664313632,-0.002224136844326546,-0.018849256583267332,0.0008227935209034853,-0.00017152000880510938,-0.00012695874673817917,0.000499981939770328,0.0012162847111502938,-5.9530790509876045e-05,7.492131992826393e-05,-0.0002553740878397505,0.00025194217856215455,-0.0003086532736174413,0.0,-0.00012572315399583464,0.0,8.01262615735916e-05,-6.917510389691793e-05,0.0,-1.615170727177947e-05,0.0,5.025961688460913e-05,0.00037722251976461386,-0.0004083532897979405,-0.0003685598594688383,0.0,-0.0007244599506029069,-0.000698261416792181,0.0,-0.00034894009740442985,-0.000659155046599795,-0.002296537747992562,-0.0003993192936601613,0.0,-0.0005587802183908493,8.681313309029728e-05,-0.0013335388071667779,-5.126674552700325e-05,-0.0022594915037842216,-0.0026628431998910124,0.0,0.0,0.0,0.0020314048715940696,0.0008153759926606871,-0.0010837628073982108,0.0029077467859336134,-0.0014903117275706077,0.005992760031024282,-0.00037994180917281514
-0.0003062964004747013,0.004991272830235151,-0.004872857812378891,-0.03688761551878515,-0.0007520449484448203,0.016408781925491254,-0.0020036705508786764,-0.006618183918269683,0.004159605265061739,-0.022626321511020477,-0.02412891834167867,-0.004613166513245401,-0.01191468549069907,0.00409530095899397,0.0005854262044832786,-0.006446594702999087,-0.003893178109826114,-0.011251747017788938,-0.008811420740501744,-0.002456268033232156,-0.0007067216713451671,0.0,0.005541392074499909,-0.009366300997759652,0.0,-0.0030363344568275366,-0.0005078314281879719,0.0,0.047589992062286236,-0.005628832839554398,0.0007195398157892582,-0.0007887908997715623,-0.010059067057075523,0.002470659154291786,3.075769939986234e-05,0.00014833518050902527,0.000370143564596925,-0.014357022758191762,-0.0001140998072849006,0.0019148890198084508,-0.009712792645001498,0.0047513726829126884,0.012959518278160474,0.0,-0.008619863452952188,-6.774881562506566e-05,-6.807925554746467e-05,-0.0031928500094094286,-0.004485340250747848,0.0005677421791497609,0.004910393105543624,0.0,-0.0007561557497785696,0.0,0.0016611910678538463,-0.002191949656124307,-0.0002756111898833114,-0.002369727570219129,0.005624146080587844,0.000144009387447395,-0.0001402326700576296,-0.0002155711927085572,0.0003576445542244265,-0.0003557165603346148,-0.0012524143367369865,0.00012424001999408415,0.00017717879027924908,-0.00016130539389573964,-0.0010325368123049073,0.0,-0.00020076241344422753,0.0,4.5477510525657575e-05,-7.455963906837035e-05,0.0,0.00020533444925366568,0.0,0.00033448380779145054,7.060416109873355e-05,-0.00023776915458299973,-4.3009392214171705e-05,0.0,-0.0008029284956297481,-0.0005510126539854641,0.0,-0.000518105392193302,6.064341923214624e-05,-0.0025136266076922617,-0.0001870905269108382,0.0,-0.0005586254282631707,0.0001468152003660121,-0.0015860785520298544,-0.0002625618859547316,-0.0004828896134162712,-0.0024635409292943344,0.0,0.0,0.0,-7.953701025681938e-05,0.0005752798963572696,-0.0005981362563338518,0.003309038836620815,-0.001126843330438748,0.0023945856927065396,-0.0006096238671614093
0.0005708656077833506,-0.004326033204987544,-0.006400313976791316,-0.01165018378943798,0.01047050847057041,0.0036222409322658865,0.0036109652417239332,-0.014541467700459814,-0.006878113250588042,0.0002822784679244213,-0.016467302774439627,-0.0015459131139340231,-0.016186779068544162,-0.029918984210637878,-0.013946191707583652,0.02511594806262165,-0.005878296452142684,-0.006461650703407388,0.005727604092762512,0.0009185919441614948,0.0005777382993162302,0.0,0.00038167729158841127,-0.013249954207017058,0.0,-0.003576695497963624,-0.0052518231910665385,0.0,-0.03507026119382956,-0.003043957236793984,-0.002339167396681771,-0.0006696990151153707,-0.013611282553528298,-0.0036082224026477167,-0.00042596094917402775,7.479477832921025e-05,0.0010030680958908339,-0.005362491988307031,0.014120346478821405,0.0006687517844220012,-5.41776252758132e-05,-0.0002564281788154677,-0.002690804282250207,0.0,0.0025460770502550864,-0.0014479774158529274,-0.0006047142107778327,-0.0006818856713604785,-0.008412478059452671,-0.004848947228480048,-0.013799301509080642,0.0,-0.0009827543901830325,0.0,0.0007977448344342977,-0.0018464489722991519,0.01771302251720996,-0.0011170310744940493,-0.00856405269697787,-0.0001103777711336366,-0.00017614923097378877,-0.00036017359843363986,0.0003318090585021198,-2.656900340838397e-05,-0.0004661102923381351,-0.0007723084169258556,-0.0003559703022923945,-7.552513107880339e-05,-0.0011272245166121851,0.0,-0.0004937520466371046,0.0,8.01262615735916e-05,-0.00020278084293179607,0.0,-2.0248315539910545e-05,0.0,0.00032032393765041094,8.395059156407397e-05,-0.0002670175282816842,-0.00017884788119906263,0.0,-0.0008409181291460906,-0.0005806022327040777,0.0,-0.0005725437344165251,-0.0006607364779863049,-0.0022424115327101925,-0.00021753569021200196,0.0,-0.0009370866358766874,8.597903753907964e-05,-0.0018106801398306781,-1.971649273600918e-05,-0.0008475935192895653,-0.0020661744769758465,0.0,0.0,0.0,0.0010685154375351114,0.00033114645575724503,-0.002002913544746583,0.00601159399291251,-0.0005943169702792507,0.0014098864904939458,-0.0008070948923163876
0.00011662936552319323,-0.004154462397554017,-0.006354212047394567,0.049856647417657114,0.009440889054086032,0.013799683830988639,-0.002763619809126378,-0.024056373909815847,0.011717139814625908,0.10220815652190467,-0.03560303674676005,0.0017014687525396582,0.044943676994652584,0.04225455875267505,-0.026681574488917705,0.0031445264941606034,0.003000993286488794,0.008362902462959666,0.007433864249043414,0.0015590660034425464,-0.009305240039378554,0.0,-0.010544289786552453,-0.0004874199332644954,0.0,-0.0006817717994645545,0.004383345845167694,0.0,0.04258952912620713,0.009716545407592416,0.000316290474673914,-0.00030148351231868445,-0.014034692265603544,-0.0022201914493563415,0.0003650271866571864,0.000439162956041631,-0.003336351371435881,0.004883012300581835,-0.001641748487509987,-0.009030076249705074,-0.00043522488532409496,-7.842884371024119e-05,-0.00036955189413667017,0.0,0.0007324794343479493,0.000143430629500333,-0.0006397932807693971,-0.00011477922763270719,0.002456179063730224,0.0006304435712026858,0.007199212327056164,0.0,-0.00020288793484938953,0.0,0.0018824739497482303,-0.0006346525407322834,-0.00022109070414186717,-0.002487795473208304,-0.009226631138352353,7.75080823961241e-05,-6.451126971580409e-05,-0.00015227746086322308,0.0007722763754842497,0.00019531532180499546,-0.0011709909009068413,7.492131992826393e-05,-4.797968451537477e-05,6.914858411818684e-05,-0.000246477742471498,0.0,0.000562077826192065,0.0,8.01262615735916e-05,-8.199884619197406e-05,0.0,-5.514447240258309e-05,0.0,0.0005192637751775491,0.00035817971212675153,-0.00016332866054514077,3.2557965827974204e-05,0.0,-0.0003455006057225829,-0.00044079074165152035,0.0,-0.0008409758239546478,-5.595374219874823e-05,-0.001064330291352807,-0.0003218821937697299,0.0,-0.0005249385652411971,8.78672895367635e-05,-0.0010799123635889182,-1.5924246874562855e-05,-0.0008625676681439237,-0.0029565702436064587,0.0,0.0,0.0,0.0012984846893238835,0.0013620327404841822,-0.0006633134814891935,0.00357184880611418,-0.0007057266587936486,0.007072606057969623,-0.00042396127353984457
-0.00379921508961195,0.009572407402093539,-0.010795327537104289,-0.04536128034793781,-0.0006637921095927311,-0.013603232953564613,-0.002764183402698159,-0.023477313245940833,2.3386038337825613e-05,0.0182655615209951,-0.01807905423883717,0.0015316157232389497,-0.009473800971020789,0.0430922882413679,-0.02269492358951299,-0.0005245451636083004,0.003611124645136711,-0.008211899735688083,-0.00026516444482794225,-0.0011561104771251967,-0.009806922943008436,0.0,0.009341568865326288,-0.01313525279947375,0.0,-0.00718957294523429,-0.01337682610845491,0.0,0.035725181794442645,0.008731671077060974,-0.0009395906617107546,-0.000617871855377109,-0.017028366244757745,0.0027410313317245685,-0.0004450690763816124,0.00017857776872744956,-4.53652916514159e-05,0.005911713291174084,-0.001571813674553104,0.0025508698710222104,-0.0006184572585499291,-0.00010484686770838593,-0.00030563182570774193,0.0,-0.010752097121554633,-0.0014293065131797504,-0.0007836948377978967,-0.0004878296922014587,-0.002895604242656692,0.00041089764651451187,0.004911928957042756,0.0,-0.0015138540666845529,0.0,0.002769334824726037,-0.0024555036145038436,-0.00024706521288566437,-0.002485608053587754,0.0050626227600188214,0.0003631771893296415,-0.00017152000880510938,-0.0002895730294994918,0.0005101888760756017,-0.0010617573719513731,-3.084231084247111e-05,0.00016148054637563582,3.749830437014624e-05,1.9109890521809725e-05,-0.00213782435863323,0.0,-0.002842694895313737,0.0,-0.00020031565393397902,-7.980603394403237e-05,0.0,2.47115003624263e-06,0.0,0.0003253100569959946,9.40565448327789e-05,-0.00046592739802700826,-3.4240486564302145e-05,0.0,-0.0007666340362747842,-0.00040554247414945364,0.0,-0.0006126223354303237,-0.000659655794499241,-0.0025981180824612283,-0.0003993192936601613,0.0,-0.0004947743358000221,0.0001468152003660121,-0.0018682068344267957,-5.126674552700325e-05,-0.0015876072136553872,-0.003934549622586281,0.0,0.0,0.0,0.0013433914369649258,0.001093586730063789,-0.0006892783776788414,0.002550727341218404,-0.0014307965282978315,0.005809581219765307,-0.00046919915577665796
0.0006503129790258098,0.0010132543084741866,-0.010791800966761512,-0.02072076576155889,-0.0035519750206071113,0.010348308318528053,-0.004519155620895993,-0.015433544483586628,-0.006960279948280829,-0.0275594866938864,-0.017697274492537923,-0.007575441578027754,-0.014140555956605337,-0.03459462851448411,-0.01639703847929167,-0.0027109107330139767,-0.0031196913253093645,-0.005397775730859967,0.0005760024936476559,-0.000583402110935951,-0.0033102927352990125,0.0,0.00032791961614687926,-0.010665786386270176,0.0,-0.008196837862866815,-0.01251511478339439,0.0,0.0461500415905664,-0.00033524656557601016,0.000609770700032614,-0.0006752809772711677,-0.011423105518907675,-0.0074636105062970024,-0.0005961094763372429,6.724081104369934e-05,-0.00017637842783668086,0.002655166506867883,-0.0008040067285155011,0.0015492988128460589,-0.0013673709341022022,-0.00013300535646423335,0.017190069820600302,0.0,0.0014404330052863589,-0.0001028388454486368,-0.0005570543997852362,-0.0008939516600460643,-0.011340147592478696,0.00040108733418652833,0.0035417509512303317,0.0,-0.0006205952979061016,0.0,0.0030503709137340218,-0.003288479773966678,-0.00026504880439673606,-0.0005888079765814371,-0.009496667290672329,-7.188125966685286e-05,-0.00016500665678259412,-0.0008043122417536687,0.0002202413843735631,-0.0005279095302930467,-0.0003707855190407862,0.00011733513969711295,2.456751608099756e-05,0.0003103642954176166,-0.0004969361525082583,0.0,-0.00030776789301640987,0.0,8.01262615735916e-05,-0.00019852322140697311,0.0,3.3969735071604225e-06,0.0,0.0003616622253984775,7.749253209882957e-05,-0.0005225640982704876,-3.994122693439884e-05,0.0,-0.0008504447231474905,-0.0005413128644626666,0.0,-0.0005548815082387313,-0.0002668345141620625,-0.0030246508693276978,-0.0003670840985772532,0.0,-0.0013468364621421606,0.0001468152003660121,-0.0017429997319374096,-2.6551933273807567e-05,-0.0005095601604155445,-0.0024994303767538837,0.0,0.0,0.0,0.001079681519845274,0.0006147906796134358,-0.001059204226448126,0.005384992177507496,-0.0020336624296278505,0.001998395043304386,-0.0007890346401156351
0.0007288321326781459,-0.007200893133792493,-0.004430499542770649,-0.03467952457625399,-0.0014802254338319894,0.016669132105828904,0.0004408738734427456,-0.02241593343139445,0.002092555387869955,0.011768945510486118,-0.03337409976972022,0.0015296398141075099,0.0313588355490243,0.003935269720916718,-0.000672936784299198,-0.0074673506781315945,0.0009348181927257726,-0.011197108281773827,0.0020317274800453564,-0.0011216290201741478,0.0017138354861228424,0.0,-0.008238553463513671,-0.0003425218719500186,0.0,0.0005898318106425631,0.02069436755250673,0.0,0.03209123101345022,-0.008333019925089481,0.0016648641577286358,-0.0007601789732385855,-0.00811926525459416,-0.003429119988803448,-0.0005303058712579757,9.409613297241218e-05,0.0014302322034299444,0.004687684439440139,0.0007485793569699704,0.00040951842324305073,0.005964070460739717,-0.0001561406999701852,-0.0009743129692120126,0.0,0.005456216192622574,-4.558369335442671e-05,-0.0007683148260407593,-0.0012170063895282476,0.0030723767625195483,0.000508900466838954,0.005042460315735826,0.0,-0.0003552137798058236,0.0,0.0015824998698373497,0.02734998051045209,0.00543488987690002,-0.0005922489373325159,-0.009731793650673384,0.0015932933647238561,-6.676824947177535e-05,-0.0002200707208046399,0.0005170838559303951,0.01570468007623864,-0.00011132621120315827,0.00016255438001004137,-0.0009964703865902268,0.0005196984160627701,-0.00033256131064745816,0.0,0.01749042305073407,0.0,0.00032266751890912954,-8.307110357269517e-05,0.0,0.00015205029100227703,0.0,0.00047411103163971514,6.862242400583115e-05,-0.0002757681485131135,-2.528948172575064e-05,0.0,-0.000577500564825855,-0.000552062459299274,0.0,-0.0003576789627748374,-0.0006340268661185215,-0.001706538874040989,-0.00016108073385217263,0.0,-0.0007076866276761277,8.782383637706647e-05,-0.001549387120073925,-2.4435261634333406e-05,-0.00036304403939593126,-0.0016643053922085521,0.0,0.0,0.0,0.001153268746284707,0.0009140973675291604,-0.0009372018711959545,0.008247279269596286,-0.0005671564641688055,0.005454282214055266,-0.0005547951739762562
0.00027285406023397205,-0.00018782283071707497,-0.00923765178152323,-0.02262766687626221,0.0003042103945775324,0.002043319322102571,-0.003221753951951489,-0.015528597121593843,-0.00673216288055113,-0.004984489737374581,0.002394947933525756,-0.0008810062335942382,-0.015114358163690464,-0.030331363976290545,-0.014351704680901013,-0.0028046418247635522,-0.0065054903761953215,-0.008924453055000081,0.005430222359832404,-0.0017715068575895197,0.0014616864194469438,0.0,0.009082512140823028,-0.0036164286319559516,0.0,0.004769700371035327,-0.006975677360671777,0.0,-0.05228364319240137,-0.011117883181045321,-0.0007283949774132604,-0.0006887452722414084,0.010101566476836844,-0.0048103872728915125,-0.0004438653401832053,7.648862543922757e-05,-0.001219440917209654,-0.0019805395074874938,-0.0007949752033807462,0.0028157293537534166,-0.002655075867075073,-0.0002564281788154677,-0.0006500638057895371,0.0,0.0010222043230736647,-0.0002770365211558777,-0.0012317258720331973,-0.0010247720161674643,-0.006604405095866802,0.0006803813042970126,0.0013976792504074346,0.0,1.1504607071966119e-05,0.0,0.0020098109088665145,-0.0010063128595649172,-0.0004242743603206348,-0.0003462617967431676,-0.007779431934143766,-1.8190035591671656e-05,-0.00016834581481032544,-0.0002898725016312147,5.9658573289661115e-05,-0.0016117706552509921,-0.0006280034783361641,5.3126939408516395e-05,0.0007104437499922177,-0.00011490127353625614,-0.000475807645014692,0.0,-0.00036464781851971425,0.0,2.1476510067114097e-05,-9.303000337340038e-05,0.0,5.2455074367104094e-05,0.0,0.00030795974077756435,8.606344267021366e-05,-0.00022157295051753796,-0.00018599597398728682,0.0,-0.0008726494647915433,-0.0005647291374666067,0.0,-0.0005826687270297394,-0.0006593997746289373,-0.002871098736153974,-0.00025354254924447975,0.0,-0.0007338905088528319,7.483754746097528e-05,-0.002152577588671653,-1.971649273600918e-05,-0.0003953459945205687,-0.002493468190057271,0.0,0.0,0.0,0.0007334425206758671,0.0012223721148398353,-0.0008178120345144324,0.004452091322878636,-0.0005180236372846708,0.002586811030063602,-0.00030029361918640314
0.0008018372134628116,-0.007212645098347465,-0.008253356888782115,-0.030753361171783702,-0.0025599973218433793,0.011198946152577136,0.0014798370575332565,-0.014287166912279763,-0.010192507693560008,0.0039362795026071686,-0.013251504395439062,-0.00034719203756319595,0.0012538265513353354,-0.0330210185229086,0.0157191058469709,0.0003561995999677755,-0.012820417533439007,-0.007724758361194278,-0.0016156708950800923,-1.6616380542095344e-06,-0.00579281320767357,0.0,-0.0013389754901465907,-0.004885221561157301,0.0,0.0025815809192427028,-0.004293961129601113,0.0,-0.046036221649919905,0.0010205503340698667,0.0007915342920685017,-0.0010433685398019085,0.0038470852919172105,-0.0022924503957785208,-0.0005148179506315989,0.00010714912848743526,-0.001484719445056378,-0.0073632244209240645,-0.0006400641380738861,-0.000556944813435304,-0.004752859965074772,-0.0002564281788154677,-0.0013101001693894292,0.0,0.00021193314212110441,-0.0007579401631944097,-0.0012734812581153918,0.018322851535363307,-0.007905660079229774,0.00044043888796447986,0.003275919113159153,0.0,-0.0005659856728204659,0.0,0.0007414429578789979,-0.0012099147598108758,7.230110909462168e-05,-0.0001292732780330874,-0.007261817432278565,0.0012071491742645017,-0.00017614923097378877,-0.00036017359843363986,0.0002619170766319454,-0.001235551740856252,-0.002271030707241481,5.001346630435863e-05,7.780340615147339e-05,-7.926598485830493e-06,-0.0006361199037528513,0.0,-0.00021108161182627924,0.0,8.01262615735916e-05,-7.170339379747721e-05,0.0,1.3831310138501222e-05,0.0,0.00030795974077756435,6.891378096087536e-05,-0.00024968195055096907,-0.0001442821817783574,0.0,-0.0008517770674085872,-0.0005647291374666067,0.0,-0.0005744488337869111,-0.0006593997746289373,-0.002160779502460647,-0.00013426849178248005,0.0,-0.0006898175443981788,8.866399381730505e-05,-0.0014132019502674272,-1.971649273600918e-05,-0.0005159880718324882,-0.0018514926031760878,0.0,0.0,0.0,0.0009511220306129902,0.0011946882824261805,-0.0012228865579815996,0.002429426407648184,-0.0013258831980994142,0.003243102283013322,-0.0008463717138228876
-0.0002421277153669449,0.0005898580883666547,-0.0015715049553600147,-0.011379771715890318,-0.0017314006055070446,-0.005579023831006429,-0.0010406217639290128,-0.0060705321597120864,-0.0013288204267891126,0.007729528867531553,-0.024216793794484548,-0.0006510422080704549,-0.0013424890699046124,-0.02103045028205984,-0.015314563153172513,-0.0010631600430097224,-0.006170139898534205,-0.0060683967911735115,-0.005585819178550599,-3.250571463311511e-05,-0.005174239695161582,0.0,-0.008446451180088277,-0.008667453241165112,0.0,0.029049399965502633,-0.008620605329921864,0.0,-0.04524996716805435,0.003661060954234734,0.0006266645524162671,-0.0008809501357739829,-0.014417390372786953,-0.004570327421601671,-0.0003960273802226294,9.25234092167142e-05,-0.0023047279401919116,-0.00549310631715203,-0.0017933685886553936,-0.001147970471318674,0.0017667767747668727,0.01460359700680441,-0.000914363820693238,0.0,0.0011701370480432776,-0.00011380169098222519,-0.0007589657438235817,-0.0006341974491332279,-0.008109004992289148,0.0004035124207978946,0.004153847993824579,0.0,-0.0010336699769565355,0.0,0.002525995328161048,-0.0013483275110320327,0.018011237992451606,-0.0007943885938402325,-0.010255277780866373,-0.00014175260999831193,-0.00017614923097378877,-0.00031388173537013535,0.0005084991707193316,-9.124883339564242e-05,0.014845992389540246,0.00010075826183153619,-5.241179165280755e-05,-1.673276947510733e-05,-0.002040650127311931,0.0,-0.00048741466818454186,0.0,4.759348034515819e-05,-7.170339379747721e-05,0.0,7.08024909184603e-05,0.0,0.00031099842436199145,6.863413890270982e-05,-0.00015551056652115408,-0.00017402953209589235,0.0,-0.0007337815804927541,-0.0005145022890447588,0.0,-0.0006463415132981494,-0.0006665645982892134,-0.001643740381560344,-0.0004890383519876001,0.0,-0.0004924214062274479,0.0001468152003660121,-0.002085685810434684,-1.971649273600918e-05,-0.0013464958070031167,-0.0029156519817292097,0.0,0.0,0.0,0.0015756180988736913,0.00035115231405397876,-0.0012081761206431487,0.004037663620581214,-0.0011292317583007218,0.0022485117190672926,-0.0007873736131581205
