ncbi_816,ncbi_838,ncbi_1263,ncbi_33024,ncbi_1678,ncbi_102106,ncbi_397864,ncbi_1578,ncbi_1766253,ncbi_33042,ncbi_572511,ncbi_239759,ncbi_1505663,ncbi_1573534,ncbi_841,ncbi_216851,ncbi_40840,ncbi_292632,ncbi_209879,ncbi_135858,ncbi_29465,ncbi_1301,ncbi_189330,ncbi_2039302,ncbi_580596,ncbi_1980693,ncbi_39948,ncbi_191303,ncbi_872,ncbi_2740,ncbi_207244,ncbi_904,ncbi_547,ncbi_2086,ncbi_1774107,ncbi_28050,ncbi_158846,ncbi_40544,ncbi_1573535,ncbi_848,ncbi_1769710,ncbi_123375,ncbi_577309,ncbi_577310,ncbi_83770,ncbi_1743,ncbi_375288,ncbi_35832,ncbi_1386,ncbi_946234,ncbi_117563,ncbi_283168,ncbi_1407607,ncbi_447020,ncbi_84108,ncbi_906,ncbi_1505657,ncbi_84111,ncbi_1506553,ncbi_1283313,ncbi_1473205,ncbi_580024,ncbi_86331,ncbi_1350,ncbi_644652,ncbi_46255,ncbi_1649459,ncbi_1980681,ncbi_119852,ncbi_1940255,ncbi_574697,ncbi_1378,ncbi_1506577,ncbi_52225,ncbi_416916,ncbi_724,ncbi_469,ncbi_570,ncbi_713,ncbi_1348911,ncbi_2152,ncbi_459786,ncbi_244127,ncbi_638847,ncbi_239934,ncbi_100883,ncbi_172900,ncbi_1918511,ncbi_1392389,ncbi_1926663,ncbi_482,ncbi_404402,ncbi_168808,ncbi_596767,ncbi_2701,ncbi_204475,ncbi_1485,ncbi_140625,ncbi_2172
0.01088832514122392,0.0015356346465759665,0.06869902078235052,0.0015141194097553514,0.0186440645430956,-0.011250880131584979,0.004701550083202162,-0.005167898627925002,0.0,0.017097149231573624,-0.0037047633344984804,0.004062344126015007,0.0016778627716267191,0.0007705103739318862,-0.00672450121640081,-0.0026918993563631766,0.0,0.0021471774455461283,-0.002879239079079573,0.00024245968228129298,0.0005828096750675358,-0.006120446330197388,-0.0012213908436388566,0.00022299663094436928,-0.02845160357325927,-0.0002553121542511598,0.0028876578701198287,0.0002445044993343893,0.0008025455608036227,4.3898265615269815e-05,0.0016514546753361302,-9.13853765141835e-05,0.0,-6.54031249971168e-05,0.0,-0.016470624724249306,0.019752306637242274,-0.0017737975890491126,0.0013055625703480992,-0.003129184777603161,0.0003188488991313205,0.001284031872033028,0.004634690619979555,0.006136743414017226,0.0014186132361634568,0.0,0.0019698474167100274,0.0024957447954197737,0.0,-0.0008602466672558192,0.009220257210397173,0.010411255310691456,0.0,0.0015994664843310353,-0.0002907911810783891,0.0014474718602084126,0.0,0.004823927388296646,0.0,0.0017925348787112914,-0.00038550655284851613,0.0,0.0004569684421965896,-3.9040721469498976e-05,0.0011367700144083246,-0.0025853203504304905,-0.0005826968109424768,-0.002989882220813424,0.04404354250038056,5.871168608191818e-05,0.006253212555900026,0.0015546440531552111,-0.008063756447178957,-6.330242204301277e-05,-0.00019258781372863165,0.0017079559892259814,-0.00025389071393235876,-0.00021038842566496177,0.0003540539353133433,0.003768363533469546,0.0,-0.00013596457468483675,0.00474045500668355,-0.0016741206885642114,0.01874238665375383,0.0014079034687804499,0.0020752359098815823,-0.0003170439160945449,0.002293044220733193,2.8974500799700928e-05,0.00032034785064610457,0.0011809609121461652,0.0022107846216169983,0.00010854874521740752,0.0049204760687379095,-0.02658232874938023,0.0065283745420865215,-6.288089722683358e-05,-0.00028264750728944317
0.02316585406459455,0.0014657356963255729,0.052410896576774474,0.001308297128461594,0.01576900060645621,0.06514374780622467,0.00485705574569044,-0.003138659939251251,0.0,0.014882228008630656,-0.00047816959699758783,0.005914231743804306,0.0013833178742974832,0.0010293935851939506,-0.004878261004565208,-0.004573495417692814,0.0,0.001398763871551473,-0.0027630052699757542,0.00024245968228129298,0.0018990174200880028,-0.005164426147419977,-0.0001859896227254829,0.0005776494558852463,-0.021158404409027828,-0.0002553121542511598,0.0033042009647392487,-0.0009684160714976569,0.0004304387714093466,0.00020323699997959544,0.0021984503503196394,-9.13853765141835e-05,0.0,-0.0002724261337539698,0.0,-0.008962778174213945,-0.002761656271459974,-0.002787816469243019,0.001107332183407641,-0.0024371701852292766,0.0003223530790202187,0.0016927424591689317,0.004571884990026088,0.00516930174453505,0.0008397875031505717,0.0,0.0031944984862816686,0.0037667720984047694,0.0,0.00017133464345291333,0.010398049890189187,0.011345828154265549,0.0,0.0011054214069702627,-0.0002907911810783891,0.0009449829569435575,0.0,0.005748724917862,0.0,0.0018082030850043913,-0.00034912846528153545,0.0,0.00043287506170414434,-3.9040721469498976e-05,0.0012117817110611085,-0.0021270480129447957,0.00017202755356034594,-0.0012339380056973315,0.03060781062543034,0.0002061076604004293,0.008073140349833492,0.0011174942936317284,-0.0064863034219502895,-6.330242204301277e-05,-0.00019258781372863165,0.004248758554184263,-0.00022270533325219696,-0.00032903510216897736,0.0003695106445990214,0.0032766926885544495,0.0,0.0007633730692702628,0.004370881913524668,-0.001693310279476948,0.01654903523625641,0.0023809791116429246,0.0024491632102763314,-0.0003170439160945449,0.0020105320012735644,7.9497653658747e-05,0.00011882421750707111,0.001329636534841175,0.002262845064859885,0.00010854874521740752,0.004684699909111639,-0.023861328238207975,0.004525461269978247,-6.30784176230168e-05,-0.00016624451666251417
0.012827214073403388,0.001653313266556916,0.04619574937172852,0.0008338874271689998,-0.023848465278263432,0.08940209062837207,0.006132279663755964,-0.002957395745071583,0.0,0.010900618389585656,-0.020808701609520284,0.012198472198429924,4.618274384015281e-05,0.0007890353063566528,-0.004600851672774199,0.004513816971903633,0.0,-0.0007742843325039,-0.003705086873107494,0.00012724008138140084,0.0014741379892142083,-0.004965374778485096,0.00034009673600683373,0.0011029955339996833,-0.02456012718213547,-0.00029212335847557787,0.0039063155388135646,-0.0013215328751001927,-0.0006438382995928629,2.3450273922400917e-05,0.001128751483195743,-0.00013799838838317291,0.0,-0.0003860616135441352,0.0,-0.004800629703702233,-0.003907977308803208,-0.016251657757915275,-0.011465940495846112,-0.003002892037886402,0.00022380479967329278,0.002159765594612964,0.0034486523013420455,-0.0004220858473601555,0.0007839040392083569,0.0,0.0017704059925785789,0.003418671947007061,0.0,-0.01724299264393849,0.009295278484649207,0.010501907884742194,0.0,0.0010748692546010013,-0.00014985221433429485,0.0009261259657586685,0.0,0.003979184366659793,0.0,0.0015962619255719995,-0.00033646869479343414,0.0,0.00043287506170414434,-0.00040533159210713187,0.0010458976927646857,-0.00248666345278086,-0.0007851076076282434,-0.0023639806087111625,0.025213954281009407,5.871168608191818e-05,0.0068442526083180065,0.0012968192215043943,-0.00516844448373605,-3.1658597182044505e-05,-0.00040838973367016216,0.0023800779744001643,-0.0002850861876293384,-0.0008957982236938002,0.0002083521533225268,0.004090354068637576,0.0,-5.043964956593451e-05,0.0034132105357045496,-0.0019087539291832982,0.017687581687183856,0.0008847456770969179,0.001728436473280891,-0.0001084206056293549,0.0014075143749155894,3.6668905822546456e-06,0.0001562531043146045,0.0008407624502745997,0.002252079143277282,3.271548897464719e-05,0.00451985048151893,-0.023659319310576618,0.004348031339490948,-7.084095575898836e-05,-0.00024848826187842676
0.03468417322226043,0.0005556028631312718,-0.018884790782782403,-0.0004371501471516425,-0.043995006928301175,-0.016231439702481084,0.004452101408040825,-0.005012784309702442,0.0,0.012824733884379992,0.003998732085008704,0.008714793354829962,0.0020449026546042214,0.0015146059476761513,-0.003979946740000439,0.0069876798216388656,0.0,0.002272225542780935,-0.003613087470887884,0.00024245968228129298,0.00014753776943985698,-0.007009137739922442,-0.0014008934196714335,0.0005084042593732353,-0.03517122615449457,-0.00037870344505566445,0.0011995667325901739,-0.0031556409504690844,-0.0007491287511486111,5.962569236875601e-05,0.0010792304206407677,-0.00010828646562563841,0.0,-0.0002724261337539698,0.0,-0.008704216764400577,-0.004579983088769371,-0.0020880515963347013,0.0006041595763455838,-0.002506320168412343,0.00015066466166905603,0.0016965308370299487,0.0033248689998020523,0.004437489861902424,0.0007057985204922852,0.0,0.0016118300939440492,0.002330430314031373,0.0,-0.0013427466911488783,0.00757509763568128,0.01138612522435637,0.0,-0.03295969514771205,-0.0002907911810783891,0.0012484076781232162,0.0,0.003732214656755781,0.0,0.0012521973967744553,-0.00033432534538903937,0.0,0.0006506710989384998,-8.783838360710577e-05,0.0004832778065607203,-0.004046753685518519,-0.000936122796533948,-0.0018724312178687744,0.03977056563140182,0.00018480772456032384,0.006060431858534255,0.0013962530191765803,-0.007287942997166948,-6.330242204301277e-05,-0.00040838973367016216,0.0016400599760616884,-0.0006518731763180224,0.0002088825742568379,0.00025167020336396207,0.0009649193144974376,0.0,-0.00024240190836043255,0.004319454972503462,-0.0016286446111613998,0.015671889013255808,0.001599636897642738,0.0017780585560444608,-0.0002921682942039975,0.0013063187052427957,-0.00024013073393116418,9.808011603007598e-05,0.0011872039637274249,0.0017975089731207873,3.213682679191923e-05,0.004539367456493454,-0.02830054117084196,0.002547638967159387,-5.991050666412231e-05,-0.00027223961604898973
-0.012900374340999067,0.0011318984251629616,0.0638778624002609,-0.009565246242418966,0.01588162871685187,-0.014789665355358961,0.0048750307256725306,-0.005087376800236243,0.0,0.01697806819377343,0.002491072321363919,0.006228928177594357,0.0010935119941711566,0.0009411169093199027,-0.007550582616989264,0.0038939416248064606,0.0,-0.0021561662364926954,-0.003430351465904536,4.0670756118778e-05,0.00266244583525591,-0.00825406333976742,-0.0010858170193075484,0.001237063012812072,-0.02799706555522142,-0.0002553121542511598,0.0028454209095986937,0.001360397813366939,-0.0068195834342885675,0.00020323699997959544,0.0012158005091586696,-0.000121097299271718,0.0,-6.54031249971168e-05,0.0,-0.014194103668372282,-0.0034712606993365282,-0.0019150659298519837,0.0010594330610012672,-0.0035028975656433295,0.0004483201255147049,0.0011177481136950126,0.004271053208526783,0.010183392187166794,0.0009630804268248092,0.0,0.003926664680543225,0.0038641163376215946,0.0,-0.0006780044686967462,0.008876057638419367,0.011401247787864933,0.0,0.0011561182475719452,-0.0002907911810783891,0.0016026541130027799,0.0,0.004396233786012574,0.0,0.0017397041975808314,-0.00034912846528153545,0.0,0.00045186806725001715,-3.9040721469498976e-05,0.000711578448305158,-0.0030749593358930212,-0.0004604947656653164,-0.0036866049495721293,0.03196824351964232,0.0004336045032717682,0.0064150110271653325,0.0013994224999345165,-0.006806632897948941,-6.330242204301277e-05,-0.00019258781372863165,0.005401181498561002,-0.00025949367165628714,-0.0007684253791139067,0.00037477575517432904,0.0033030042677765427,0.0,-9.792398997556434e-05,0.0036521198768635433,-0.001932241591569867,0.018548808368699952,0.0028017812941033525,0.0016152822470851134,-0.00033788082426137566,0.0018710204161728383,2.8974500799700928e-05,0.00012015410143745009,0.0009129618150285051,0.0018795329854553178,0.00010854874521740752,0.00375636319368389,-0.02987952861572138,0.005055540691181312,-5.8470377575929446e-05,-0.0003538594383836644
-0.013276508073196313,0.000648357677640864,0.07093830532774709,0.0010250777858044592,-0.03892258007276364,-0.01552965646906588,0.00495620446088841,-0.005978742789838163,0.0,0.013568496636335694,0.0029144962341908173,0.011713582977218412,0.0008849997775990057,0.0009708780209406346,-0.009221101133906121,0.005826068161204026,0.0,-0.0016315845354808543,-0.0033770220726549952,4.0670756118778e-05,0.0022832285677451677,-0.0070995574751355345,-0.0004159031002188344,0.0017872316276982582,-0.03456956642030933,-0.00029212335847557787,0.00330190173416216,0.0020856405708415842,-0.0005625753350392345,5.962569236875601e-05,0.0010396963200709824,-0.00013799838838317291,0.0,-6.54031249971168e-05,0.0,-0.009937883267528055,-0.005681423778034206,-0.0023442550487248453,0.0011733973253206698,-0.0038195598396590074,0.0004876077439115404,0.0009738967603684262,0.004078919785422252,0.004217671967933525,0.0009217131153617183,0.0,0.003362030955112755,0.003965817695754003,0.0,-0.0024124972509186786,0.010280512218879536,0.010729490010704668,0.0,0.0012887298211099237,-0.0002907911810783891,0.0014606285673381583,0.0,0.004650812653641273,0.0,0.0017434374524921382,-0.00034912846528153545,0.0,0.00045186806725001715,-8.783838360710577e-05,0.0010244365827982327,-0.00416156603144072,-0.001141311546639071,-0.0037299028132615993,0.03272670649432198,0.0002061076604004293,0.00700541101602662,0.0014363671644490878,-0.007009712861632347,-6.330242204301277e-05,-0.00040838973367016216,0.004202724085899515,-0.00025765269840573936,-0.00033528675834606494,0.00026477482815477193,0.0027644142858828913,0.0,7.592320774447552e-05,0.0035230807972584668,-0.0018298909101343338,0.019693984368648245,0.0027650810329244036,0.0016615681210523996,-0.0002921682942039975,0.0013343363622245175,-0.00024013073393116418,0.00015562122296404647,0.0009138080015669385,0.0020886346547177815,0.00010854874521740752,0.004057546410810327,-0.029476274396207508,0.005152784612673792,-6.631688367934508e-05,-0.0003538594383836644
-0.009101121575509002,0.0007929657306572915,0.049842451810457,-0.012154666257268349,0.015242090617459434,0.06518198710411632,0.005316762021674901,-0.004295492718789908,0.0,0.014825025128568882,0.0031173065584223537,0.006734860563213265,0.0007906830230851947,0.0009151886075780622,-0.006174547634052785,-0.0020069246693957253,0.0,-0.0025485266455466957,-0.0029948530554959937,2.0139160501904757e-05,0.0037640438734477624,-0.007011963783678249,-0.0016356691963715054,0.0009524309282952899,-0.020310559896435675,-0.0002553121542511598,0.0031616642735195575,0.0019153839672770522,0.0004957743423181335,0.00020323699997959544,0.001480359264975786,-0.000121097299271718,0.0,-6.54031249971168e-05,0.0,-0.008524226012751027,-0.002962503387570526,-0.0026069883176347685,0.0010895786905816068,-0.0034865742471256607,0.00043685724885399993,0.0011909562752512386,0.004625821709794179,0.005847481762128848,0.00093384314868121,0.0,0.0038949363755966383,0.004514406646666924,0.0,7.825550897631959e-05,0.009272088808666123,0.011348064844505814,0.0,0.0011009450219951144,-0.0002907911810783891,0.0010870085026081795,0.0,0.0043962299431946515,0.0,0.0019609536652968164,-0.00034912846528153545,0.0,0.0004277746867575719,-9.48094781981925e-05,0.0008638096428303542,-0.0023434654058656725,0.00012484920273100506,-0.0030935296745315537,0.021882526070090443,0.0004958194261760246,0.00711336876649163,0.0012789120990662462,-0.004971132354599074,-6.330242204301277e-05,-0.00019258781372863165,0.00616009800034396,-0.0002264378139873972,-0.0006813096452437591,0.00038761124964257473,0.003634738798496586,0.0,0.0007778403729325099,0.003949735360400861,-0.0019289413865041288,0.019267477986468644,0.0027980250670376593,0.002295167863131004,-0.00033788082426137566,0.0024476538487162376,7.9497653658747e-05,0.00012015410143745009,0.0007848883389090641,0.002061281831746845,0.00010854874521740752,0.004064450883231997,-0.025364411661865396,0.00448871024053186,-5.8470377575929446e-05,-0.00035773809679201594
0.02613106248511613,0.0017217295603851766,0.06247573840310739,0.0011830514277794415,0.019813645351815075,-0.012269061550912902,0.004637813050365518,-0.004275558217517818,0.0,0.017153000808800924,0.00014813835963293828,0.005110735988754456,0.001746303207130579,0.0010293935851939506,-0.00623731128131798,-0.0009123825753447902,0.0,-0.0021368256312803615,-0.0034655565879825323,0.00012724008138140084,0.0011706053728336328,-0.006541585694910136,-0.001320315228547942,0.0007246749023524806,-0.02900778624642861,-0.0002553121542511598,0.0026802017132205383,-0.0010697176986475597,0.00045152669147842676,0.00020323699997959544,0.0016975232170216876,-0.000121097299271718,0.0,-0.0002724261337539698,0.0,-0.013894164873495936,-0.004100619685111816,-0.0016560079940555477,0.0013055625703480992,-0.003888815742014352,0.0003318131924224201,0.0017839974906249175,0.004173754881341844,0.005314183657171127,0.0008931279362492599,0.0,0.002589247754608296,0.003192748411572378,0.0,-4.8774295194595457e-05,0.008944793243594587,0.011576994412793584,0.0,0.0011771326553894452,-0.0002907911810783891,0.0014606285673381583,0.0,0.005315089714585708,0.0,0.0018031160229995782,-0.00034912846528153545,0.0,0.0004569684421965896,-3.9040721469498976e-05,0.0011116940265663794,-0.0033106722710616824,-0.000767223236228131,-0.0018731147719162652,0.03656068093087757,0.0002061076604004293,0.0067356289022444844,0.0013403091221480719,-0.007738651094675186,-6.330242204301277e-05,-0.00019258781372863165,0.0034303434793372185,-0.00024746683129989844,-0.00019489404469024297,0.0003250882285047188,0.003198694370255673,0.0,-7.854798649604285e-05,0.0038817808350827673,-0.0017215693999207526,0.017708068745623987,0.0028017812941033525,0.001997821661098567,-0.0003170439160945449,0.0019605846808925746,2.8974500799700928e-05,0.00011882421750707111,0.0013084596239265314,0.002153222737011509,0.00010854874521740752,0.004474595883120109,-0.02771396377689663,0.006388458792654665,-6.30784176230168e-05,-0.00016624451666251417
-0.01243881456780411,0.0013153691683305932,0.06717425751117624,0.0016088820607024063,0.021375336954748983,-0.011978072816840251,-0.035708974639379415,-0.0038322169105860517,0.0,0.017851802046233736,-0.0006672186554165871,0.003831019134429916,0.0010935119941711566,0.000910446814920133,-0.008935787540344551,0.003157166527791264,0.0,-0.0025034447185439098,-0.0035340129295535795,4.0670756118778e-05,0.0027928159723401226,-0.00677253349334501,-0.001163677732198931,0.0008526583142971679,-0.02740886130516562,-0.0002553121542511598,0.0037240999736471254,0.0013150063850543492,0.0002923419046340654,0.00020323699997959544,0.0010731946679504631,-0.0007279275243311806,0.0,-6.54031249971168e-05,0.0,-0.014236628842217916,-0.004147693103826248,-0.0012460506121685377,0.0007840473187754633,-0.003563936740512551,0.00044051466260804285,0.0018415070412830168,0.004016739417731059,0.00588411668795764,0.0010493255439687616,0.0,0.0023378715806293424,0.003653985159033692,0.0,-0.0017935909219293361,0.008102060599648998,0.010653487173955915,0.0,0.001175432459538815,-0.0002907911810783891,0.0014900711135742803,0.0,0.005149096943265482,0.0,0.0018201537436900556,-0.000261619792167809,0.0,0.00045186806725001715,-3.9040721469498976e-05,0.0008878576191034705,-0.003079691379473358,-0.00047848241444182105,-0.003693189103532239,0.035684702094990875,0.0002061076604004293,0.006503686217810261,0.0017089730287571788,-0.006101470934081276,-6.330242204301277e-05,-0.00019258781372863165,0.0037544246942395193,-0.00025949367165628714,-2.1331545467814827e-05,0.00021758051859595745,0.003619897070183093,0.0,-5.9866230796435754e-05,0.0034045419729454075,-0.002810714389300821,0.01701017317956103,0.0019347755071591232,0.0029028328312005196,-0.0003170439160945449,0.0013930434740747047,2.8974500799700928e-05,0.00015562122296404647,0.0006987646948098217,0.001826581147384099,0.00011306754398180605,0.004052724799105333,-0.03151926967522734,0.006566782749755247,-5.730121957767056e-05,-0.0003538594383836644
-0.010140163057606618,0.0019401955586799697,0.05386648476913579,0.0006215553026901412,-0.04606342717973267,-0.013802635456985499,0.004697402237435552,-0.006733870189271418,0.0,0.01152372137533651,-0.00027038729977163137,-0.06546482940542037,0.0008670670772202037,0.0016633369579912062,-0.008134581806730339,0.002065540863682133,0.0,-0.001346571596503792,-0.00348081157628615,6.843553273328125e-05,0.0032072455020056546,-0.01157744627274588,-0.00043093310528631703,0.0009190369269756121,-0.02789089544497361,-0.0002919174470801814,-0.0060292695618064905,0.0016117785139341315,-0.0005625753350392345,6.599822749390837e-05,0.000993872288779424,-0.0003825751620584445,0.0,-6.54031249971168e-05,0.0,-0.013019014456119431,-0.00600935315791865,-0.001882410290270733,0.001168304265043421,-0.002989248084038815,-0.0005933368975384203,0.0015129323039694928,0.0038874627447085188,0.0038853110172079224,0.0008881648875436927,0.0,0.0037948642376394617,0.011092571696027816,0.0,-0.0024727717822249653,0.009284292159436854,0.011699284822790593,0.0,0.001077143568061615,-0.00029198712481690893,0.001488195267777199,0.0,0.0031756650961599045,0.0,0.001322868922684124,-0.00034912846528153545,0.0,0.00024529270628357425,-8.783838360710577e-05,0.0010330374677787386,-0.00480847091432497,-0.0012595762069262544,-0.0039773734434418295,0.026089545208917115,0.0002061076604004293,0.006533813721086357,0.001058449962870666,-0.007089354180220503,-6.330242204301277e-05,-0.0006062870619643541,0.004246233172538304,-0.00025765269840573936,0.00021377787613913537,0.000261787372685403,0.001607423555751624,0.0,-0.000692485816907773,0.0036690678146671213,-0.0026603470317141924,0.017228983787360062,0.0021046034962496772,0.0014739832899186513,-0.0002937327157552696,0.0012852112952566755,0.0008426627178278049,0.00015562122296404647,0.0007580766182550701,0.0017302194346109205,0.00010854874521740752,0.003928164208400002,-0.02451994085714383,0.005027383177343606,-4.358472303460404e-05,-0.0002944191123452495
