g__Acetonema,g__Acidaminococcus,g__Actinobacillus,g__Actinomyces,g__Adlercreutzia,g__Aggregatibacter,g__Akkermansia,g__Alistipes,g__Allofustis,g__Anaerococcus,g__Anaerofilum,g__Anaerofustis,g__Anaerolinea,g__Anaerostipes,g__Anaerotruncus,g__Aneurinibacillus,g__Atopobium,g__Bacillus,g__Bacteroides,g__Barnesiella,g__Bifidobacterium,g__Bilophila,g__Blautia,g__Brevibacillus,g__Brevundimonas,g__Bulleidia,g__Butyrivibrio,g__Carnobacterium,g__Caulobacter,g__Cellulosilyticum,g__Cetobacterium,g__Clostridioides,g__Clostridium,g__Collinsella,g__Coprobacillus,g__Coprococcus,g__Corynebacterium,g__Cutibacterium,g__Deinococcus,g__Desulfotomaculum,g__Desulfovibrio,g__Dialister,g__Dorea,g__Dysgonomonas,g__Eggerthella,g__Eikenella,g__Enterococcus,g__Enterovibrio,g__Escherichia,g__Ethanoligenens,g__Eubacterium,g__Facklamia,g__Faecalibacterium,g__Finegoldia,g__Flavobacterium,g__Francisella,g__Fusobacterium,g__Gemella,g__Geobacter,g__Gordonibacter,g__Granulicatella,g__Haemophilus,g__Halobacteriovorax,g__Herbihabitans,g__Holdemanella,g__Holdemania,g__Ignatzschineria,g__Ignavigranum,g__Intestinibacter,g__Jeotgalicoccus,g__Kandleria,g__Klebsiella,g__Lachnobacterium,g__Lachnoclostridium,g__Lachnospira,g__Lactobacillus,g__Lactococcus,g__Lactonifactor,g__Leptotrichia,g__Leuconostoc,g__Mageeibacillus,g__Marinobacterium,g__Megasphaera,g__Microbacterium,g__Mobiluncus,g__Mogibacterium,g__Neisseria,g__Nocardioides,g__Odoribacter,g__Olsenella,g__Oscillibacter,g__Oxalobacter,g__Oxalophagus,g__Paenibacillus,g__Parabacteroides,g__Paraprevotella,g__Parasutterella,g__Parvimonas,g__Pectinatus,g__Pediococcus,g__Pedobacter,g__Pelobacter,g__Peptoanaerobacter,g__Peptococcus,g__Peptoniphilus,g__Peptostreptococcus,g__Porphyromonas,g__Prevotella,g__Proteus,g__Pseudomonas,g__Robinsoniella,g__Roseburia,g__Rothia,g__Ruminiclostridium,g__Ruminococcus,g__Salinivibrio,g__Salmonella,g__Scardovia,g__Selenomonas,g__Slackia,g__Sporobacter,g__Staphylococcus,g__Streptococcus,g__Streptomyces,g__Sutterella,g__Syntrophococcus,g__Syntrophomonas,g__Tannerella,g__Teredinibacter,g__Thalassolituus,g__Thermosulfidibacter,g__Tissierella,g__Truepera,g__Tyzzerella,g__Varibaculum,g__Veillonella,g__Vibrio,g__Waddlia,g__Weissella,g__Xylella,g__Youngiibacter,g__Butyricicoccus,g__Butyricimonas,g__Catenibacterium,g__Gemmiger,g__Megamonas,g__Methanobrevibacter,g__Phascolarctobacterium,g__Turicibacter,g__Morganella,g__Serratia,g__Subdoligranulum
0.0045166635,0.0045366916,0.0,0.021467652,0.0,0.0,0.0071858377,0.049943957,0.0069712508,0.0080422545,0.0,0.0051983884,0.0049073384,0.0,0.0055852286,0.0025054405,0.0065952013,0.007408822,0.017859116,0.0069185733,0.014763491,0.008958721,0.008719081,0.003919331,0.0,0.0034199758,0.0059485883,0.0037677183,0.0,0.0045603067,0.0,0.003925055,0.0051764227,0.008565272,0.0038349994,0.003780752,0.0070140683,0.005562622,0.0052552563,0.0,0.009470945,0.013677264,0.028727256,0.0,0.0043272697,0.0,0.0048338217,0.006162452,0.0048603285,0.003461225,0.005743242,0.004327609,0.010223222,0.0,0.009796666,0.0,0.005919207,0.012392303,0.0067914706,0.0,0.016235411,0.012774504,0.0036935105,0.0044933376,0.007815037,0.004760761,0.003607119,0.006852742,0.004009012,0.005810476,0.0048978115,0.0,0.0,0.018627008,0.0,0.009054316,0.0059741368,0.0,0.005945398,0.00484627,0.010153689,0.008519772,0.0062644067,0.006379538,0.0,0.005597114,0.020871269,0.007417529,0.009457989,0.004710011,0.008377512,0.0,0.0049522133,0.0055801156,0.048541248,0.0069639063,0.009479629,0.00425155,0.0,0.003835165,0.0056771087,0.0048526004,0.0025678393,0.00476824,0.004907432,0.0042950995,0.013038545,0.008475511,0.0,0.035741355,0.0036486844,0.050591536,0.014586578,0.004203994,0.005010107,0.0,0.0,0.0,0.005183207,0.0040889303,0.003043788,0.005928789,0.0346926,0.0066737123,0.011695745,0.0049680844,0.00408694,0.0,0.0032956074,0.0051208897,0.0060643936,0.0038743534,0.004733109,0.005326686,0.0,0.03487448,0.0049444265,0.0037933872,0.003703585,0.0,0.0032647795,,,,,,,,,,,
0.00432426,0.0057736053,0.005276555,0.0056187883,0.0,0.004779884,0.0,0.04946527,0.004162777,0.0061717248,0.0,0.0,0.0055271722,0.030424265,0.0066434806,0.0027325472,0.0051854276,0.006491513,0.013779401,0.0072920746,0.0,0.0,0.010554692,0.0,0.0072099464,0.0,0.006027008,0.003760173,0.0,0.004570546,0.0,0.0036408643,0.0056358874,0.0077222353,0.0030621134,0.0047225626,0.0055220583,0.005750272,0.005470685,0.0051598903,0.0,0.0,0.025872111,0.005228103,0.0049858666,0.0,0.0067314575,0.005361146,0.0051461067,0.003556071,0.0050504277,0.0054376437,0.0072051613,0.0061495863,0.011691006,0.0041293404,0.01373356,0.0059127905,0.0076543815,0.0,0.007516663,0.0060065347,0.0046579204,0.010509038,0.0075204954,0.0057054698,0.0031945934,0.0030907656,0.004857333,0.004634421,0.0040636626,0.004070236,0.0,0.019039994,0.0,0.0077042393,0.0065149935,0.0,0.0072738854,0.005577312,0.0057073287,0.008846954,0.006677736,0.0058932337,0.0,0.0060247644,0.025314739,0.0060332706,0.009139725,0.005156048,0.01304433,0.0,0.0054800445,0.0056967917,0.056094192,0.006903205,0.0124587165,0.0074771796,0.003782436,0.0,0.0,0.0029173724,0.0028895135,0.004880844,0.00533441,0.0043916465,0.014455938,0.0324945,0.0035298783,0.041581783,0.0038188484,0.048831318,0.015840953,0.0058414093,0.004780998,0.0,0.0032948365,0.0,0.0049144006,0.0050763683,0.0029204946,0.0070454935,0.008921794,0.0070767184,0.010476866,0.0056563066,0.0043423795,0.0,0.0027305125,0.005255389,0.0070122364,0.003616344,0.0050985236,0.0051566623,0.0,0.03747016,0.0059098215,0.0034996334,0.004964934,0.0,0.0,,,,,,,,,,,
0.0,0.0045019225,0.006403974,0.004592657,0.0,0.0049131876,0.00968134,0.05380259,0.0,0.0071731852,0.0,0.0,0.0053950567,0.0,0.0055973795,0.0,0.0054013217,0.007734051,0.01168292,0.0070934035,0.02037006,0.0,0.042134926,0.0,0.0063287774,0.0034356627,0.0044746646,0.004491958,0.0,0.004424013,0.0,0.0,0.00578997,0.0098522445,0.003844392,0.0053769224,0.006941391,0.007585907,0.0059340135,0.0,0.011607172,0.010863798,0.03380481,0.0056725643,0.005288113,0.004712941,0.005827892,0.00592344,0.0051423567,0.0035479937,0.0043753996,0.0,0.008298592,0.0,0.012731468,0.0055452483,0.012115778,0.0057636546,0.005340686,0.0,0.008709775,0.004696254,0.0,0.003957826,0.007857118,0.0,0.0056595895,0.003777517,0.004735005,0.0052144523,0.0039516003,0.004229269,0.0,0.01781812,0.0,0.0073135425,0.005863816,0.0,0.0055429437,0.005423696,0.0,0.008298154,0.004422019,0.006420299,0.0,0.0058991816,0.00724579,0.0061758645,0.010986258,0.0050238585,0.010509968,0.0,0.0051392047,0.005768576,0.05209628,0.0072906488,0.008786917,0.0050703757,0.0042877435,0.00369946,0.0057350504,0.003345355,0.0,0.0,0.0,0.00461671,0.018849205,0.027010983,0.0043893624,0.039738588,0.0038745594,0.054930776,0.020314425,0.0072967377,0.0047170655,0.003695626,0.004397061,0.0,0.0045827297,0.0045973677,0.0045854007,0.0069161155,0.0076880264,0.0074196025,0.0058011827,0.0,0.003916246,0.0,0.0045231204,0.005928741,0.00580239,0.0,0.005588068,0.005949958,0.005014419,0.037880234,0.0049411766,0.004156407,0.0043389653,0.0040673865,0.0,,,,,,,,,,,
0.0,0.00556727,0.0,0.009199829,0.0,0.0,0.0,0.050359108,0.0,0.0071695913,0.0,0.0057280087,0.0052873483,0.0,0.0060548466,0.0,0.005482125,0.0070189005,0.040107574,0.0075394656,0.01153209,0.0,0.028599236,0.0053391303,0.0,0.0,0.0,0.004283717,0.0062953453,0.0,0.0,0.0,0.0061100647,0.011881121,0.004453562,0.0043735127,0.0095457565,0.0062499857,0.005989143,0.0,0.007565905,0.0117291715,0.026001884,0.0,0.0058473027,0.0,0.007378516,0.005245567,0.0054581542,0.0,0.0050830483,0.0052798963,0.027169976,0.0,0.010840436,0.0,0.010665801,0.00666741,0.007481753,0.0,0.007685429,0.011828344,0.005436022,0.004332479,0.007708595,0.0,0.0056913854,0.0040118005,0.0048621283,0.0061490503,0.0056075626,0.0,0.0,0.022875324,0.0,0.008905032,0.0061037075,0.0,0.008776046,0.006117608,0.005058738,0.009650972,0.0053655384,0.006935758,0.0,0.0063636154,0.018159805,0.0065094293,0.008329413,0.0051602484,0.012501843,0.0,0.010505487,0.0059872027,0.044723053,0.0070957206,0.010454534,0.004890525,0.0,0.004969331,0.0058488613,0.0035289675,0.0,0.005172819,0.0052955775,0.005508184,0.01156877,0.026471185,0.0,0.036224343,0.0,0.047159854,0.007835988,0.0063722413,0.0049896883,0.0,0.0,0.0,0.0046869144,0.005014416,0.005041028,0.007510947,0.009461674,0.007247423,0.011535816,0.0,0.0046242373,0.0061205192,0.004918184,0.006263385,0.005685745,0.0054556304,0.0065562357,0.007119855,0.0,0.035325788,0.005559542,0.0046952637,0.0058676307,0.0,0.0,,,,,,,,,,,
0.0037050154,0.00488271,0.0,0.025399,0.0031466205,0.0,0.0049811583,0.010443775,0.0042547393,0.007304561,0.00535841,0.007310899,0.004253274,0.0,0.0050180326,0.0028408738,0.005678829,0.006116958,0.014005048,0.006051964,0.016041974,0.0,0.009900214,0.004113562,0.0,0.0,0.0060126437,0.004320589,0.0,0.0047502215,0.0,0.0045604403,0.0068813753,0.008645942,0.0029097549,0.005132449,0.007057135,0.006757361,0.0054816264,0.0044981707,0.0083661955,0.014086251,0.02907016,0.0053509823,0.0054978933,0.0,0.0,0.005766197,0.0035807288,0.0032007054,0.0056089284,0.0051253308,0.009005484,0.006129101,0.010216472,0.0,0.016336495,0.0063749673,0.0067569134,0.0043831,0.018640742,0.016506087,0.0035755797,0.005529493,0.007679535,0.005673742,0.0033954007,0.0058044707,0.004249413,0.0050791316,0.0033080522,0.0,0.0,0.017849447,0.0,0.01157915,0.006515663,0.0032268774,0.007701915,0.00539508,0.00837928,0.008462608,0.00576724,0.006592495,0.0,0.007841894,0.024841003,0.008283683,0.011834198,0.004848245,0.0062825526,0.0,0.005339699,0.004400632,0.0126693165,0.009805185,0.010462622,0.0047610123,0.0040955013,0.004408631,0.0061039994,0.0033202034,0.0029985595,0.0059150723,0.004423164,0.0054437956,0.012759299,0.01977264,0.004177268,0.044630583,0.0035469716,0.04844136,0.018195217,0.0055418317,0.0043000304,0.0,0.0,0.0,0.004006376,0.00492939,0.00395855,0.006266276,0.033502407,0.0070965257,0.011537226,0.0,0.004280659,0.0058758515,0.0032406822,0.0048343674,0.005594146,0.0041481606,0.004871195,0.0061037657,0.0,0.043247152,0.005283548,0.0034764982,0.0047203996,0.0,0.0,,,,,,,,,,,
0.0,0.0,0.00595669,0.005390585,0.0,0.0,0.008489894,0.058962684,0.0043525468,0.006685579,0.005105745,0.0,0.005644287,0.029708823,0.005238115,0.0,0.0077061616,0.008337862,0.03731513,0.0056684334,0.010415978,0.0,0.010366681,0.0043699536,0.0067540556,0.0038488524,0.0059634224,0.0048532025,0.0063140937,0.005082748,0.0,0.0,0.0066874395,0.008098462,0.004689045,0.0036590882,0.006138465,0.006063656,0.0052937483,0.005138178,0.0065686926,0.0089837015,0.032688923,0.0,0.005101939,0.0053374525,0.0048734723,0.005219501,0.0051393677,0.0033299455,0.0047620507,0.0,0.020721426,0.004946597,0.0,0.0050649135,0.011446096,0.00552461,0.0057934397,0.0,0.00558358,0.012153404,0.0,0.009435234,0.007451581,0.0046196044,0.003754349,0.0,0.004712586,0.005638265,0.0038892436,0.004211801,0.0,0.018195974,0.0,0.0072010956,0.0058548716,0.0,0.0062023317,0.005486875,0.005550822,0.008624648,0.006557897,0.007062587,0.0,0.0056324126,0.01757182,0.005703705,0.0,0.0,0.008417427,0.003912888,0.005479583,0.005018968,0.056852266,0.0072833635,0.0067425827,0.0047601927,0.0,0.0046079163,0.005639288,0.0,0.0033515817,0.0,0.0,0.0048667714,0.010123265,0.027004298,0.004585205,0.03204385,0.0039780107,0.040286385,0.012280824,0.0053423997,0.004659709,0.0037767706,0.0037581834,0.0,0.005713984,0.004629466,0.002779311,0.005846129,0.03304864,0.0063730874,0.008528369,0.0,0.0043379604,0.0,0.0040377667,0.0057194224,0.0048679584,0.004450808,0.005112572,0.0054287435,0.0,0.029084727,0.005722157,0.0,0.004650803,0.0,0.0,,,,,,,,,,,
0.003538561,0.0069939354,0.0052768425,0.0063006957,0.0036635967,0.0,0.008703502,0.045453202,0.003932888,0.007225417,0.005120342,0.00429391,0.005085824,0.03749464,0.0051314174,0.0026357945,0.005234396,0.007889301,0.013841152,0.007857158,0.017050646,0.009169827,0.009754336,0.0039231367,0.0,0.0,0.005362399,0.0037399945,0.0,0.0042993953,0.0,0.004228651,0.005607176,0.0078016403,0.003808554,0.004306148,0.0066900924,0.0059733302,0.005108078,0.004740254,0.009642567,0.012482761,0.027275104,0.0051333,0.0065835007,0.0,0.0051421546,0.0056006885,0.0034072874,0.0031246447,0.0055289743,0.0053590536,0.009070478,0.005377321,0.011751536,0.0048314184,0.013969239,0.0055283136,0.006657761,0.004630247,0.0057747206,0.014146423,0.004197507,0.0037089535,0.008500942,0.0051275915,0.0034497406,0.0038308294,0.004602639,0.0041720043,0.0032714137,0.0040888763,0.0,0.016712032,0.0,0.008253529,0.006331539,0.0,0.0065640397,0.005545226,0.009949185,0.008322513,0.004173871,0.006539394,0.0,0.006499036,0.02561661,0.006512705,0.00934164,0.005059601,0.009508633,0.0,0.008843584,0.0047100824,0.009227758,0.0069463104,0.010998011,0.005093584,0.0,0.0039944034,0.006888708,0.0030099875,0.0,0.0050568813,0.004653132,0.0048721475,0.013312888,0.0048953956,0.004134343,0.03607928,0.0036020295,0.047057617,0.016048895,0.0043725725,0.0041209743,0.0,0.0036035557,0.0,0.004441813,0.0055722254,0.0032935818,0.007312484,0.026636526,0.0069426014,0.0066923783,0.0,0.0044546444,0.0,0.0031538052,0.004898241,0.004123825,0.004340029,0.0053739375,0.0054010614,0.0,0.041229542,0.0057615438,0.0037566212,0.004236425,0.0,0.00272278,,,,,,,,,,,
0.0,0.00490997,0.0,0.0040288377,0.0037340706,0.0,0.0051394887,0.055028882,0.008116934,0.0068799737,0.004564868,0.0058168247,0.004851027,0.03157105,0.0048322687,0.004809682,0.007727128,0.0066693914,0.02991636,0.0071356334,0.0112835895,0.0,0.009846066,0.0050932844,0.0,0.0,0.005876576,0.0045712483,0.0,0.0,0.0,0.0,0.006544582,0.012843814,0.004180259,0.0033485745,0.006684483,0.0056314697,0.0046140132,0.004469446,0.009544736,0.0,0.010742722,0.006477535,0.0047217254,0.0,0.0065300427,0.0059380718,0.004648287,0.003609378,0.004920936,0.004284167,0.00761121,0.0051414147,0.0,0.0047439234,0.01984671,0.0053392285,0.0070904572,0.0031155366,0.0053251344,0.028349658,0.005118042,0.0057233074,0.008270699,0.004707128,0.0,0.0034117652,0.0,0.0061011626,0.0045418036,0.0,0.0,0.021082379,0.0,0.0071041402,0.0065836883,0.0,0.0,0.0052241897,0.0085153915,0.0100760255,0.0062222253,0.0059857112,0.0,0.0063550496,0.028958675,0.0061515914,0.006270494,0.005484577,0.009264851,0.0042099413,0.005213187,0.004814921,0.03243928,0.007490873,0.005618383,0.0,0.0,0.0044203396,0.0070550013,0.0,0.0,0.0,0.0047355494,0.005377561,0.013923476,0.032328825,0.0051845475,0.041074436,0.0039067767,0.048843466,0.014612868,0.0049261726,0.0048149657,0.0,0.0,0.0,0.0051447004,0.0066628964,0.0030621346,0.0059943,0.028243225,0.005946109,0.01019507,0.006435074,0.0,0.0,0.0,0.0051057455,0.0052864905,0.0048869476,0.005488022,0.0055254283,0.0,0.041775115,0.00590108,0.0,0.003503588,0.0,0.0,,,,,,,,,,,
0.0034406604,0.0050443364,0.0049895593,0.029057607,0.0035975769,0.0,0.0,0.061762016,0.0,0.006847239,0.0044447,0.007250315,0.005160314,0.04847229,0.0047796625,0.0026201408,0.0073396494,0.008302336,0.015604196,0.005082512,0.0059021213,0.0,0.007531203,0.0036893599,0.0,0.0035474282,0.006774388,0.003675707,0.0,0.00421148,0.0,0.0,0.005174688,0.0065043755,0.003120187,0.0048969695,0.00887097,0.0062327445,0.004970498,0.004366689,0.010550993,0.019937985,0.010191024,0.0,0.005804161,0.0,0.0060516,0.0055971057,0.0057991305,0.0030340021,0.00663184,0.0,0.00959112,0.0056357505,0.0140264025,0.0043860194,0.014722505,0.00947479,0.004920694,0.003530368,0.010076952,0.020542912,0.0045166085,0.00368158,0.008723451,0.0,0.006422496,0.003574759,0.004377788,0.004506528,0.0033967928,0.0043079155,0.0,0.01627,0.0,0.0061121187,0.0062369974,0.0,0.0070231846,0.004598796,0.008953337,0.008160228,0.004011179,0.0062286984,0.0,0.006320093,0.029021112,0.0061616846,0.00979515,0.0045267553,0.012983802,0.0033104306,0.0044245776,0.006202385,0.019228308,0.0061857416,0.012779186,0.0048322706,0.0,0.003544614,0.005235477,0.0030365186,0.0,0.0,0.0042536897,0.005057189,0.017952817,0.006964909,0.0040135067,0.045508914,0.0032189928,0.048495654,0.0,0.004460494,0.004651614,0.0032545384,0.0033402948,0.0,0.005696309,0.004854694,0.0029172087,0.0078407675,0.03200798,0.007563464,0.006610907,0.0,0.0038955673,0.0,0.0026835827,0.0046476037,0.004559586,0.0039507733,0.005280093,0.0066002295,0.0,0.0069909883,0.005115761,0.0039306553,0.0039324253,0.0046653086,0.0026237043,,,,,,,,,,,
0.0042651785,0.0054027364,0.0069354433,0.015502505,0.0,0.0,0.0,0.070711784,0.0045740516,0.008390699,0.0,0.0,0.0055080117,0.0,0.006105296,0.0,0.006665177,0.0070228823,0.018659702,0.008893308,0.0146320425,0.0,0.011026069,0.0,0.0,0.0,0.0,0.0046097054,0.007918465,0.005567693,0.0,0.0,0.0063436087,0.009908237,0.004212638,0.0056027533,0.009157427,0.007489914,0.0066052615,0.0,0.0,0.0,0.022663483,0.006719807,0.0061228597,0.0,0.006223238,0.0060920017,0.0042609423,0.003461061,0.0059937285,0.0,0.008935953,0.0,0.0,0.0043619424,0.017221367,0.012980211,0.0068133846,0.0048488826,0.00838374,0.018346494,0.0,0.0038540545,0.009260415,0.005931939,0.0052731796,0.004272966,0.0,0.0066306107,0.004075717,0.006099853,0.0,0.020124037,0.0,0.009507911,0.0,0.0,0.008791807,0.006149353,0.0,0.0,0.0076692826,0.008606467,0.0,0.0,0.02703138,0.008514626,0.006753653,0.0,0.0105897635,0.0037838893,0.005177409,0.005402188,0.07265998,0.013248331,0.012383713,0.0,0.0,0.004617279,0.008341942,0.0,0.0,0.0,0.0,0.007502031,0.0,0.038900856,0.0053056576,0.04399182,0.004312366,0.010306451,0.018456304,0.0044951583,0.0050395303,0.004125919,0.0042995056,0.0,0.005422985,0.0,0.003680906,0.006505901,0.029118504,0.007358268,0.012593147,0.0062454487,0.0050469483,0.007026704,0.004088278,0.0052045304,0.005441983,0.0,0.006331596,0.0075426376,0.0,0.036914423,0.006736488,0.0,0.004536022,0.0035781672,0.0,,,,,,,,,,,
0.0033029662,0.0045390218,0.0053354115,0.0049664746,0.0,0.0039087227,0.008841229,0.05136882,0.0,0.005693857,0.0052109524,0.0,0.005045544,0.0,0.0056331535,0.0,0.004814541,0.006874562,0.01809935,0.0062745526,0.01728042,0.007904966,0.042709943,0.0040626526,0.0056446698,0.003755316,0.0044606975,0.0042435573,0.0,0.0043621995,0.0054020225,0.0040945676,0.0046332283,0.00825223,0.0041250642,0.0046261596,0.0068645407,0.0058244397,0.005225738,0.0047024735,0.00919614,0.015988525,0.030941766,0.0051402473,0.0052147876,0.0,0.0046006967,0.0059392937,0.004778639,0.0027182465,0.004431042,0.0040102433,0.0069521167,0.006214888,0.011568165,0.004913271,0.006356111,0.0077739083,0.00539096,0.0032121213,0.0058630984,0.010158391,0.0037628005,0.0092993,0.0,0.005424515,0.0032482208,0.0,0.0039549363,0.005599575,0.0032289214,0.004125164,0.0,0.012520994,0.0,0.012379664,0.005259718,0.0,0.0062908223,0.0051200488,0.0,0.0,0.0048163435,0.00612185,0.0,0.0057305475,0.007845908,0.0062018055,0.0056862053,0.0050625587,0.0062608793,0.0035192112,0.0049248924,0.005302349,0.042271797,0.0067053903,0.008515111,0.004867251,0.0036401984,0.0037791377,0.0057644024,0.0025612828,0.0023246564,0.0047899685,0.005780226,0.005476518,0.015943792,0.008893143,0.004202578,0.040658463,0.0,0.046345044,0.019049581,0.0050796815,0.0044041974,0.0,0.0030829096,0.0,0.004548646,0.005696726,0.0041258154,0.006838655,0.03204288,0.006121433,0.011644311,0.0,0.0041798996,0.0050778515,0.0027488866,0.004188848,0.0054416778,0.00411377,0.004906364,0.0052076913,0.0049846442,0.03498258,0.005120765,0.0029508418,0.0042896424,0.0030439717,0.0024748126,,,,,,,,,,,
0.0035674307,0.005253033,0.0049403976,0.02375722,0.00288272,0.0,0.006118718,0.008615766,0.0,0.007420195,0.0048638387,0.0056634024,0.004591438,0.03805983,0.004466254,0.0026041132,0.0050999294,0.0065948186,0.0121276295,0.008286421,0.0078075626,0.010877279,0.007208396,0.0033945646,0.0059481715,0.0033071456,0.005133508,0.0035261218,0.0056929975,0.0,0.0,0.0,0.0049025537,0.006146872,0.0,0.0041143517,0.0058101104,0.005861964,0.004918371,0.0039112936,0.011057276,0.014579077,0.0069884663,0.0044567613,0.005183299,0.0,0.0047877133,0.0048324396,0.0032292008,0.0028860054,0.004570011,0.0050428524,0.0076922975,0.0050247433,0.0109730875,0.004049986,0.01256126,0.015669074,0.0059149237,0.0032506299,0.00987168,0.01655623,0.0040111085,0.003649521,0.009725264,0.00496011,0.004113895,0.0035476887,0.0,0.0057460684,0.0030135906,0.003507742,0.0,0.012256063,0.0,0.014292063,0.00594172,0.0,0.0064133136,0.004529597,0.009987322,0.0076260716,0.005028411,0.005673121,0.0,0.005737361,0.025330564,0.008842352,0.0065983534,0.004514433,0.006026677,0.002921883,0.0055852095,0.0046694274,0.020984415,0.009662952,0.014680511,0.0049816133,0.0,0.003393557,0.005864127,0.0037300074,0.0,0.004819656,0.0056849676,0.0046934965,0.011448725,0.015255766,0.0036864425,0.043228906,0.0029055353,0.052802466,0.014374676,0.005445746,0.0057766517,0.0,0.006542038,0.0,0.0049461015,0.0043799393,0.0033069956,0.0068839486,0.034380425,0.00621242,0.0061255773,0.0,0.0037994052,0.005499469,0.0035699157,0.005526484,0.0056341174,0.0037858046,0.0048508504,0.005204789,0.004746407,0.04787887,0.0053444505,0.0038259916,0.0040411195,0.0031944003,0.0,,,,,,,,,,,
0.0035092249,0.0059657204,0.0,0.008242303,0.0,0.0,0.008462552,0.009547424,0.0,0.007545809,0.004291661,0.0056164633,0.005269151,0.05182777,0.005227581,0.0025951918,0.004866786,0.007087928,0.015426844,0.005754528,0.008198791,0.00942416,0.011102223,0.004186841,0.0067334473,0.0038195527,0.005246068,0.004096701,0.0058885557,0.0,0.0,0.0,0.006694015,0.0071629486,0.0,0.005526413,0.0056210635,0.0057662874,0.0047126496,0.004744853,0.009916557,0.00857066,0.00969424,0.0050854785,0.0050412635,0.0046820776,0.0050737676,0.0056820447,0.0,0.0031345424,0.0050008115,0.0045085624,0.009004612,0.0051264917,0.014960178,0.004239559,0.017875059,0.015955774,0.0068381242,0.0037975905,0.00789657,0.016688697,0.0039308434,0.0032191188,0.00908499,0.004815583,0.003572501,0.0037385507,0.0,0.0057330066,0.003567433,0.0,0.0,0.017476713,0.0,0.025091005,0.0,0.0,0.008030628,0.005358085,0.0066976855,0.007680411,0.004169152,0.006241159,0.0,0.0061420877,0.03137004,0.007884863,0.0061638616,0.0040169843,0.005890248,0.0,0.003974796,0.0042568254,0.024102235,0.006143737,0.014151609,0.00446651,0.004366353,0.003873678,0.0052124658,0.0031420416,0.0,0.0,0.005880926,0.004617406,0.011734526,0.018947624,0.0,0.04108783,0.003932802,0.056115177,0.01804836,0.004804098,0.0050859656,0.0,0.0058649066,0.0,0.0044024573,0.0043348772,0.002999739,0.006088097,0.031914916,0.006076018,0.0066910344,0.0,0.0035232292,0.0056173615,0.0029103348,0.0053215935,0.0049906243,0.0036864593,0.004687633,0.0055245245,0.0,0.037434887,0.0049449755,0.0032296993,0.0037888992,0.0,0.0032137076,,,,,,,,,,,
0.0,0.0054830573,0.0061375885,0.0062765474,0.0031881751,0.0045867567,0.0,0.0379272,0.0,0.006405753,0.004606549,0.0059436467,0.005914833,0.0,0.006136108,0.0,0.008123427,0.0063378667,0.023942122,0.0066971797,0.014798134,0.007770913,0.010076346,0.0,0.0,0.0037430467,0.0048318096,0.0046350234,0.0,0.0063977684,0.006605183,0.0046298997,0.0062387353,0.009388283,0.0,0.0032850467,0.0045087966,0.0065523074,0.0057977024,0.0,0.007927455,0.01095201,0.03473151,0.0056737033,0.0068893116,0.005678485,0.0063935127,0.0058284355,0.003995113,0.0,0.0042771404,0.0,0.036730796,0.0,0.01183686,0.0040187538,0.011473998,0.015296308,0.006162394,0.0,0.007945495,0.011565537,0.0040080845,0.0047650863,0.006760855,0.0,0.0,0.0,0.0045876587,0.005982766,0.0,0.0,0.0,0.019269895,0.0,0.012449028,0.0,0.0,0.006155557,0.005060312,0.0,0.0,0.0053657857,0.00692555,0.0,0.0064285314,0.027811714,0.0059957756,0.008676024,0.005155773,0.0079289405,0.0036254774,0.004430405,0.0063240496,0.052286457,0.007571068,0.006696154,0.005130485,0.004070518,0.0038468032,0.006081648,0.0035783518,0.0,0.0048411447,0.004869008,0.0046963696,0.011310696,0.026162788,0.0041891253,0.03732775,0.0041216263,0.047448184,0.012690034,0.0062708585,0.005051376,0.0036662351,0.0035189153,0.0,0.004483191,0.004473516,0.0036040684,0.0061590453,0.022241866,0.0067208153,0.009444609,0.0,0.0044584195,0.0059131463,0.004772889,0.0053381254,0.0041495864,0.0,0.005568209,0.005708909,0.0057080067,0.029975493,0.0057773693,0.0,0.004909522,0.0,0.0031178144,,,,,,,,,,,
