feature,mean_abs_shap
ncbi_204475,0.028773798747886145
ncbi_1506553,0.021493142788585506
ncbi_841,0.01972231711760255
ncbi_574697,0.016727540513322158
ncbi_1678,0.014422431710863179
ncbi_216851,0.014303950955719279
ncbi_2048137,0.013046512043844723
ncbi_375288,0.01293779507612714
ncbi_207244,0.012739867519494569
ncbi_119852,0.012572918442541263
ncbi_244127,0.012176658025808307
ncbi_189330,0.011721122020721121
ncbi_1485,0.011339976989194676
ncbi_816,0.010043767929478949
ncbi_580596,0.009790645415474999
ncbi_572511,0.009254483579316498
ncbi_102106,0.009036891992822906
ncbi_838,0.008161335928095786
ncbi_724,0.008150539986051617
ncbi_29465,0.008081246166720919
ncbi_1578,0.007602540076839942
ncbi_2005359,0.007600635036501347
ncbi_33024,0.007303107103923019
ncbi_241189,0.0072691210264132
ncbi_33042,0.007004494382367083
ncbi_990721,0.006885332519108712
ncbi_1263,0.00657397279214554
ncbi_239759,0.006169972578765987
ncbi_397864,0.006142798461688407
ncbi_35832,0.005914344080900453
ncbi_52225,0.005858956514703805
ncbi_40544,0.005702562427475406
ncbi_872,0.005312394586384799
ncbi_239934,0.005089688714525406
ncbi_1301,0.004445917437161995
ncbi_46205,0.0043794277360594954
ncbi_1016,0.0037886653564039112
ncbi_162289,0.0035933748950009396
ncbi_762551,0.0033686662487304475
ncbi_237,0.0032842088590388546
ncbi_253238,0.003271888306007222
ncbi_283168,0.003196747156623666
ncbi_904,0.003137576808280406
ncbi_830,0.0029587227682593355
ncbi_1654,0.0029298000073239685
ncbi_1730,0.0029106312322780335
ncbi_61170,0.0028048556283182717
ncbi_86331,0.00271734060377957
ncbi_39948,0.002709845998776147
ncbi_28050,0.0026952423503746816
ncbi_52784,0.0023115650333257404
ncbi_117563,0.002294977305167669
ncbi_100883,0.002284638970986671
ncbi_561,0.002198099329328973
ncbi_577309,0.0021453572601460697
ncbi_46123,0.0020751795601472653
ncbi_84108,0.002029386891972941
ncbi_1380,0.002028276272798367
ncbi_2039240,0.0019245241899252935
ncbi_84111,0.0018186937260417195
ncbi_846,0.0017106969765411655
ncbi_1508657,0.0016837011239370558
ncbi_140625,0.0016645689916484029
ncbi_1357,0.0016045124835262195
ncbi_836,0.0015729809736294027
ncbi_1505663,0.0015697700742240014
ncbi_1236988,0.0015099576984140186
ncbi_83660,0.0014919287407059324
ncbi_51514,0.0014741385141612152
ncbi_191303,0.0014688264499578552
ncbi_1386,0.0014073026545158088
ncbi_46255,0.0013877144808481308
ncbi_906,0.0013717038689734032
ncbi_508459,0.0013664504292047557
ncbi_1649459,0.0013325671042505912
ncbi_44748,0.0013141512165241202
ncbi_123375,0.0012766730555018473
ncbi_447020,0.0011877179636311443
ncbi_543311,0.0011208760184974746
ncbi_256846,0.0009153175152538759
ncbi_1200657,0.0008845385188598688
ncbi_118747,0.0008814866920966712
ncbi_577310,0.0008481043219918644
ncbi_1573,0.0008067589270492438
ncbi_44249,0.000752368445794918
ncbi_135858,0.0006724083764592785
ncbi_172900,0.0006668701061213557
ncbi_459786,0.0006477627002624188
ncbi_1279,0.0005694288530786739
ncbi_2740,0.0005576846222111816
ncbi_286,0.0005385309133457798
ncbi_1243,0.0005276037993330534
ncbi_848,0.0005086082464379166
ncbi_2057233,0.00046422009719809294
ncbi_194,0.00043235739159563794
ncbi_158846,0.000402295387465883
ncbi_651554,0.000369919299841393
ncbi_246875,0.0003462117563422728
ncbi_1505657,0.0003362803224323693
ncbi_1486726,0.0003033054905940006
ncbi_519427,0.00029004360450910177
ncbi_1350,0.0002792648878042972
ncbi_83770,0.00025721815990541663
ncbi_109326,0.00023146628281794343
ncbi_1573534,0.0001999819738806186
ncbi_1505652,0.00019265504582084545
ncbi_29521,0.00018713896365836637
ncbi_248744,0.00018363068845494017
ncbi_1743,0.00018248869345774475
ncbi_864,0.00017738740162706547
ncbi_184869,0.00015230299042727738
ncbi_40840,0.00014350304936931572
ncbi_583,0.00014182908353594138
ncbi_1506577,0.00010522123098484632
ncbi_469,8.790949357042742e-05
ncbi_1573535,8.703534239254964e-05
ncbi_174708,7.035064927666592e-05
ncbi_2172,6.641867812879898e-05
ncbi_638847,6.599986505383776e-05
ncbi_559173,6.315831749796277e-05
ncbi_2070447,6.160900562731965e-05
ncbi_2132,6.017934460702189e-05
ncbi_346096,5.553475438524355e-05
ncbi_1279388,4.291319222340461e-05
ncbi_100175,3.710246086313779e-05
ncbi_1569,2.6554065647521013e-05
ncbi_2316,2.2006219118765723e-05
ncbi_1849828,1.9898549655060394e-05
ncbi_1573536,1.845711926631957e-05
ncbi_1257,1.7726587222657296e-05
ncbi_66831,1.7300348553680642e-05
ncbi_2093,1.3268392284869751e-05
ncbi_423604,1.1632809760516847e-05
ncbi_2735,1.0889602004694077e-05
ncbi_212791,9.958828247327509e-06
ncbi_270497,7.653964658848028e-06
ncbi_570,7.1443060675191054e-06
ncbi_442430,5.283319229956355e-06
ncbi_416916,5.276271878574278e-06
ncbi_2152,4.660188839757262e-06
ncbi_2147,4.552088390016447e-06
ncbi_160795,2.9332555209491364e-06
ncbi_1291539,0.0
ncbi_1121829,0.0
ncbi_660628,0.0
ncbi_195950,0.0
ncbi_2086,0.0
ncbi_133925,0.0
ncbi_13334,0.0
ncbi_869806,0.0
ncbi_33071,0.0
ncbi_41273,0.0
ncbi_157,0.0
ncbi_1883,0.0
ncbi_2701,0.0
