ncbi_816,ncbi_239759,ncbi_1485,ncbi_216851,ncbi_292632,ncbi_459786,ncbi_572511,ncbi_906,ncbi_207244,ncbi_39779,ncbi_189330,ncbi_1730,ncbi_102106,ncbi_375288,ncbi_447020,ncbi_29465,ncbi_570,ncbi_724,ncbi_838,ncbi_186928,ncbi_1507525,ncbi_946234,ncbi_580596,ncbi_1411023,ncbi_848,ncbi_713,ncbi_100883,ncbi_1301,ncbi_561,ncbi_841,ncbi_244127,ncbi_39948,ncbi_577310,ncbi_544447,ncbi_1678,ncbi_239934,ncbi_189971,ncbi_1263,ncbi_61170,ncbi_191303,ncbi_35832,ncbi_32207,ncbi_33042,ncbi_185283,ncbi_1743,ncbi_40544,ncbi_185291,ncbi_33024,ncbi_397864,ncbi_283168,ncbi_577309,ncbi_135858,ncbi_2305133,ncbi_836,ncbi_80841,ncbi_1017280,ncbi_1257,ncbi_904,ncbi_1578,ncbi_196081,ncbi_1348911,ncbi_547,ncbi_544,ncbi_846,ncbi_872,ncbi_46255,ncbi_156973,ncbi_583,ncbi_84111,ncbi_1951303,ncbi_194,ncbi_1350,ncbi_117563,ncbi_158846,ncbi_1654,ncbi_2172,ncbi_1357,ncbi_156454,ncbi_1283313,ncbi_830,ncbi_574697,ncbi_1279,ncbi_1380,ncbi_84108,ncbi_1378,ncbi_1895827,ncbi_1253,ncbi_581,ncbi_538,ncbi_543311,ncbi_644652,ncbi_264995,ncbi_1284678,ncbi_133925,ncbi_620,ncbi_1243,ncbi_46123,ncbi_416916,ncbi_165779,ncbi_40323,ncbi_698776,ncbi_123375,ncbi_76833,ncbi_568,ncbi_1716,ncbi_150022,ncbi_160674,ncbi_586,ncbi_52225,ncbi_413496,ncbi_286,ncbi_433334,ncbi_333046,ncbi_200630,ncbi_186813,ncbi_702,ncbi_119065,ncbi_162289,ncbi_180162,ncbi_84113,ncbi_552397,ncbi_482,ncbi_970,ncbi_638847,ncbi_98519,ncbi_33057,ncbi_2753,ncbi_1164882,ncbi_2316
0.001162928586301056,-0.015170901306452003,0.009753718037481103,-0.0009715150623321687,0.003761281575445906,-0.006296977896592234,-0.012454778953173287,-0.00011805687982165651,-0.0005548066094823698,0.019219448641547066,0.006853349389501072,0.06463729788766712,0.00683837519055465,-0.0075267396715845885,0.014617906569604374,0.011529665113018232,-0.00039459131471801957,0.0009889635284722371,-0.0262829743357064,-0.010047329408987718,-0.0010686750369863372,0.00841425406344223,-0.00014816562295938017,-0.002263571371045767,-0.000592007920239765,0.0004735148989048766,-0.012432350618157928,0.008244164169419537,0.002620790123951583,-0.0062867210827119045,-0.004999555577172772,0.01742882679628453,0.0017277904861986348,-0.0009167931703944502,-0.012016144027032756,-0.001896282925643687,-0.0012501513654960708,0.06604941494406853,-0.0072925897122015386,0.00045722198149433216,-0.003899296037584601,0.000614003934127112,0.023347244112592338,-2.4111226691730363e-05,3.987094287848378e-05,0.00013608575042384766,0.0012781865925566896,-0.0002764087178217025,0.0022836479746170687,0.0035569891441686245,0.0015214311999554007,-0.00013510930104207724,-0.0009558808002448233,-6.046773257858879e-05,0.012155693468222211,0.00079312501723646,-0.0005976945961770508,-5.751465889067071e-06,-0.0015156816213247827,-0.0031292093210125867,0.0007124580783183073,-8.653343272361578e-05,0.00014553182848544698,0.0028026638357511215,0.003049280874661408,-0.00010169446918971535,-0.0003170719097886693,-6.37735486042355e-05,-0.007934380846141637,-0.0005202292077448657,-2.921577546340906e-06,-0.003244946406824408,0.002915686732400417,0.0006825897160501441,-0.00022308644797923164,0.004928301266899634,0.00033239803760146087,-3.889402650532574e-05,0.0004478637506148782,-1.9117662268910068e-05,0.0005765021835650839,0.0,0.00010357341166836531,0.0001483328200574892,-0.0005745351245246955,0.0008203961373584689,-0.00019912297577223678,-2.027313635791979e-06,0.0,0.0002935110623832837,0.0071115574950981275,4.260571440664505e-05,1.7245638804361637e-05,0.0004760262291991662,0.0,-0.00017666373936381906,-7.410860661184157e-05,0.0,-0.00011593810476830348,0.0,0.0,0.0007294018261240602,0.0,-3.0103441317342458e-05,0.00023542326554623684,-0.0001181631703132795,-0.00011081811298071251,0.0,2.988936938733142e-05,0.0,4.737294385085237e-05,0.00744458687050666,0.004475540023745795,0.009482858912408413,0.00011428382534913183,0.0,0.002603285091356725,0.00022838493157701945,0.0,0.003653103369610851,-6.0149824746520796e-05,0.0,0.0,0.00011548379304196206,-4.9339528704694394e-05,0.0,0.0,0.0,0.0
0.0029075191788790334,-0.022114126223218063,-0.004331268242724789,-0.030798226747294967,-0.026357657994882457,-0.006033645727971189,0.01202486703775351,0.00014243125368867016,0.0038365436714461543,-0.004545861870024782,0.07190336406534226,-0.028553416961684067,0.009586275665519846,-0.01248457454931071,0.024141776527042892,-0.0068947667821238415,-0.002268060887360954,-6.850040584816626e-06,-0.00257548167163606,-0.016322488070745503,-0.0012729817345143184,-0.008326660067530994,-0.0004204141988092482,-0.0020093548068571584,-0.0012967060942939248,0.0004222049678589339,-0.016569375693476034,-0.003478360577198198,-0.007731792784688574,-0.022398425491669482,5.568894015851648e-05,-0.012958157021494558,1.4831785542391044e-05,0.00973699642115218,0.012136046228997284,0.01052250869432683,-0.00040177133286794695,0.022150446000395705,-0.001927595839330522,-0.00016453201992806322,0.0004606101734924745,-0.0001349424803225851,-0.017078896899036983,-3.252957151875266e-05,2.1804961992390827e-06,0.0016352034684606112,0.0014446376494839932,-0.0004262646853731546,-0.0060611112460149654,-0.0020717956009448334,0.0030050760170734114,5.567209678048509e-05,-0.0008575791567345177,3.4799540732942e-05,-0.0014641244224519597,0.0001519896995211403,-0.00015913435834739585,0.0006200044810745354,0.0011901851480338914,-0.0003408978530768244,0.001407222609297017,-0.0005141328358979168,0.00011742626537532269,-0.032651434769884774,-0.0058555927845207354,-7.340123406255162e-05,-2.2119818473868487e-05,-7.708241655752998e-05,-0.006887852616396786,-0.0006223334074036474,0.00011509604099982436,-0.002553353699946119,-0.0021143810742443375,0.0031124546725928913,5.110121325379232e-05,0.0036521075128716878,0.0005360793155011811,-7.986125735778729e-05,7.69116696603785e-05,-0.0013885190482156617,0.00012086491221190286,0.0,-5.365883465183297e-05,7.364463185626456e-05,-0.0014009102289550064,2.720047513334653e-05,-0.000249538501468714,-1.3265538051076853e-05,0.0,0.0001507139496340055,0.0036811359679616374,-8.911492474045991e-05,-2.191189612843423e-05,7.379419919563895e-05,0.0,-0.0002322322270327628,-4.603814860361843e-05,0.0,-4.8007637886435204e-05,0.0,0.0,0.0006549525692078658,0.0,-8.345252088451324e-05,6.995366714420545e-05,0.00017547490934666346,-4.2433276852230104e-05,0.0,1.8237473711193964e-05,0.0,2.5259373191258342e-05,0.0009934624046381126,0.0037207820246072886,0.004576684052815886,0.00016159206983662174,0.0,0.002338922266813179,0.00020654701322981027,0.0,0.00044242361381943864,-9.671503072186602e-05,0.0,0.0,5.20971185572721e-05,-5.555766490156054e-05,0.0,0.0,0.0,0.0
0.0017407212326822586,-0.02772031619097669,-0.007482157732929531,-0.018309520409208416,0.04733935447945801,-0.00546190941936524,-0.0009799514019152083,0.00025573186557624033,0.0010462843726389897,-0.005958176244360325,0.0649850358444984,0.042991997886903575,0.013251441662954952,-0.021664252152056973,0.020896750890805105,0.028827136580202764,-0.0006289985645858895,-0.0015252986055704462,0.002673260965188959,0.002657249162005237,0.0004706606279839815,0.010077290603724387,-3.175398186017705e-05,-0.00011723692141168821,-0.00047177184059893855,0.00046721638228641894,-0.008265996613867998,-0.005340733060651897,-0.0053335396393901,-0.00754920732854965,5.8167341714730426e-05,0.001806368560807516,0.002550749049767594,-0.007194340757220092,0.011342477366678035,0.011359741007443138,-0.006112855645059626,0.07429492884157217,0.0011198447477601529,0.0001996419290479346,0.009483026379733323,-0.0003618188616811125,0.01590820867003962,0.0036166840037595563,-0.0015546809120542129,2.3947164525106015e-05,0.0008080306068025506,9.777150902330248e-06,0.0062456074572281904,-0.0032841094483857356,0.0018587397153407047,-5.868285559012633e-05,-0.0015071234493707181,0.00012655506658271507,0.00119195456019659,0.00023124561346195662,-0.000231326442500771,8.001662318520856e-06,0.0017305371813867091,-0.0008931727020297497,0.0011537862717113222,-0.0003425201850303065,0.0005226948194447841,0.002182382885367686,0.0005955587423253826,-0.00016601535280115116,-8.214923822453271e-05,-3.215060728744937e-05,-0.002164440695017019,-0.0001856296336075423,0.0002550817190502155,-0.002341654155309453,-0.00021227856154913335,-0.0005712891219853247,0.0004022464155676709,0.003434739984475054,0.000152704457818817,-2.9084987723341778e-05,0.00015985148423487236,0.0001091865852569873,0.00019545396901702388,0.0,0.00012043033810631149,0.0006851972796601479,-0.001740941224942978,-0.00011724493397425532,-0.00016751530536868333,-1.3265538051076853e-05,0.0,-0.0010250144157338144,0.0030388010633355836,9.194001449326349e-05,6.33600556898441e-06,2.1079810872379366e-05,0.0,2.47988640545378e-05,-1.2582021809181071e-05,0.0,-6.292154437807185e-05,0.0,0.0,0.0006056238139743526,0.0,-4.6392944440797526e-05,6.378668329218344e-05,2.63374905882912e-05,-5.4520980630748296e-05,0.0,6.20418612112041e-05,0.0,2.644524347046739e-05,0.0020359603899554185,0.007319243438801418,0.0036739651586959244,0.0008153866561071395,0.0,0.002606687959731627,0.00025102959836697386,0.0,0.001464891589569029,-0.00011177835178179587,0.0,0.0,0.00011548379304196206,-7.374167741906889e-05,0.0,0.0,0.0,0.0
-0.003499269512802124,-0.02673009428535499,-0.0028527388632630358,-0.037946752914956285,-0.031512495023356665,-0.0064054878285789586,-0.0064809080652605475,0.009884510221302033,-0.005991891818432611,0.031951772576507456,-0.044995356178444655,-0.05832578892191788,-0.019322011684340824,-0.010883544445938895,0.01585171181256607,0.013724218283198496,-0.00032607191964858704,0.004484196212361561,0.003206756175450555,-0.0169530642902436,-0.00038634197743351515,0.004024470531954273,-0.000395675616549022,-0.0026336205920739365,-0.0004406954659082407,-0.00023492611126935714,-0.021742053448147586,-0.0044077281510223505,0.0018983619168227073,-0.009899113131045053,-0.0019235339028261902,0.0018627796746314813,-0.004129800529366223,-0.019551548165649583,-0.00284843623415752,-0.011003717562113938,-0.0016829244551692525,-0.02779278338056166,0.00965763512760228,0.00010549151264617582,-0.002831419057470459,0.0010762608093275114,-0.004355377752358857,-8.043174021269072e-05,3.982463612819568e-05,-0.0003649867010214127,-0.0025114307547235916,-0.0005209627670134038,0.003488233134160977,0.0018825742413482202,0.0002878750007369979,-0.00031539268024796533,-0.0012114358367346278,-0.0003575034494307731,0.010907438300229945,3.0514974439928547e-05,-0.0004756459405400636,-8.589253892915697e-05,-0.004118998763668286,-0.002911354121223282,0.0006331100650678164,-0.00023095095968458744,0.0005643602989058229,0.002662403102517668,-0.002926071653120708,-0.00013549750576990986,-0.0003170719097886693,-0.00019083048080124565,-0.004547021771365914,-0.0004792386024648589,-4.995612132796995e-06,-0.003259224329575537,-0.0007808577993267266,0.0005911736894313952,-0.0009972595577928448,0.004543913909780695,-0.000727683156453462,-3.284485178702207e-05,0.00022140195678594084,-4.845597391299495e-05,5.324636023207899e-05,0.0,0.00016305014498271724,0.00010663084578361427,-0.00387655741031056,0.0001064272691583148,-0.000563482068657224,-1.2843212743226477e-05,0.0,-3.855580475415566e-05,0.00936973302949329,0.0001414183218280135,-3.9175431373962284e-05,0.00011907963474925144,0.0,-0.0006828286558746744,-6.766277618620243e-05,0.0,-0.00011932834168330838,0.0,0.0,0.0002395981678838334,0.0,-0.00013968268173474856,6.175807467428705e-05,-0.00013466385451219373,-0.00012189865102679488,0.0,-0.00015626532123211184,0.0,5.085880633671485e-05,0.0027460099309098277,0.0025362644994831956,0.007039438515226332,0.0019029825373551162,0.0,0.0009089652577714715,0.0001797012125012155,0.0,0.0003396158583168189,-0.00016050992150541012,0.0,0.0,5.20971185572721e-05,-5.4112881354308816e-05,0.0,0.0,0.0,0.0
-0.00252719118311533,-0.03267322359940676,0.0017077601932695059,-0.014771418179259541,0.006975889204650211,-0.010747604282419427,-0.0035237683149654865,-0.00042518928360797334,0.0010326344418145213,0.008074882892992227,-0.020746836169961376,0.03227363632638906,0.008248105701076366,-0.008040418123167505,0.017605524870600957,-0.018153462375470768,-0.0007928891880476148,0.004108858886635007,-0.015534780175765052,-0.015629695777131077,-0.0012633747883497143,0.006724457908307324,-0.0006040650819094784,0.0018369019039006056,-0.0005088297452520867,0.0004717541136318697,-0.010748864866800578,-0.011769170246595984,0.0028758398419677818,-0.02471989243458548,0.00026606549345231634,0.021539569300258257,0.00025686332160614696,-0.0154139184523762,-0.011399894293739833,-0.00644663772766055,-0.004311366597094829,0.08091160633948681,0.001935249894801853,0.00023513996353557708,-0.008308861159922033,0.0031063228813869924,0.017940759719988764,-2.4111226691730363e-05,2.3059729952789593e-05,4.578051469168319e-05,0.000230973007391426,-0.00039799621547363987,-0.0015433110950784444,0.004713347154331126,0.0023167629669518346,-0.00017743470032997942,-0.0025799793207441813,0.0010540699437810803,0.012133606911830897,0.0005609351398653023,-0.0006031454469999525,-5.751465889067071e-06,-0.0015909620163653954,-0.0025992129336079553,0.000189919306786715,-0.0003284040421580611,0.00013048215611174163,0.0020418446661069423,0.001009310439137339,-8.719090593334238e-05,-0.0003170719097886693,-6.37735486042355e-05,-0.006633504315882494,-0.0002736388524833601,-3.340219695870525e-05,-0.0032494111001762412,0.0009876216955060544,0.0007872080351948195,-0.00024245065260806913,0.0035101984501398767,0.0011592496732805368,-3.889402650532574e-05,0.00044761953040081275,-4.283964462683381e-05,7.946548233816974e-05,0.0,-2.426206842770553e-05,0.00012980860985649877,-0.0010898701481542915,5.237964208931005e-05,-0.00019148166071498947,-4.5488112455572736e-06,0.0,5.19590232215111e-05,0.0047094507282923635,-5.162600039704157e-05,-2.851076339419576e-05,0.000500081966211339,0.0,-0.0004364534727129574,-7.410860661184157e-05,0.0,-0.00011593810476830348,0.0,0.0,0.0008107106488511141,0.0,-3.0103441317342458e-05,0.00013336518027955228,-6.383665322630886e-05,-0.00011081811298071251,0.0,4.973757434352905e-05,0.0,4.737294385085237e-05,0.007848628643763709,0.004344204287470099,0.004220574505945515,0.000187614359636239,0.0,0.0024425824699251908,0.00035524808515763014,0.0,0.0011706336118356717,-0.00022794363991513025,0.0,0.0,5.028394954182103e-05,-6.510847875082364e-05,0.0,0.0,0.0,0.0
-0.005170042063493105,-0.025355244274430592,-0.009027338586458105,-0.03501405497412787,-0.01645941913523445,0.007884543772686516,-0.01558306000497494,-0.00045328969917570995,-0.006785199620915503,-0.004095853946905845,-0.023292610533055962,0.010899036344753825,-0.0010852343692338263,-0.02110966500837139,0.018139422376207467,0.02184839113782105,-0.0010181880845615428,0.0016528976315875526,-0.005879947854261746,-0.010817138114503473,-0.0009448091839087127,0.021735717457064173,-0.0003179799939857635,-0.006792627573148691,-0.0005915930394225791,0.00018032059726146894,-0.017380721014477865,-0.010148886414538939,-0.0001983137911977422,0.011163707493023535,0.003757351292728462,0.0039975118299176915,-0.005383645991357526,-0.021042263599979908,-0.013186916849727427,-0.01350699386860214,0.0047860221052284605,-0.05647039652056991,-0.0035605361384999585,-0.0002017361147642092,-0.012046449318204406,-8.067965990968047e-05,0.0022465905710319584,-1.510753090725583e-05,0.0001436042069964113,0.00011711865347007036,-0.001494524445473016,-5.4676122893086396e-05,-0.0004937955177259787,-0.001308588413341166,0.0005271122272491286,-0.00039161293814541146,0.004138033517128511,-0.00012525773212041663,0.01274899633135326,-0.00010961900988324511,-0.00019752750541414472,-0.00011328489404789359,-0.002737468572749072,-0.002144519306229694,0.0012150584899386883,-6.678621645387226e-05,0.0004981575896755709,0.0034512641883526598,8.890018004614422e-05,-0.000139844629571298,-0.0003170719097886693,-4.55259347848108e-05,-0.009243608075597312,-0.0007609877654337551,-2.580350764694043e-06,-0.003391720870530121,-0.00042506111943238007,-0.0007214586262539906,-0.0013516172003986955,0.0028469329303166735,-0.0007662504474317345,-2.1759823681652174e-05,0.00013382492688975294,1.9024801870292835e-05,0.0002643238912668291,0.0,0.00026388495139562557,0.00023747599207798672,-0.0028698301184359037,0.00010845225072063068,-0.00034214602046021765,-1.4094020000428482e-05,0.0,-0.00013188703871983424,0.0012598990792324668,5.2450829609933875e-06,-8.841386976041765e-06,5.437579597670807e-05,0.0,-5.40909008096502e-05,6.029012659882841e-06,0.0,-8.804161291032093e-05,0.0,0.0,0.0006481319255778267,0.0,-5.1814984533341696e-05,4.7875282546525725e-05,-3.4977928444245964e-05,-5.4520980630748296e-05,0.0,-1.7350691514817262e-05,0.0,3.968463216254068e-05,0.0026438156594839643,0.004876793728467561,0.008586410023926842,0.0001509454046887795,0.0,0.0030528625613964865,0.0007167301894955916,0.0,0.0008918750625182224,-0.0001908354166503396,0.0,0.0,5.20971185572721e-05,-6.659531746468431e-05,0.0,0.0,0.0,0.0
0.005836493690828755,-0.03137320273465745,-0.0010376313110252906,-0.006131976990206573,0.008310497255227289,-0.008304960310567695,-0.0041193838479011875,1.1337706723239327e-05,-0.0026696997061859506,-0.002741322724135852,0.06213787493899605,0.05564893473458119,0.006759202797273165,-0.0034964214177124016,0.020482600862730255,-0.014787827459288439,-0.001103547910766864,-0.00011334309884672328,-0.013954978046739147,0.009698393845568927,-0.0012544553934652305,-0.011719627499598484,-0.00048636713630538747,0.00015254015469078237,-0.00045585740679944986,0.00047034132512296776,-0.011776365418288078,-0.00230245249655346,0.005951063198502165,-0.014447421359071842,0.000648749000870665,0.00030070179130773907,0.0012563514726753136,-0.009557591824401003,0.0011549268795995674,0.0011134263452469472,-0.0004468256736795599,0.10602215655826634,0.0014684717509627165,7.456571983159157e-05,-0.02407131822546389,8.41473236054558e-05,0.020453373940858836,-2.4111226691730363e-05,8.338091514941718e-05,3.69249229069983e-05,0.0006800054028799398,-0.0004023157969261788,0.004897068828977083,-0.00012657827281787923,0.0032517279685777946,-0.00011915895346265644,-0.0008932145152604593,0.0003915906788494872,0.014068696926446123,0.0005205661160413677,-0.00023989046630114313,3.0405544080466852e-05,-0.0010834578998716276,-0.0013829496059293842,0.0005124737735305825,-0.0018623969625567148,0.00014357129953938475,0.001740560226108757,0.0010317258812255804,-6.867564548534745e-05,-8.214923822453271e-05,-4.080350555876872e-05,-0.002023068691507793,-6.83730848008116e-05,0.00010114184440707566,-0.001723766397461281,0.0012932476501562105,0.0003727046077796339,0.00040744945196287657,0.006274179082708337,0.0004515198257908422,-3.217119887825512e-05,0.0004041470138940434,-1.7693525251234103e-05,6.381051119048232e-05,0.0,2.8933431861869388e-05,0.0006843974714804137,-0.0012521624355504475,-0.00012754827905215598,-0.00019950419059879576,-0.00011322188039029608,0.0,6.986297034802561e-06,0.0030817391893017206,5.290735450262207e-05,4.476356675823512e-06,0.0004939724081294926,0.0,-3.195795103991871e-05,-7.410860661184157e-05,0.0,-0.00010930830623609668,0.0,0.0,0.001079395896417022,0.0,-3.885551669553096e-05,0.00013336518027955228,-4.8439381499518243e-05,-0.00011081811298071251,0.0,6.0243559577119e-05,0.0,3.968463216254068e-05,0.0032922548080690037,0.004542193861289897,0.003961956403798889,0.00029639026224763496,0.0,0.0038854278424840898,0.00038131512744790403,0.0,0.0006156435912472007,-0.00011713027445286404,0.0,0.0,0.00011548379304196206,-6.684357979597243e-05,0.0,0.0,0.0,0.0
-0.004227731652789273,-0.039571532536645686,-0.01582887672798558,-0.0281330404147385,-0.02129567559172086,-0.0012138300692902738,0.013849118316845412,0.00035206750713787034,-0.0016413890152910838,-0.013126512463899613,-0.04429620835450376,-0.05010782983727487,-0.019914333444638905,-0.03619061014669443,-0.046734076954639686,-0.016628694656901977,-0.004608266562910875,-0.00010066869221941446,-0.0012054347408975321,0.027755066885066095,-0.0003430112083576054,0.008394467335290428,-0.0007611058157134263,-0.0007550287557934346,-0.0011558946333728873,-0.00015535477329561435,-0.017095345544778037,0.0012180031539544484,0.003755285713753624,-0.0234638803173658,-0.003280158589862334,-0.018390768536986336,-0.0022338650038565984,0.01585061172559749,-0.013261109035929542,0.006096624208937697,-0.004625405097410951,0.009477660284489205,-0.004832520649178702,-0.0013328066077070984,-0.006846108215393419,-0.00013465875190920754,-0.011628363236325625,-8.043174021269072e-05,-7.667678228943459e-06,-0.00030250616123881594,0.0008520376108245761,-0.0005968366059404155,0.004390330125170396,-0.000572440448404166,0.0003113025460443134,-0.0002902996790272646,-0.0036096900196108087,-0.00016608121661209146,0.00045460019743401623,0.0003604214990290946,0.0009150236527571229,-0.0004037577448660725,-0.002529512265564636,-0.00307395772006435,0.0008366157609013689,0.00024604385878530306,0.00017290889597673393,0.0030137447436486367,0.001323907958851507,-0.00013965018154030466,-3.637681243172029e-05,-0.0001612663269138468,-0.0051534744395833505,-0.0029087836283494153,1.6597414555130543e-06,-0.0009048620242009329,0.0008876566986806083,0.0007744049196903697,0.00198854502452545,0.0038949893098507273,-0.0004257805883263765,-0.0008675909799985287,0.0016356227416747895,-1.2599102099682949e-05,0.00028765089072893194,0.0,-0.00015304806909726776,0.00015627455707565508,-0.005145194839053672,9.62529962146563e-05,-0.00039394471154077657,-4.034683675394315e-06,0.0,-0.0001592863616970187,0.0022459698242568234,-0.0002095372447883068,8.067832804941924e-05,-1.3145461354087404e-05,0.0,-0.000756760339482595,-7.695610493545524e-05,0.0,-7.515794336419594e-05,0.0,0.0,0.00033132392684920466,0.0,-0.0002606687452442127,0.0001282110398017506,-0.00013918230841963625,-8.737388204107937e-05,0.0,-0.00016390590530434296,0.0,6.582255279063852e-05,0.003598734427379738,0.0010099148242769516,0.0038674636908603986,-0.00038165657530626977,0.0,0.0005431156719307695,0.00019185242533966042,0.0,0.00036548993070350757,-1.999082650224121e-05,0.0,0.0,0.0001269819364325116,-0.0002720116479220949,0.0,0.0,0.0,0.0
-0.004295398959469561,-0.021822433767819633,-0.005886304646870347,-0.03103491119661095,-0.016459307107078273,-0.005211454335378998,-0.008470633071009677,-0.0012613502585841802,-0.0016672799857355123,-0.0035456745496995185,-0.038668780614136686,0.1368165271150582,0.0007932540335244518,-0.015641241833791,0.030430926609187895,0.028321681674830776,-0.0005959430340351041,0.0020796522232622108,0.002825946371720893,-0.004785210931009896,-0.0005129884490515295,0.008540303590649457,0.0002612103427091371,-0.0013336820388012117,-0.00040714095691160384,8.899831418659082e-05,-0.0073959520667579316,-0.00649053828089098,0.012425721124725814,-0.018319010899722613,0.013388565335319118,-0.0011877247771880772,0.00046034418542959297,-0.013524884935016544,-0.0009245850339662514,-0.007097272027077603,0.007122052431853359,0.10060927919681557,0.0009682659637065039,-0.00014087445414917067,-0.010198934941220731,-0.0008603473036926206,-0.005049379991879839,-2.4111226691730363e-05,0.000385149037058476,-8.584324993920271e-05,-0.00037692194511739044,-0.00012355815746421323,0.0031331532730781327,-0.00042152491706676416,0.0005229180863543832,-6.671701685066047e-05,0.0028789145715958416,0.00010762810816153872,0.009097065681855592,0.0003742062632796523,-0.0005576578963486895,-0.00013101793490580315,-0.0018178451773314633,-0.0008866064697576054,0.0005534294158275886,-0.00020236717851999917,0.00025216558165016417,0.003328178573745239,0.0007223337743062114,-8.946012551715781e-05,-0.0003170719097886693,-4.55259347848108e-05,-0.0031437043423573367,-0.0002823093217121436,2.157423860728666e-05,-0.0018290390425869953,-0.00014067611691624292,0.0017762545077851164,0.00043085654171263116,0.007314293897003055,-0.00023864486190949537,-2.335809248140486e-05,0.00013973670758841847,-4.682316389903975e-05,0.0003155777765478639,0.0,0.00032389624977694707,0.0001483328200574892,-0.0015146397847241872,2.6724922493256544e-05,-0.0002936469320979931,-1.4094020000428482e-05,0.0,-5.754222547102762e-07,0.003847946664804343,2.2420969770861293e-05,2.103609464995139e-05,2.211452637506841e-05,0.0,-0.0004437274900587215,-2.1882861982488376e-05,0.0,-0.00012332836360015164,0.0,0.0,0.0005256951094284429,0.0,-7.745267021299803e-05,4.7875282546525725e-05,-8.075816410966572e-05,-0.00012189865102679488,0.0,6.491946799620188e-05,0.0,5.085880633671485e-05,0.0024563297939835635,0.005343108350249082,0.008765874204923082,0.0006995046072727532,0.0,0.0028945508418234244,0.00025023113329461966,0.0,0.0009812227788045986,-4.86270537108617e-05,0.0,0.0,0.00011548379304196206,-3.309438617625412e-05,0.0,0.0,0.0,0.0
-0.01178479845242902,-0.026896770895718243,-0.013025689407437334,-0.03030579121059599,-0.016420803933909506,-0.011173057215992419,-0.004011417086645837,-3.969490491806231e-05,-0.00634259999006485,-0.004399557145940337,-0.031869122853806144,0.03237026515709594,-0.0013047733975858997,-0.03373798147841092,0.015180878632016555,0.014170530864816703,-0.0004237871634167028,0.00024207438230877717,0.002206896577696267,-0.007856739402197518,0.016031895577832175,0.04359940916508301,-0.000711239846699231,-0.004854677681336233,-0.0005229804206794603,0.00025652664277416547,-0.02164858182036172,0.005251932040264277,0.008971266837134593,-0.026231759043166648,0.003143842115480756,-0.010110230788469508,0.006022015537305376,0.025669556513604055,-0.008821113767101652,-0.015446837726434516,0.002188485768749871,-0.045165066308423214,-0.0025144466207622524,-8.055376677982294e-05,-0.013566256916308255,0.00039228754983798635,-0.0018320612067891369,-1.4385711525355335e-05,0.00013637007412799513,-2.4695940774500762e-05,0.00045163595089241996,-0.00048755728809853625,0.006109151955710106,-0.0002946720067019626,0.00048405207054567326,7.504131651126369e-05,0.012965023812543205,0.0003307688663835242,-0.0009531866683590911,-0.0028630818906455638,-0.00011952463595660785,-0.0020679842938556917,0.005332374546159483,0.02469005207520871,0.0009525471033761582,-0.00014608564350410776,0.00033896403473652244,0.002484251426405106,0.0008136905909218094,-8.106983554322102e-05,-8.066834211692536e-05,-9.007528162671664e-05,-0.006866467428824505,-0.0015011666511459516,2.079728527887734e-05,-0.0034473443186957588,-0.001694821690915121,0.0013296400608004827,0.0029194325000064473,0.003605065755858416,-0.00033954849481683845,-2.198964170683984e-05,0.000253849123438565,-1.2428193658707841e-05,0.00028048270936470546,0.0,0.00031284155077841296,0.00016666938916855132,-0.0018771022433618485,2.3564165573853822e-05,-0.00026374152135339075,-1.4094020000428482e-05,0.0,-0.00013903521564987323,0.005219791628769417,-2.2600703689136475e-05,-2.684589192262999e-07,0.00010376317005713348,0.0,-0.00010215718010698766,-6.680777978286141e-05,0.0,-8.666339424216639e-05,0.0,0.0,0.0004879013379367707,0.0,-5.345665093179254e-05,6.378668329218344e-05,-4.7889085319708535e-05,-5.1879952137063416e-05,0.0,-7.437890662487768e-05,0.0,4.306301054091907e-05,0.0044812536144713585,0.005123045666351581,0.009419098288298795,-0.0005117396069705604,0.0,0.004663181545282212,0.00025063495522121356,0.0,0.0012522818094641878,-3.90081330308331e-05,0.0,0.0,5.20971185572721e-05,-5.04188763242116e-05,0.0,0.0,0.0,0.0
