g__Acidaminococcus,g__Actinobacillus,g__Actinobaculum,g__Actinomyces,g__Adlercreutzia,g__Aggregatibacter,g__Akkermansia,g__Alistipes,g__Alloscardovia,g__Anaerococcus,g__Anaerofustis,g__Anaerostipes,g__Anaerotruncus,g__Bacteroides,g__Barnesiella,g__Bifidobacterium,g__Bilophila,g__Blautia,g__Butyricicoccus,g__Butyrivibrio,g__Campylobacter,g__Catenibacterium,g__Citrobacter,g__Clostridium,g__Collinsella,g__Coprobacillus,g__Coprobacter,g__Coprococcus,g__Corynebacterium,g__Desulfovibrio,g__Dialister,g__Dorea,g__Eggerthella,g__Enterobacter,g__Enterococcus,g__Escherichia,g__Eubacterium,g__Faecalibacterium,g__Finegoldia,g__Flavonifractor,g__Fusobacterium,g__Gemella,g__Gordonibacter,g__Granulicatella,g__Haemophilus,g__Holdemania,g__Klebsiella,g__Lactobacillus,g__Lactococcus,g__Leuconostoc,g__Megamonas,g__Megasphaera,g__Methanobrevibacter,g__Methanosphaera,g__Mitsuokella,g__Morganella,g__Odoribacter,g__Olsenella,g__Oscillibacter,g__Oxalobacter,g__Parabacteroides,g__Paraprevotella,g__Parascardovia,g__Parasutterella,g__Parvimonas,g__Pediococcus,g__Peptoniphilus,g__Peptostreptococcus,g__Phascolarctobacterium,g__Porphyromonas,g__Prevotella,g__Propionibacterium,g__Proteus,g__Pseudoflavonifractor,g__Pseudomonas,g__Roseburia,g__Rothia,g__Ruminococcus,g__Slackia,g__Solobacterium,g__Streptococcus,g__Subdoligranulum,g__Sutterella,g__Turicibacter,g__Veillonella,g__Weissella,g__Aeromonas,g__Shewanella
0.014597021,0.0,0.0,0.0,0.010391981,0.0,0.023000073,0.013960751,0.0,0.0,0.0,0.036742743,0.0,0.020497754,0.013186048,0.0128482785,0.018297866,0.045046486,0.0,0.013557369,0.0,0.0,0.03213934,0.032764453,0.013644176,0.0,0.020018358,0.01155976,0.0,0.0,0.011827551,0.009998679,0.04805414,0.0,0.0,0.030426636,0.01259971,0.015310844,0.0,0.0,0.0,0.0,0.010262991,0.033625413,0.02736999,0.048257302,0.030017605,0.0,0.03557794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023504438,0.0,0.01704347,0.0,0.026977632,0.0,0.0,0.05439549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015115901,0.028270366,0.012297934,0.0,0.0,0.033880558,0.009298852,0.0,0.043346196,0.05709614,0.033191748,,
0.0,0.0,0.0,0.0,0.017169727,0.0,0.03408677,0.03764198,0.0,0.0,0.0,0.04333985,0.028203094,0.060093082,0.027955618,0.014000738,0.0,0.019249905,0.0,0.032095112,0.0,0.018967664,0.0,0.021915153,0.018237889,0.0,0.0,0.0137529485,0.0,0.0,0.016979491,0.011995101,0.025993917,0.036199965,0.0,0.022320217,0.013966271,0.014603442,0.0,0.0,0.0,0.0,0.017596517,0.03553486,0.030314717,0.026818007,0.0,0.038320467,0.029899245,0.0,0.019199627,0.0,0.015488208,0.0,0.0,0.0,0.0,0.0,0.02627264,0.022402493,0.042784225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016366389,0.0,0.013050527,0.0,0.0,0.042272378,0.014546998,0.0,0.029627277,0.050737508,0.0,,
0.0,0.0,0.0,0.0,0.050491616,0.0,0.0,0.0,0.0,0.0,0.0,0.031888086,0.0,0.03302189,0.0,0.027295576,0.0,0.02436467,0.06069357,0.0,0.0,0.0,0.0,0.045722876,0.0,0.0,0.0,0.02572185,0.0,0.0,0.06133812,0.022489706,0.052842803,0.0,0.0,0.0,0.028779697,0.014933896,0.0,0.05600864,0.04344686,0.0,0.0,0.0,0.03340846,0.060811974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039099183,0.0,0.02309165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058379773,0.0,0.027376268,0.0,0.0,0.042679742,0.042295974,0.026143927,0.0,0.06767311,0.0,,
0.0,0.0,0.0,0.0,0.013551254,0.0,0.061762344,0.026563985,0.0,0.0,0.03326579,0.046704523,0.0,0.030836076,0.0,0.01931273,0.05160995,0.019986723,0.0,0.0,0.0,0.0,0.07997374,0.036746304,0.020053819,0.0,0.0,0.014600371,0.0,0.0,0.026482942,0.014332375,0.037668414,0.0,0.0,0.0,0.0216047,0.01626884,0.0,0.02715875,0.0,0.0,0.02159737,0.0,0.042439185,0.03162695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029461062,0.0,0.024701895,0.0,0.0,0.04115214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024861084,0.0,0.054097515,0.0,0.0,0.0,0.0,0.05759822,0.012931303,0.0,0.0,0.06104971,0.0,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036556985,0.036201786,0.0,0.0,0.0,0.026513284,0.0,0.029051771,0.056159206,0.0,0.0,0.0,0.06275509,0.03187024,0.0,0.034428243,0.0,0.0,0.0,0.0,0.08075248,0.06382321,0.0,0.0,0.047451854,0.030262992,0.0,0.0,0.0,0.031650513,0.06929575,0.0,0.0,0.0,0.062057417,0.0,0.0,0.0,0.061629884,0.0,0.0,0.06142551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03719415,0.0,0.0,0.0,0.0,0.0,0.0,0.03748419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0620357,0.0,0.0,0.0,0.04139978,0.0,,
0.0,0.0,0.0,0.051994145,0.0,0.0,0.0,0.059567753,0.0,0.0,0.0,0.017800562,0.05614229,0.04276955,0.029673954,0.01404934,0.0,0.019333828,0.035874456,0.0,0.0,0.0,0.0,0.028775942,0.0,0.021904523,0.0,0.014637228,0.0,0.0,0.019875225,0.014268575,0.029110374,0.0,0.042702805,0.04504684,0.019893648,0.01383193,0.0,0.0,0.0,0.0,0.02412945,0.05833496,0.02372356,0.033989456,0.0,0.039742596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027920384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031066792,0.03639228,0.018141452,0.0,0.0,0.0652266,0.019234471,0.0,0.0,0.044844996,0.0,,
0.0,0.0,0.0,0.0,0.013948153,0.0,0.048289664,0.02572065,0.0,0.0,0.025585907,0.04799286,0.047202844,0.022680376,0.0,0.0,0.0,0.020719822,0.0,0.0,0.0,0.0,0.0,0.03236909,0.021220626,0.01786726,0.0,0.013757615,0.0,0.0,0.0,0.026503725,0.039186448,0.0,0.0,0.061806366,0.02005386,0.03879953,0.0,0.04152983,0.0,0.0,0.02050448,0.06626234,0.0,0.030200101,0.058589242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02110337,0.0,0.014696893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062148865,0.0,0.0,0.026755245,0.0,0.045119945,0.0,0.017719394,0.0,0.0,0.05936805,0.0122974,0.0,0.0,0.0,0.0,,
0.00976783,0.0,0.0,0.043085743,0.013199219,0.0,0.031736456,0.032451984,0.0,0.0315183,0.024631815,0.025690105,0.0,0.029219864,0.0,0.0150904665,0.025937293,0.017374318,0.0,0.0,0.0,0.0,0.0,0.028268017,0.012139495,0.01924437,0.0,0.0,0.0,0.0,0.0,0.011110362,0.021831764,0.0,0.0,0.023592893,0.022531627,0.042682238,0.0,0.026648657,0.0,0.025005449,0.018675895,0.0,0.0,0.028729497,0.032331727,0.0,0.0,0.0,0.0,0.012065236,0.0,0.0,0.0,0.0,0.03193022,0.0,0.027574068,0.0,0.036614124,0.0,0.0,0.0,0.01600265,0.0,0.038024142,0.0,0.0,0.0,0.032550655,0.0,0.0,0.0,0.0,0.044365346,0.025307383,0.011845936,0.0,0.0,0.037358712,0.017544027,0.0,0.0,0.056322098,0.0,,
0.016229708,0.0,0.0,0.042894855,0.013008657,0.0,0.010188171,0.015699293,0.0,0.0,0.04185441,0.038181663,0.04399241,0.018448869,0.014353295,0.012558999,0.0,0.024050567,0.0,0.0,0.0,0.0,0.0,0.04043344,0.012743673,0.0,0.0,0.013494547,0.0,0.0,0.0,0.01318712,0.036992848,0.0,0.0,0.045612052,0.015839351,0.028343571,0.0,0.038644586,0.0,0.0,0.035351768,0.0,0.0,0.053754713,0.0,0.039558847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020386197,0.0,0.017023882,0.0,0.02531141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035824012,0.0,0.040023047,0.02975078,0.0,0.022921171,0.0,0.036589548,0.0,0.01703591,0.0,0.0,0.033346605,0.015463074,0.0,0.04090695,0.0,0.0,,
0.012785944,0.0,0.0,0.05147735,0.013338843,0.0,0.01089942,0.018493522,0.0,0.0,0.0,0.048427235,0.038870104,0.021031491,0.015035957,0.03929042,0.015399847,0.011777428,0.0,0.0,0.0,0.0,0.0,0.031400662,0.013182262,0.0,0.0,0.011175718,0.0,0.03411416,0.027117336,0.012439979,0.04275138,0.0,0.0,0.027477657,0.013763689,0.010799609,0.0,0.030415185,0.0,0.0,0.013729501,0.0,0.0,0.032838024,0.0,0.0524362,0.0,0.0,0.0,0.022581013,0.0,0.0,0.0,0.0,0.02422839,0.034063872,0.0127495425,0.0,0.018576209,0.0,0.0,0.0320209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01532854,0.0,0.018273365,0.0,0.010609577,0.0,0.0,0.050815094,0.010854063,0.0,0.03042323,0.069007255,0.0,,
0.0,0.0,0.0,0.042354725,0.01118847,0.0,0.010479962,0.04059942,0.0,0.0,0.0,0.021758117,0.038167678,0.035789844,0.017985864,0.013756437,0.024243904,0.017530356,0.0,0.0,0.0,0.0,0.0,0.025271775,0.018684901,0.0,0.0,0.012478469,0.0,0.028345538,0.0,0.010543615,0.031789567,0.0,0.0,0.02127038,0.012763363,0.029242707,0.0,0.0,0.0,0.0,0.01634406,0.035324514,0.0,0.034566183,0.0,0.044815633,0.028407156,0.03144792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038291663,0.0,0.04197116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031801526,0.0,0.0,0.0,0.016385425,0.0,0.033752013,0.024923913,0.012505103,0.0,0.0,0.036803294,0.01761895,0.034372065,0.03100089,0.0,0.025423417,,
0.0,0.0,0.0,0.0,0.022443147,0.0,0.010734981,0.034213938,0.0,0.064686425,0.026496364,0.011812537,0.030476639,0.019663112,0.020249246,0.022165928,0.034059513,0.015986264,0.0,0.0,0.0,0.0,0.0,0.034463335,0.011375762,0.014176711,0.0,0.014178031,0.0,0.0,0.0,0.014231086,0.0,0.0,0.0,0.0,0.011813246,0.018655343,0.04109954,0.029407563,0.03725881,0.049143266,0.0,0.044888865,0.0,0.029009307,0.0,0.0,0.0,0.0,0.0,0.0,0.016590973,0.022172276,0.0,0.0,0.02683679,0.0,0.03624801,0.0,0.023486793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037490554,0.05154602,0.0,0.0,0.017701587,0.0,0.05151694,0.0,0.011763977,0.0,0.0,0.032583605,0.009373507,0.0,0.0,0.0,0.0,,
0.012009113,0.0,0.0,0.0485686,0.011043738,0.0,0.0,0.034646135,0.0,0.0,0.0,0.047373768,0.03169384,0.04906963,0.038633864,0.018561112,0.0,0.016194025,0.0,0.0,0.0,0.0,0.0,0.019047944,0.013211937,0.0,0.027292954,0.01343129,0.0,0.04495096,0.014439328,0.01308402,0.024164256,0.0,0.03426852,0.031506833,0.014654658,0.013074911,0.0,0.03764418,0.0,0.0,0.02376146,0.0,0.0,0.01681079,0.0,0.0,0.022615783,0.0,0.0,0.0,0.03604519,0.0,0.0,0.0,0.0,0.039139442,0.03528107,0.0,0.041554872,0.0,0.0,0.0,0.04756236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016144672,0.0,0.020485247,0.0,0.012829914,0.0,0.0,0.035009753,0.009368578,0.0,0.03482519,0.0,0.0,,
0.013933369,0.0,0.0,0.0,0.015724087,0.0,0.018913234,0.027660254,0.0,0.0,0.02141285,0.035643492,0.051378567,0.032484893,0.0,0.02814571,0.050386246,0.0139071,0.0,0.0,0.0,0.0,0.0,0.030480148,0.0,0.03758755,0.0,0.0,0.0,0.0,0.0,0.042117663,0.02972056,0.0,0.0,0.025468437,0.016096167,0.049894188,0.0,0.024688488,0.0,0.0,0.0,0.060654134,0.0,0.03443159,0.0,0.038918994,0.051469818,0.0,0.0,0.014358829,0.0,0.0,0.0,0.0,0.0,0.0,0.016396143,0.0,0.0,0.0,0.0,0.04884513,0.0,0.0,0.0,0.0,0.0,0.0,0.031710405,0.0,0.0,0.026316611,0.0,0.039570346,0.0,0.0141533045,0.0,0.0,0.035034448,0.02249724,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,0.05509411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034444477,0.04315721,0.0,0.0,0.0,0.0,0.024957195,0.0,0.0,0.0,0.0,0.0,0.033337574,0.0,0.02858826,0.0,0.0,0.0,0.0,0.039558467,0.0,0.029637784,0.0,0.03370412,0.033508323,0.036092874,0.0,0.063913435,0.04460069,0.04094353,0.0,0.0,0.08122811,0.036228295,0.0,0.0,0.0,0.04545623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06401011,0.0,0.035178438,0.0,0.0,0.029169142,0.0,0.0,0.0,0.0,0.03917577,0.053757705,0.0,0.04427574,0.02998242,0.0,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09867674,0.0,0.11702261,0.0,0.0,0.0,0.091785796,0.06646407,0.0,0.0676095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05500254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060541485,0.0,0.10429922,0.06872241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06151605,0.0,0.058533683,0.1498259,0.0,0.0,0.0,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08428116,0.0,0.067497306,0.0,0.13013452,0.08877622,0.0,0.0,0.0,0.0,0.086577505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093025826,0.0,0.0,0.09094206,0.085526645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08832402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07365626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111258484,0.0,,
0.0,0.0,0.0,0.0,0.01635581,0.0,0.039738324,0.021048747,0.0,0.0,0.0,0.04587857,0.033796918,0.03644485,0.0,0.019298434,0.019315302,0.019260848,0.0,0.045110133,0.0,0.0,0.0,0.02421205,0.014847889,0.0,0.030946387,0.014519562,0.0,0.0,0.0,0.012986341,0.026580464,0.0,0.035193466,0.030386178,0.014944098,0.013309295,0.0,0.0,0.0,0.0,0.014459933,0.0,0.0,0.04361355,0.039093886,0.05436358,0.037743304,0.0,0.0,0.0,0.019081427,0.0,0.0,0.0,0.031727254,0.0,0.030069748,0.0,0.04939277,0.0,0.0,0.040825758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017542206,0.0,0.040693898,0.0,0.013197115,0.0,0.0,0.0441897,0.0098322,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,0.04271988,0.0,0.0,0.0,0.0,0.0,0.0,0.03356072,0.012413538,0.04025016,0.0,0.0,0.018974032,0.0,0.015104661,0.0,0.0,0.0,0.0,0.0,0.031805746,0.0,0.023394885,0.0,0.0,0.0,0.0,0.036564995,0.042362936,0.021886108,0.0,0.03914937,0.027846305,0.016815279,0.043922167,0.0,0.029001722,0.0,0.0,0.028565373,0.0,0.0,0.030573241,0.0,0.05907336,0.0,0.0,0.0,0.0,0.0,0.0,0.050522566,0.0,0.0,0.0,0.033358406,0.0,0.024392867,0.0,0.0,0.0,0.0,0.0,0.0,0.035667382,0.0,0.0,0.0,0.0,0.042933125,0.0,0.0,0.023728421,0.0,0.018966155,0.0,0.0,0.044036534,0.02505406,0.0,0.047342446,0.060013566,0.0,,
0.0,0.0,0.0,0.0,0.0,0.0,0.030848522,0.03183258,0.0,0.0,0.015942266,0.03873409,0.037858393,0.019365076,0.0,0.04618868,0.022505177,0.01314642,0.0,0.0,0.0,0.0,0.0,0.023658205,0.0,0.027840042,0.02576736,0.0140128005,0.0,0.0,0.017306942,0.0137038585,0.0209745,0.0,0.0,0.033448983,0.013964211,0.023735516,0.0,0.034187518,0.0,0.0,0.0,0.0,0.037763756,0.03211136,0.04235607,0.04872475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03206349,0.0,0.018895812,0.0,0.016445383,0.0,0.0,0.03898728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019291813,0.0,0.017282369,0.0,0.014374614,0.0,0.0,0.061919115,0.0119833965,0.0,0.034393437,0.06838626,0.0,,
0.0,0.0,0.0,0.02211508,0.011732846,0.0,0.0,0.04164936,0.012037296,0.0,0.0,0.020537661,0.037395816,0.048151482,0.0,0.015871238,0.032591578,0.017829413,0.0,0.0,0.0,0.0,0.0,0.020301986,0.011985085,0.0,0.0,0.0115862815,0.05039779,0.0,0.0,0.03266732,0.015782773,0.0,0.0,0.030489879,0.02585197,0.029036548,0.031339608,0.025387624,0.0,0.0,0.011847975,0.034525566,0.0,0.03361555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028999172,0.041069273,0.0,0.044075634,0.0,0.0,0.0,0.0,0.0,0.058503408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03591258,0.03254439,0.026546052,0.029354202,0.038520165,0.02541992,0.01432752,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,0.044811692,0.0119524235,0.0,0.014719853,0.048418704,0.0,0.0,0.014581151,0.012412457,0.0,0.05110393,0.017942736,0.011676681,0.02388777,0.011490483,0.0,0.0,0.0,0.0,0.030324403,0.027020568,0.011528882,0.014257887,0.0,0.010642086,0.03754145,0.0,0.0,0.01040287,0.028895022,0.0,0.0,0.02283907,0.010428756,0.03558743,0.0,0.0,0.0,0.0,0.009428047,0.0,0.032874383,0.014432891,0.0,0.053567067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04068894,0.0,0.052142207,0.0,0.0,0.0,0.0,0.0,0.0,0.028511435,0.027512155,0.0,0.0205096,0.0,0.0,0.015422407,0.0,0.012227202,0.031837657,0.011359675,0.017589128,0.0,0.032409064,0.011402844,0.03119087,0.02446992,0.029958185,0.0,,
0.0,0.0,0.0,0.0,0.038429543,0.0,0.0,0.07048482,0.0,0.0,0.0,0.059932776,0.0,0.03216912,0.0,0.026906556,0.0,0.028150856,0.061013695,0.0,0.0,0.0,0.0,0.0,0.024214378,0.0,0.0,0.03378107,0.0,0.0,0.049371865,0.025911607,0.07887888,0.0,0.0,0.0,0.03077789,0.017894248,0.0,0.04840664,0.0,0.0,0.0,0.0,0.045403514,0.04244236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0408405,0.0,0.05380285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040072706,0.0,0.0,0.0,0.0,0.04735446,0.027180798,0.0,0.0,0.076578826,0.0,,
0.0,0.0,0.0,0.04394514,0.009398211,0.0,0.015102553,0.025944402,0.009353183,0.016816638,0.0,0.025587248,0.01734499,0.02847487,0.01505052,0.032724366,0.0,0.009948485,0.0,0.0,0.0,0.0,0.0,0.016445791,0.009211855,0.014802896,0.0,0.010317132,0.0,0.0,0.0,0.010534682,0.015220691,0.024105765,0.023767022,0.024340354,0.00980783,0.012909295,0.02439807,0.02162148,0.0,0.0,0.0093045505,0.029699398,0.0,0.014421478,0.02525834,0.07077335,0.025305863,0.0,0.0,0.0,0.0137624135,0.0,0.0,0.0,0.009796798,0.02403497,0.021029245,0.013460138,0.0,0.0,0.0,0.033611607,0.0,0.0,0.046884052,0.0,0.0,0.0,0.052710738,0.0,0.0,0.010122639,0.0,0.02704207,0.023945237,0.010522173,0.0,0.0,0.021197474,0.008040758,0.0,0.0,0.041903228,0.0,,
0.0,0.0,0.0,0.0,0.017337305,0.0,0.0,0.047422614,0.0,0.0,0.0,0.053542294,0.06558193,0.035436116,0.0,0.023303436,0.0,0.042757288,0.0,0.0,0.0,0.0,0.0,0.03932817,0.03649483,0.045368426,0.0,0.0,0.0,0.0,0.0,0.0,0.03752755,0.0,0.0,0.02674167,0.039523542,0.0,0.0,0.037938282,0.0,0.0,0.024688367,0.0,0.0,0.0,0.0,0.052540023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036145084,0.0,0.029882884,0.0,0.036349032,0.0,0.0,0.065731615,0.0,0.046685006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072547905,0.0,0.0,0.0,0.0,0.0,0.0,0.04723375,0.039892875,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,0.056470834,0.025910106,0.0,0.0,0.05725018,0.0,0.0,0.0,0.053417105,0.0,0.051516075,0.025590647,0.015812034,0.024640175,0.01802167,0.0,0.0,0.034579862,0.0,0.0,0.032208856,0.03327403,0.0,0.0,0.012076322,0.0,0.0,0.023555445,0.012313809,0.028718041,0.0,0.020586453,0.0,0.016975384,0.012229612,0.042536154,0.0,0.032570593,0.0,0.0,0.041343432,0.0,0.0,0.027442668,0.034700852,0.025899598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041071355,0.035061836,0.022867003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009496822,0.0,0.0,0.0,0.0,0.011075264,0.03834232,0.013153421,0.02445761,0.0,0.01493736,0.014839076,0.0,0.0,0.015057972,0.0,,
0.0,0.0,0.0,0.0,0.0203182,0.0,0.0,0.016337227,0.0,0.0,0.0,0.0,0.040518742,0.019408043,0.017160153,0.05347304,0.02742833,0.029551867,0.0,0.0,0.0,0.0,0.0,0.027313147,0.027864892,0.0,0.035168525,0.015757287,0.0,0.050750736,0.0,0.03315354,0.07201348,0.0,0.0,0.0,0.017824471,0.012874302,0.0,0.040417247,0.0,0.0,0.024536889,0.0,0.0,0.03204674,0.05696035,0.0,0.047147162,0.0,0.0,0.0,0.041159797,0.0,0.0,0.0,0.020160994,0.0,0.02927426,0.0,0.02945656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020768838,0.0,0.013441182,0.0,0.013551322,0.0,0.0,0.044028904,0.012264197,0.0,0.057869524,0.0,0.0,,
0.0,0.0,0.0,0.0,0.01736113,0.0,0.0,0.0,0.0,0.0,0.0,0.022628136,0.0,0.024532078,0.0,0.024124574,0.0,0.0393909,0.0,0.0,0.0,0.0,0.0,0.053483684,0.0,0.027373973,0.0,0.013745127,0.0,0.0,0.035562232,0.01527066,0.03163143,0.0,0.0,0.06652768,0.020015506,0.016564649,0.0,0.02389956,0.0,0.029455695,0.0,0.05294831,0.035989884,0.027580656,0.0,0.052243337,0.049433608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049780775,0.0,0.034614533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03368624,0.0,0.014207133,0.03594609,0.01861681,0.0,0.0,0.026536204,0.026094183,0.0,0.0,0.0807552,0.0,,
0.013545246,0.0,0.0,0.041883472,0.011822232,0.0,0.0,0.01708767,0.0,0.0,0.015799731,0.034846745,0.014915145,0.032444116,0.009028145,0.016514815,0.0137069635,0.021670097,0.0,0.0,0.0,0.011301528,0.0,0.019526033,0.0124042705,0.01753117,0.0148088215,0.009608189,0.0,0.027564742,0.0,0.009720446,0.038022656,0.0,0.02682478,0.023725102,0.012243827,0.009190716,0.0,0.021801671,0.0,0.0,0.010834321,0.0,0.0,0.020299288,0.0,0.041957673,0.022358524,0.0,0.0,0.0,0.012034157,0.0,0.0,0.0,0.010026423,0.021806648,0.020811865,0.015322473,0.007144601,0.011091883,0.0,0.0390569,0.026195101,0.0,0.0,0.024873424,0.0,0.0,0.015751908,0.0,0.0,0.010152154,0.0,0.028337276,0.0,0.008548015,0.01228023,0.0,0.02638853,0.007002955,0.024780592,0.030621555,0.054785203,0.0,,
0.0,0.0,0.0,0.051781103,0.009899299,0.0,0.034261115,0.019761305,0.0,0.0,0.014512507,0.039781988,0.019954339,0.018359462,0.0,0.011038015,0.018390229,0.04014476,0.0,0.023523454,0.0,0.0,0.0,0.020788983,0.01299185,0.01682107,0.0,0.0,0.030749895,0.02574565,0.0,0.010436213,0.018182041,0.0,0.0,0.02278176,0.015088888,0.016931761,0.0,0.016073704,0.0,0.03361497,0.0,0.03373556,0.0,0.016635537,0.020607,0.048182957,0.024852686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020567272,0.016482217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024330823,0.0,0.0,0.0,0.0,0.0,0.015878946,0.0,0.016651373,0.031412046,0.011926225,0.0,0.02535663,0.041667607,0.01053844,0.018130332,0.021835338,0.059594594,0.0,,
0.0,0.024436032,0.0,0.03505192,0.011602585,0.021316927,0.0,0.04482625,0.0,0.0,0.0,0.0231292,0.0,0.02954103,0.023517426,0.01209197,0.027331892,0.011580034,0.0,0.0,0.02648622,0.0,0.0,0.023107318,0.01884571,0.0,0.03139068,0.021574682,0.0,0.0,0.0,0.016383568,0.021864824,0.024594216,0.0,0.0142764775,0.01339483,0.00880779,0.0,0.0,0.04772527,0.021683142,0.0,0.024434518,0.0072201136,0.018524647,0.0,0.070544876,0.032770753,0.024117708,0.0,0.018123055,0.0,0.0,0.0,0.0,0.03353147,0.0,0.022990964,0.0,0.026546644,0.0,0.0,0.0,0.0,0.0,0.0,0.024653275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008794184,0.02592341,0.013416209,0.0,0.029683763,0.007447108,0.0072145704,0.011817682,0.022182262,0.01550279,0.0,,
