g__Abiotrophia,g__Acidaminococcus,g__Acidovorax,g__Actinomyces,g__Advenella,g__Akkermansia,g__Alistipes,g__Alloscardovia,g__Anaerofustis,g__Anaerorhabdus,g__Anaerosinus,g__Anaerotruncus,g__Arthrobacter,g__Atopobium,g__Bacillus,g__Bacteroides,g__Barnesiella,g__Bifidobacterium,g__Bulleidia,g__Butyricicoccus,g__Butyricimonas,g__Butyrivibrio,g__Catenibacterium,g__Chelativorans,g__Christensenella,g__Cloacibacillus,g__Clostridium,g__Collinsella,g__Coprobacillus,g__Coprococcus,g__Coriobacterium,g__Corynebacterium,g__Cytophaga,g__Desulfovibrio,g__Dialister,g__Dorea,g__Eggerthella,g__Enterococcus,g__Escherichia,g__Faecalibacterium,g__Finegoldia,g__Gemmiger,g__Granulicatella,g__Halomonas,g__Helicobacter,g__Herbaspirillum,g__Hespellia,g__Holdemania,g__Lachnoanaerobaculum,g__Lachnospira,g__Lactobacillus,g__Lactonifactor,g__Leuconostoc,g__Limnobacter,g__Methanobrevibacter,g__Millisia,g__Mitsuokella,g__Neisseria,g__Odoribacter,g__Olsenella,g__Papillibacter,g__Parabacteroides,g__Paraprevotella,g__Pediococcus,g__Peptoniphilus,g__Peptostreptococcus,g__Prevotella,g__Proteus,g__Pseudomonas,g__Pyramidobacter,g__Roseburia,g__Rothia,g__Ruminococcus,g__Scardovia,g__Selenomonas,g__Slackia,g__Sphingomonas,g__Sporobacter,g__Staphylococcus,g__Streptococcus,g__Subdoligranulum,g__Succinispira,g__Synergistes,g__Vibrio,g__Victivallis,g__Weissella,g__Brevundimonas,g__Caulobacter,g__Porphyromonas,g__Rhizobium,g__Streptomyces,g__Aeromonas,g__Cetobacterium,g__Shigella,g__Succinivibrio,g__Sutterella,g__Algoriphagus,g__Bordetella,g__Deinococcus,g__Lysobacter,g__Massilia,g__Methylobacterium,g__Micromonospora,g__Nocardioides,g__Pedobacter,g__Rhodococcus,g__Rhodopseudomonas,g__Sphingobium,g__Treponema
0.0,0.0,0.0,0.0,0.0,0.037201382,0.089369275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049712233,0.0,0.0,0.0,0.0,0.0,0.0,0.026214756,0.0,0.052099735,0.04344339,0.0,0.0,0.0,0.0,0.0,0.048121292,0.0,0.06366158,0.05317223,0.04729286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04239431,0.0,0.0,0.0,0.08807783,0.0,0.0,0.0,0.08899295,0.0,0.0,0.0,0.10409677,0.0,0.0,0.0,0.053128578,0.0,0.035081442,0.0,0.0,0.048643757,0.0,0.0,0.0,0.0,0.029295567,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.055943932,0.0,0.0,0.053881783,0.0,0.08644394,0.0,0.0,0.0,0.090759665,0.0,0.049616706,0.0,0.054167908,0.0,0.0,0.0,0.0,0.0,0.0,0.060385592,0.069516934,0.0,0.0,0.0,0.100115985,0.0,0.0,0.0,0.04053955,0.073524565,0.0,0.0,0.03615777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07483544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053011715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0330923,0.06800634,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.046937052,0.0,0.06017237,0.04124246,0.0,0.0,0.033575114,0.0,0.049344424,0.0,0.0,0.0,0.057557352,0.0,0.040813923,0.0,0.04688886,0.0,0.0,0.0,0.0,0.0,0.0,0.065824784,0.053510018,0.0,0.0,0.0,0.06363698,0.0,0.0,0.0,0.04270176,0.05044663,0.0,0.0,0.06519471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03584376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064486735,0.0,0.057452966,0.0,0.0,0.0,0.0,0.0,0.0,0.057108913,0.034507368,0.032753754,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.064702645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0861661,0.0,0.050285347,0.0,0.0731152,0.0,0.0,0.0,0.0,0.0,0.0,0.07557471,0.040794622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09291206,0.08099598,0.0,0.0,0.0,0.0,0.086477205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118300825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09349516,0.0,0.0,0.0,0.0,0.0,0.0,0.06579962,0.07138045,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.04779252,0.0,0.0,0.0,0.06388162,0.049493328,0.0,0.0,0.0,0.0,0.04130125,0.0,0.0,0.0,0.05512679,0.0,0.029930297,0.0,0.036371715,0.06998985,0.0,0.0,0.0,0.023948662,0.0,0.030026931,0.0,0.04920518,0.0,0.0,0.0,0.0,0.049246274,0.0,0.044369064,0.0403351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018410666,0.064085536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03343437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037419673,0.0,0.05236099,0.0,0.0,0.020344451,0.0,0.06420662,0.023003375,0.016897254,0.0,0.0,0.0,0.038818575,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.054846313,0.04152748,0.0,0.0,0.04482979,0.0,0.0,0.0,0.0,0.0,0.07147505,0.056338698,0.045114018,0.0,0.07454703,0.05470069,0.0,0.0,0.0,0.0,0.0,0.05767736,0.041083418,0.0,0.0,0.044381317,0.0,0.0,0.05421338,0.0,0.05374155,0.04543296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043036677,0.0,0.0,0.04941202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02899839,0.0,0.0,0.0,0.0,0.0,0.0,0.08959281,0.025494967,0.023556078,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.032305796,0.04606479,0.0,0.0,0.0,0.0,0.03564994,0.0,0.0,0.0,0.090829805,0.048640266,0.040165342,0.0,0.0,0.027346274,0.0,0.0,0.0,0.019996911,0.02625995,0.039046332,0.0,0.024022952,0.0,0.0,0.06666227,0.0,0.0,0.0,0.044995964,0.03583928,0.029974645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02081999,0.0,0.0,0.0,0.0,0.0,0.0,0.058480337,0.0,0.0,0.0,0.0,0.0,0.06313973,0.04040198,0.08427161,0.0,0.0,0.0,0.0,0.0,0.029591754,0.0,0.0,0.039315272,0.0,0.0,0.0,0.0,0.034493938,0.021684825,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.03454621,0.0,0.0,0.045065034,0.0,0.0,0.0,0.0,0.029174352,0.0,0.045789536,0.0,0.05444474,0.04654761,0.0,0.0,0.07488025,0.022613104,0.0,0.0,0.0,0.0,0.0,0.028005375,0.059862543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036923844,0.03168018,0.0,0.0,0.04349174,0.05394008,0.0,0.0,0.062388223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01571756,0.0,0.0,0.0,0.02053973,0.0,0.0,0.030178173,0.037581068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04849555,0.0,0.0,0.029358573,0.0,0.0,0.0,0.0,0.02112504,0.0,0.061724164,0.049448945,0.016478473,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.057662215,0.0,0.052053083,0.07650364,0.0,0.0,0.0,0.09136488,0.0,0.0,0.0,0.0,0.11414169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039887898,0.0,0.08491869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06550998,0.0,0.0,0.0,0.0977029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043801636,0.0,0.0,0.0,0.08642688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087061755,0.0,0.0,0.0,0.0,0.0,0.0,0.058698006,0.044266757,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.08065941,0.0,0.036107168,0.068053596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05078322,0.08229338,0.0,0.045223325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046417885,0.036358144,0.0,0.0,0.0,0.0,0.0,0.04011079,0.0,0.04323629,0.03747854,0.0,0.0,0.0,0.0,0.07674959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08373298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04460355,0.0,0.064425826,0.0,0.0,0.0,0.0772329,0.049659524,0.036873955,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05027739,0.064457506,0.0,0.0,0.0,0.08457301,0.106215276,0.07492616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05954842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05137995,0.059776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037283875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07259049,0.0,0.045489363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078758545,0.0,0.057307243,0.0,0.0,0.0,0.0,0.073351994,0.0,0.0,0.0,0.0,0.0,0.08406482,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.04910604,0.0,0.0,0.041779794,0.0,0.0,0.0,0.07899364,0.0,0.0,0.0,0.0,0.058126967,0.031689495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04790737,0.16785654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0600608,0.045631643,0.07293906,0.0,0.0,0.0,0.0,0.0,0.109616406,0.0,0.0,0.0,0.0,0.0,0.0,0.046399374,0.0,0.08243041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051760267,0.0,0.0,0.0,0.0,0.0,0.0,0.05570219,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.06634787,0.0,0.0,0.0,0.0,0.0,0.0,0.050198037,0.08527387,0.0,0.0,0.0,0.10359781,0.0,0.045421302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07767762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057837144,0.06637934,0.0,0.0,0.058153145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050857734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11326838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043807715,0.0,0.07221099,0.0,0.0,0.0,0.0,0.05013919,0.058829844,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.029868266,0.0716233,0.0,0.0,0.0,0.0,0.06940123,0.0,0.0,0.0,0.06893669,0.06043566,0.06437874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07069621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049434263,0.07338248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04995622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07297686,0.0,0.046562817,0.0,0.06034616,0.0,0.0,0.0,0.0,0.06155804,0.032950044,0.038127232,0.0,0.0,0.0,0.0793658,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.11536144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11196861,0.0,0.08640085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0949911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105914384,0.0,0.0,0.0,0.08203429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113048024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10185137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1884299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.053320654,0.0,0.037739094,0.04377453,0.0,0.0,0.0,0.06052053,0.0,0.0,0.0,0.0,0.0844811,0.0,0.037027523,0.0,0.028982254,0.0430514,0.0,0.0,0.0,0.0,0.0,0.04082943,0.031720713,0.0,0.03880091,0.0,0.0,0.0,0.0,0.0,0.03546196,0.07029617,0.0,0.0,0.022341795,0.0,0.06650045,0.07412927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043564677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032207042,0.0,0.033788126,0.0,0.0,0.0,0.0,0.0,0.0,0.023531929,0.04534503,0.0,0.0,0.0,0.0,0.05258527,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11021782,0.0,0.09218607,0.0,0.093970366,0.0,0.0,0.0,0.0,0.0,0.0,0.15707643,0.08485907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05930303,0.0,0.17800964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14642651,0.0,0.0,0.0,0.0,0.0,0.0,0.07795106,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.041237377,0.03318369,0.0,0.0,0.02602412,0.0,0.0,0.0,0.0,0.0,0.051203646,0.040913295,0.0,0.0,0.025943503,0.0,0.0,0.0,0.0,0.0,0.0,0.04008121,0.030020908,0.0,0.031655226,0.0,0.0,0.0,0.0,0.0,0.0503199,0.029111208,0.0,0.0,0.032024477,0.0,0.030543981,0.0,0.053111866,0.0,0.025517019,0.0,0.0,0.0,0.0,0.050368022,0.024610076,0.0,0.0,0.0,0.0,0.0,0.0,0.07779916,0.0,0.0,0.0,0.035136204,0.0,0.0,0.0,0.02847834,0.0,0.0,0.0,0.025257204,0.0,0.03135867,0.0,0.027301297,0.0,0.0,0.025379406,0.0,0.07214012,0.061280165,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11752358,0.0,0.0,0.0,0.0,0.10363648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093529955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081295796,0.16161712,0.0,0.0,0.043833923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047478564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08061194,0.0,0.06220016,0.0,0.0,0.0,0.0,0.0,0.09061357,0.0,0.0,0.0,0.0,0.11765893,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.03749291,0.044014383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06950339,0.0,0.058012202,0.0,0.029170476,0.0,0.0,0.0,0.0,0.0,0.0,0.04810355,0.030117374,0.0,0.039218184,0.0,0.0,0.0,0.0,0.0,0.07372943,0.050182626,0.050666574,0.0,0.03215108,0.0,0.047799923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051176593,0.0,0.0,0.0,0.0,0.0,0.0,0.0849174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037985202,0.0,0.0,0.0,0.033955358,0.0,0.042839617,0.0,0.04154628,0.0,0.0,0.044916235,0.0,0.0,0.052501224,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08579084,0.09156025,0.053055566,0.0,0.041312784,0.0,0.0,0.0,0.0,0.0,0.0,0.07586681,0.044063136,0.0,0.05062122,0.0,0.0,0.0,0.07749254,0.0,0.0778591,0.07168464,0.0,0.0,0.03665428,0.0,0.05301763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043300506,0.0,0.06294741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07008763,0.06468562,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.076684326,0.0,0.0,0.0,0.086230345,0.0,0.0,0.0,0.0,0.0,0.10789138,0.0,0.0,0.0,0.10093821,0.0,0.0,0.0,0.0,0.0,0.0,0.1338099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15459627,0.0,0.0,0.081259534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12012896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13846107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.070597626,0.0,0.0,0.029741539,0.0,0.0,0.0,0.03324112,0.0,0.0,0.0,0.0,0.04634166,0.06224854,0.042152673,0.0,0.022253579,0.0,0.0,0.0,0.0,0.0,0.0,0.046983473,0.039764848,0.0,0.0,0.0,0.0,0.0,0.027273078,0.0,0.039031357,0.0,0.030170223,0.0,0.019832546,0.0,0.038598694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024812473,0.066142984,0.02707163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022902636,0.0,0.0,0.0,0.029862372,0.0,0.0,0.0,0.021932116,0.0,0.05315598,0.0,0.033224557,0.03613081,0.0,0.023258483,0.0,0.0497479,0.0,0.024767745,0.0,0.0,0.0,0.03875941,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03992097,0.0,0.0,0.0,0.0,0.06982053,0.0,0.0535462,0.0,0.061112497,0.0,0.0,0.0,0.0,0.0,0.0,0.048451703,0.05938116,0.0,0.043750133,0.0,0.0,0.0,0.0,0.0,0.0,0.06901953,0.0,0.0,0.023689188,0.0,0.07919675,0.0,0.0,0.0,0.0,0.0,0.0,0.051707696,0.0,0.04853982,0.04079054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03375571,0.0,0.0,0.0,0.03315305,0.061262876,0.038099222,0.0,0.045906264,0.0,0.0,0.0,0.0,0.05508899,0.0,0.04380718,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.028172253,0.037526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06327511,0.05105914,0.0,0.0,0.0,0.056747977,0.0,0.0,0.0,0.0,0.0,0.04518393,0.07220951,0.0,0.052015323,0.0,0.0,0.0,0.060034078,0.0,0.0,0.04062984,0.0,0.0,0.026615342,0.0,0.05521933,0.0,0.0,0.0,0.035509314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057469305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049247187,0.0,0.0,0.0,0.07771316,0.0,0.0,0.0,0.046492312,0.0,0.035584267,0.0,0.0,0.0,0.0,0.040791236,0.0,0.0,0.06850542,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.031312656,0.0,0.0,0.04011367,0.044439934,0.0,0.0,0.0,0.0,0.05268556,0.0,0.030704387,0.030525528,0.03318736,0.05641266,0.0,0.0,0.0,0.0,0.0,0.042975813,0.04219921,0.0,0.0,0.0,0.0,0.0,0.051684137,0.0,0.06726674,0.0,0.0,0.0,0.020842537,0.0,0.0481427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06458571,0.038286272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027728489,0.0,0.04407844,0.0,0.04243277,0.0,0.0,0.03585268,0.0,0.056151606,0.049344838,0.049046304,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.04410024,0.0,0.0,0.042282607,0.0,0.0,0.0,0.0,0.0,0.07372783,0.0,0.04624117,0.0,0.070677266,0.0,0.0,0.0,0.0,0.0,0.0,0.071707584,0.05729263,0.0,0.040466245,0.0,0.0,0.0,0.059319235,0.0,0.07428167,0.0,0.051537715,0.0,0.038784146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044543937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04557398,0.0,0.059509896,0.0,0.08824247,0.0,0.0,0.0,0.0,0.0,0.05498731,0.036724105,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.02840658,0.0,0.0,0.0,0.0,0.05512955,0.0,0.0,0.0,0.056797147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07245071,0.0,0.0,0.0,0.0,0.0,0.0,0.06555386,0.0,0.0,0.09914303,0.0,0.0,0.05680394,0.0,0.063198395,0.0,0.0,0.0,0.0,0.05402873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065127194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07617817,0.0,0.0,0.0,0.048958607,0.0,0.05769667,0.0,0.0,0.0,0.0,0.065341964,0.0,0.0,0.073898785,0.06128674,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.049544234,0.050585832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0897908,0.0,0.0,0.0,0.07972013,0.0,0.0,0.0,0.0,0.0,0.0,0.07554752,0.08998348,0.0,0.062277537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062405683,0.0,0.058894634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07181365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055186853,0.0,0.10833767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06743554,0.078476384,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.060640976,0.0,0.0,0.0,0.0,0.0,0.0,0.068765305,0.0,0.0,0.0,0.0,0.08470731,0.0,0.042928193,0.0,0.067727245,0.0,0.0,0.0,0.0,0.0,0.0,0.0871273,0.053337578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061403606,0.0,0.0,0.0,0.05468234,0.0,0.0,0.06604411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08717813,0.041114606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06695132,0.0,0.11118039,0.0,0.0,0.0,0.0,0.046211544,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.037698496,0.0,0.0,0.0,0.033466786,0.0,0.0,0.0,0.0,0.06257532,0.061033715,0.029969225,0.0,0.0512543,0.0,0.0,0.0,0.0,0.0,0.0,0.047044665,0.027118618,0.0,0.0,0.0,0.0,0.0,0.036733318,0.0,0.049749855,0.035691094,0.0,0.0,0.025609626,0.0,0.043185934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04500573,0.0,0.0,0.0,0.052730255,0.0,0.026926314,0.0,0.0,0.05833865,0.0,0.0,0.0,0.0,0.0,0.0,0.02527867,0.0,0.0,0.0,0.021434553,0.057204634,0.035054326,0.0,0.032897107,0.0,0.0,0.030953007,0.0,0.05160934,0.0,0.021436457,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.050958175,0.0,0.0,0.0,0.10120724,0.0,0.0,0.0,0.0,0.061723314,0.0,0.05694134,0.0,0.061621536,0.0,0.0,0.0,0.0,0.0,0.0,0.07888249,0.0,0.0,0.0,0.0,0.0,0.0,0.05671347,0.0,0.0,0.0,0.0,0.0,0.041454535,0.0,0.06806831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0676957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044067167,0.0,0.069781646,0.0,0.0,0.0,0.0,0.057732485,0.0,0.07790961,0.05263183,0.052611113,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
