g__Acidaminococcus,g__Acinetobacter,g__Actinomyces,g__Adlercreutzia,g__Akkermansia,g__Alistipes,g__Alloprevotella,g__Anaerofustis,g__Anaerostipes,g__Anaerotruncus,g__Atopobium,g__Bacteroides,g__Barnesiella,g__Bifidobacterium,g__Bilophila,g__Blautia,g__Butyricicoccus,g__Citrobacter,g__Clostridium,g__Collinsella,g__Coprobacillus,g__Coprobacter,g__Coprococcus,g__Cronobacter,g__Desulfovibrio,g__Dialister,g__Dorea,g__Dysgonomonas,g__Eggerthella,g__Enhydrobacter,g__Enterobacter,g__Enterococcus,g__Escherichia,g__Eubacterium,g__Faecalibacterium,g__Flavonifractor,g__Fusobacterium,g__Gemella,g__Gordonibacter,g__Granulicatella,g__Haemophilus,g__Holdemania,g__Klebsiella,g__Lactobacillus,g__Lactococcus,g__Leuconostoc,g__Megamonas,g__Megasphaera,g__Methanobrevibacter,g__Mitsuokella,g__Morganella,g__Neisseria,g__Odoribacter,g__Oscillibacter,g__Oxalobacter,g__Parabacteroides,g__Paraprevotella,g__Parasutterella,g__Parvimonas,g__Peptoniphilus,g__Peptostreptococcus,g__Phascolarctobacterium,g__Porphyromonas,g__Prevotella,g__Proteus,g__Pseudoflavonifractor,g__Pyramidobacter,g__Raoultella,g__Roseburia,g__Rothia,g__Ruminococcus,g__Shigella,g__Slackia,g__Solobacterium,g__Streptococcus,g__Subdoligranulum,g__Sutterella,g__Turicibacter,g__Veillonella,g__Weissella,g__Anaeroglobus,g__Catenibacterium,g__Butyricimonas,g__Actinobaculum,g__Kocuria,g__Ochrobactrum,g__Pseudoramibacter,g__Synergistes
0.0,0.051235013,0.08140348,0.014408715,0.041097913,0.016377892,0.0,,0.0,0.024939599,0.0,0.0392563,0.0,0.011544152,0.0,0.016214428,0.0,0.0,0.027156644,0.013224192,0.0,0.0,0.016687684,0.0,0.0,0.01172967,0.0128919985,0.0,0.015916377,,0.01991569,0.0,0.013983213,0.013053005,0.014569366,0.0,0.0,0.042733587,0.016679179,0.02133818,0.02666766,0.0,0.018440424,0.0,0.016982753,0.022722946,0.0,0.013509461,0.0,0.0,0.0,0.0,0.02305052,0.015578806,0.0,0.05140867,0.0,0.027322471,0.017886413,0.0,0.0,0.0,0.019079987,0.017641492,,0.0,0.0,0.0,0.029004844,0.0,0.015762398,,0.0,0.0,0.061680518,0.011436533,0.0,0.0,0.053457268,0.022010574,0.0,0.0,,,,,,
0.0,0.0,0.0,0.0,0.060195647,0.015991103,0.0,,0.0,0.03540949,0.0,0.024617638,0.021680063,0.04359353,0.029289281,0.037811194,0.0,0.0,0.0392061,0.03934151,0.0,0.0,0.019998811,0.0,0.0,0.027709201,0.028859723,0.0,0.0,,0.0,0.0,0.029544119,0.02210908,0.0457092,0.050004542,0.0,0.0,0.0,0.0,0.06320258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020150127,0.030076547,0.0,0.02226933,0.0,0.03843986,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03552593,0.0,0.018279066,,0.0,0.0,0.065577775,0.03209805,0.0,0.0,0.103310466,0.0,0.0,0.0,,,,,,
0.0,0.0,0.0,0.0,0.030873327,0.025342582,0.0,,0.08261371,0.030944679,0.0,0.020431893,0.0,0.04048684,0.03162243,0.034407787,0.0,0.0,0.039193437,0.0,0.036437586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033330668,,0.0,0.0,0.035518635,0.040730044,0.027710097,0.036403496,0.0,0.0,0.0,0.06173921,0.024129609,0.03248771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032326937,0.02170203,0.0,0.013726956,0.0,0.039676324,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.028630542,0.0,0.0226575,,0.0,0.0,0.066482104,0.035418574,0.0,0.0,0.074975245,0.0,0.0,0.0,,,,,,
0.0,0.0,0.0,0.0,0.020684117,0.023649585,0.0,,0.064645775,0.0475156,0.0,0.024065936,0.0,0.044713233,0.0,0.03856708,0.0,0.0,0.036296304,0.044636607,0.038520113,0.0,0.018938376,0.0,0.0,0.0,0.036298845,0.0,0.048557557,,0.0,0.0,0.058197133,0.022708984,0.052145325,0.052835457,0.0,0.0,0.04942739,0.0,0.0,0.037030894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026357355,0.020494472,0.0,0.01692053,0.0,0.030456994,0.0,0.0,0.0,0.0,0.0,0.0,,0.022828553,0.0,0.0,0.023626845,0.0,0.01916829,,0.0,0.0,0.05173138,0.028981216,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
0.0,0.0,0.0,0.0,0.049543843,0.012060829,0.0,,0.059568606,0.027780926,0.0,0.01887093,0.018469103,0.022014663,0.026426384,0.0328849,0.0,0.0,0.029159958,0.033507496,0.015723484,0.023941811,0.013415512,0.0,0.0,0.0,0.038696826,0.0,0.0,,0.0,0.0,0.01706079,0.015541675,0.022016877,0.0,0.0,0.0,0.0,0.0,0.034565512,0.0,0.0,0.08245119,0.030763471,0.0,0.029820684,0.026715564,0.0,0.0,0.0,0.0,0.0,0.02860079,0.0,0.01700887,0.019298805,0.0,0.0,0.0,0.029377656,0.0,0.0,0.0,,0.018326817,0.0,0.0,0.018913595,0.0,0.024239043,,0.0,0.0,0.059218794,0.033980668,0.017185189,0.0,0.05284868,0.0,0.0,0.0,,,,,,
0.0,0.0,0.0,0.0,0.014636641,0.016014842,0.0,,0.0,0.035774656,0.0,0.02072011,0.0,0.026038997,0.03508587,0.050649736,0.0,0.0,0.035958383,0.0,0.028491927,0.0,0.016515866,0.0,0.0,0.058383435,0.028715663,0.0,0.028299853,,0.0,0.0,0.028886823,0.017435146,0.018999586,0.032059498,0.0,0.0,0.017833503,0.0,0.036709584,0.029148214,0.0,0.0,0.036695287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03477358,0.023507465,0.0,0.019867836,0.016031507,0.042016547,0.0,0.0,0.0,0.0,0.0,0.0,,0.02916168,0.0,0.0,0.023488492,0.0,0.016403843,,0.0,0.0,0.07284192,0.0237073,0.0,0.0,0.085146196,0.0,0.0,0.0,,,,,,
0.0,0.0,0.0,0.0,0.0,0.050049607,0.0,,0.06347235,0.031803634,0.0,0.02208025,0.020321349,0.023095924,0.0,0.06717682,0.0,0.0,0.029842043,0.030869285,0.0,0.0255057,0.018178768,0.0,0.0,0.0187749,0.038949866,0.0,0.04266583,,0.0,0.0,0.02762756,0.022437012,0.020867897,0.03445114,0.03384318,0.0,0.0,0.05667421,0.02151951,0.03283343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01852505,0.025162823,0.015081235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03076857,0.0,0.015419754,,0.0,0.0,0.059063733,0.016928906,0.030451486,0.0,0.055558223,0.0,0.0,0.0,,,,,,
0.0,0.0,0.0,0.0,0.015156101,0.027373705,0.0,,0.052395836,0.024867848,0.0,0.0,0.0,0.020206204,0.0,0.017787725,0.0,0.0,0.02749652,0.0,0.026709374,0.0,0.0181102,0.0,0.0,0.021836072,0.06906301,0.0,0.02520668,,0.040252812,0.0,0.0,0.017678175,0.02339093,0.03166158,0.066726185,0.0,0.0,0.0,0.038760126,0.0,0.023634408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023712615,0.04204873,0.0,0.0150438035,0.0,0.035093654,0.0,0.0,0.0,0.0,0.0,0.050593756,,0.016463876,0.0,0.0,0.021913737,0.0,0.041950732,,0.0,0.0,0.059816558,0.07022594,0.0,0.0,0.03482312,0.0,0.0,0.0,,,,,,
0.0,0.0,0.0,0.0,0.0,0.01915608,0.0,,0.037033103,0.0,0.0,0.019556647,0.017728401,0.042168714,0.0,0.083395176,0.0,0.030112602,0.025953734,0.04374341,0.0,0.0,0.020355621,0.0,0.0,0.02938036,0.06237859,0.0,0.026224582,,0.016270353,0.0,0.017792443,0.011736826,0.054016028,0.021478388,0.0,0.0,0.0,0.0,0.016911734,0.019140031,0.0,0.07145072,0.0,0.0,0.017822906,0.025181513,0.0,0.0,0.0,0.0,0.013746691,0.015565875,0.0,0.019034289,0.0,0.029307818,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03072202,0.0,0.024495833,,0.0,0.0,0.0561216,0.0156102795,0.0,0.0,0.066407666,0.0,0.0,0.0,,,,,,
0.0,0.0,0.0,0.013282922,0.03633318,0.022439266,0.0,,0.06372094,0.031554006,0.0,0.020546913,0.016731791,0.030501027,0.023637671,0.032242298,0.0,0.0,0.024896743,0.023789087,0.015519057,0.02394231,0.0141579015,0.0,0.0,0.0,0.02731846,0.0,0.031206144,,0.024654962,0.0,0.02007179,0.017974248,0.021115344,0.030700032,0.0,0.061703064,0.0,0.0,0.01836768,0.028303519,0.025398739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016488822,0.021608518,0.0,0.012944545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.013910778,0.0,0.0,0.023753691,0.0,0.015693985,,0.0,0.0,0.0642411,0.0232321,0.019128662,0.0,0.08888866,0.0,0.0,0.0,,,,,,
0.0,0.0,0.0,0.013827919,0.020459875,0.017037498,0.0,,0.03338539,0.02204345,0.0,0.020968612,0.016054226,0.022405589,0.021712419,0.028106583,0.0,0.0,0.028454715,0.0,0.0,0.025448866,0.018560858,0.0,0.0,0.018230664,0.04546818,0.0,0.022654915,,0.0,0.0,0.024986034,0.01341351,0.027871393,0.027397327,0.0,0.0,0.016935889,0.0,0.043130945,0.022838369,0.0,0.0,0.029148223,0.0,0.0,0.0,0.023566429,0.0,0.0,0.0,0.018521167,0.013130929,0.0,0.016108822,0.017962659,0.040155355,0.0,0.0,0.0,0.0,0.0,0.03064891,,0.014949346,0.0,0.0,0.0524889,0.0,0.011315885,,0.0,0.0,0.05387876,0.020131877,0.023801,0.0,0.082798615,0.0,0.0,0.0,,,,,,
0.0,0.0,0.0,0.0,0.028598035,0.03816929,0.0,,0.06285143,0.017274793,0.0,0.022313936,0.018696077,0.014110517,0.029040791,0.011061539,0.0,0.0,0.019206276,0.0,0.013752576,0.0,0.018928872,0.0,0.0,0.021298697,0.021581892,0.034470215,0.02390097,,0.0,0.0,0.018446634,0.017977266,0.06088971,0.026471267,0.0,0.0,0.021304028,0.0,0.03571345,0.029128203,0.0,0.056942813,0.036749236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02073509,0.0,0.0,0.0,0.039133355,0.02659466,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.022071226,0.0,0.029227188,,0.0,0.0,0.05883502,0.013651623,0.0,0.040073615,0.050799627,0.0,0.0,0.0,,,,,,
0.0,0.0,0.0,0.0,0.031702463,0.01685202,0.0,,0.081724636,0.02980425,0.0,0.01745809,0.016902473,0.047771268,0.032257788,0.054230377,0.0,0.0,0.031143412,0.0,0.019066682,0.019665089,0.0,0.0,0.0,0.027717393,0.04972617,0.0,0.03561909,,0.0,0.0,0.02550066,0.016367247,0.035289805,0.034121968,0.0,0.0,0.0,0.0,0.021294747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02077002,0.017927213,0.0,0.019109717,0.0,0.041782197,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.028088585,0.0,0.028949862,0.0,0.01352615,,0.0,0.0,0.054804154,0.023750918,0.019183561,0.0,0.08789204,0.0,0.0,0.0,,,,,,
0.0,0.0,0.0,0.030319713,0.0373048,0.017905112,0.0,,0.06808252,0.03749686,0.0,0.017471565,0.0,0.028166076,0.023422282,0.045624256,0.0,0.0,0.0,0.029982937,0.0,0.0,0.014662163,0.0,0.0,0.033025537,0.04096988,0.0,0.038795304,,0.03507864,0.0,0.0,0.017427132,0.020276029,0.0,0.0,0.0,0.025305077,0.0,0.048655502,0.0,0.044114094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016104553,0.027434409,0.0,0.026397204,0.0,0.022173699,0.0,0.0,0.0,0.0,0.0,0.0,,0.018263968,0.0315667,0.0,0.025430871,0.0,0.022644317,,0.0,0.0,0.052790675,0.025225697,0.0,0.0,0.07788238,0.0,0.0,0.0,,,,,,
0.0,0.0,0.0,0.0,0.0,0.034686632,0.0,,0.07628958,0.0,0.0,0.019542739,0.0,0.021782678,0.0,0.026317986,0.0,0.0,0.02926996,0.0,0.030500859,0.0,0.018324248,0.0,0.0,0.029759444,0.04666419,0.0,0.032999817,,0.0,0.0,0.0178527,0.01381404,0.018725013,0.0302051,0.0,0.0,0.0,0.06401141,0.015098129,0.034378022,0.035883047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022796527,0.03274257,0.0,0.021579508,0.0,0.03251623,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.015582938,0.045715038,0.017906677,,0.0,0.0,0.056208357,0.020642785,0.019506158,0.031152096,0.044798374,0.0,0.0,0.042747132,,,,,,
0.0,0.0,0.0,0.0128912,0.01587037,0.011506841,0.0,,0.0651712,0.028099159,0.0,0.020333111,0.019402236,0.02507604,0.016542718,0.03275644,0.0,0.0,0.024400719,0.024302943,0.0,0.0,0.013659461,0.0,0.018412853,0.0,0.03465138,0.0,0.027071822,,0.0,0.0,0.018882252,0.018716631,0.025833244,0.0,0.0,0.0,0.016296264,0.0,0.04825041,0.027252847,0.0,0.07143392,0.02446203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018743154,0.02189667,0.0,0.015064754,0.022223128,0.0,0.0,0.0,0.0,0.0,0.0,0.021582823,,0.0,0.0,0.0,0.035036594,0.036282424,0.023548635,,0.0,0.0,0.051917706,0.016137095,0.0,0.0,0.096290864,0.0,0.0,0.0,,,,,,
0.0,0.0,0.0,0.023589646,0.02855017,0.019312145,0.0,,0.05373651,0.033524536,0.0,0.023995344,0.018413758,0.027384873,0.024504503,0.059359055,0.0,0.0,0.03379362,0.030235996,0.0,0.024631396,0.017456034,0.0,0.0,0.018331952,0.031456184,0.0,0.0,,0.0,0.0,0.027876636,0.015389711,0.026465502,0.0,0.0,0.0,0.0,0.0,0.042863023,0.044438902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029724931,0.022803776,0.026157057,0.017529733,0.0,0.056930184,0.0,0.0,0.0,0.0,0.0,0.0,,0.023909442,0.0,0.0,0.025768552,0.0,0.014953679,,0.0,0.0,0.06116819,0.01301646,0.0,0.0,0.08272855,0.0,0.0,0.0,,,,,,
0.0,0.0,0.0,0.0,0.021636654,0.018767629,0.0,,0.061343625,0.0,0.0,0.023629278,0.020389793,0.042556033,0.0,0.02717948,0.0,0.047804505,0.027636118,0.0,0.017754516,0.025950382,0.0,0.0,0.0,0.0,0.08931246,0.0,0.03909559,,0.0,0.04332203,0.0,0.019139044,0.021731272,0.03400838,0.0,0.0,0.0,0.064117886,0.015405227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018689511,0.0,0.020194234,0.0,0.042511646,0.0,0.0,0.0,0.0,0.0,0.0,,0.017347764,0.0,0.0,0.025946258,0.0,0.016528068,,0.0,0.0,0.06620649,0.04395286,0.0,0.0,0.08784327,0.0,0.0,0.0,,,,,,
0.0,0.0,0.0,0.016265674,0.018303592,0.018101828,0.0,,0.074268155,0.027666356,0.0,0.020526126,0.0,0.04318771,0.027659077,0.03330455,0.0,0.0,0.029327914,0.033402007,0.0,0.0,0.014866642,0.0,0.0,0.0,0.020546963,0.0,0.026188066,,0.0,0.0,0.016501587,0.014919546,0.032593496,0.031363383,0.0,0.0,0.0,0.055755623,0.040574554,0.02867862,0.0,0.0,0.028872574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019669764,0.015116422,0.0,0.016504789,0.014748313,0.021995677,0.0,0.0,0.0,0.016452096,0.0,0.02272856,,0.0154858455,0.0,0.0,0.02594344,0.0,0.015714422,,0.0,0.0,0.055944063,0.018729666,0.0,0.0,0.08809289,0.0,0.0,0.0,,,,,,
0.045948636,0.0,0.0,0.0,0.0,0.021962367,0.0,,0.07520374,0.0,0.0,0.031326544,0.022928514,0.021962553,0.032738876,0.062274877,0.0,0.0,0.0,0.029412732,0.0,0.0,0.03407932,0.0,0.0,0.026586749,0.028009614,0.0,0.0,,0.0,0.0,0.0,0.024415884,0.026405882,0.0,0.0,0.0,0.0,0.0,0.038581125,0.0,0.0,0.0,0.0,0.0,0.026255371,0.0,0.0,0.045195617,0.0,0.0,0.037323426,0.03136675,0.0,0.024749245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016545622,,0.0,0.0,0.0,0.058347046,0.0,0.021148143,,0.0,0.0,0.036680885,0.03467603,0.07913811,0.0,0.066736385,0.0,0.0,0.0,,,,,,
0.0,0.0,0.0,0.012910012,0.014593458,0.01569936,0.0,,0.054807764,0.03112901,0.0,0.01743776,0.015909761,0.018661954,0.031657606,0.015322182,0.0,0.0,0.036073543,0.0275742,0.0,0.0,0.015062135,0.0,0.046598926,0.016631465,0.025169298,0.0,0.026576165,,0.0,0.0,0.03368489,0.012969653,0.024310369,0.037808787,0.0,0.0,0.0,0.0,0.0363389,0.021083955,0.0,0.0,0.0,0.0,0.023979194,0.0,0.0,0.0,0.0,0.0,0.024369182,0.03606505,0.014473643,0.015731322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021052673,,0.026423128,0.0,0.0,0.066735856,0.0,0.013413982,,0.0,0.03901903,0.055089287,0.014806518,0.0,0.0,0.06083001,0.0,0.0,0.0,,,,,,
0.0,0.0,0.052725114,0.0,0.026178898,0.0,0.0,,0.07775907,0.0,0.0,0.0247095,0.0,0.031479362,0.0,0.044494137,0.0,0.0,0.039468814,0.0,0.02712381,0.0,0.020019732,0.0,0.0,0.021826737,0.0,0.0,0.034238845,,0.0,0.0,0.023413507,0.021187952,0.02504553,0.0,0.0,0.0,0.028704934,0.04991185,0.025838891,0.0,0.0,0.083597384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037821364,0.0,0.025934804,0.0,0.0,0.0,0.05202066,0.025006302,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.018648002,0.0,0.027797172,,0.0,0.03048809,0.07120238,0.02196846,0.0,0.0,0.0313887,0.0,0.0,0.0,,,,,,
0.0,0.0,0.08372571,0.0,0.022868581,0.017956195,0.0,,0.044282302,0.028379416,0.0,0.024209563,0.01628145,0.017787911,0.022799363,0.018571636,0.0,0.0,0.033116333,0.023741802,0.0,0.0,0.016703708,0.0,0.0,0.036895547,0.019266052,0.0,0.03287593,,0.0,0.0,0.024826178,0.014775034,0.014218067,0.033710334,0.0,0.05054317,0.016144922,0.05008954,0.0,0.015750442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01761482,0.022693664,0.0,0.011943836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020131672,,0.0,0.0,0.0,0.034315683,0.03915508,0.013918213,,0.0,0.0,0.048377443,0.021254104,0.0,0.0,0.091076314,0.0,0.0,0.0,,,,,,
0.0,0.0,0.0,0.0,0.04128127,0.070639454,0.0,,0.036925845,0.0,0.0,0.02192362,0.016781304,0.024150385,0.02267331,0.02448301,0.0,0.0,0.030482886,0.027822668,0.021024361,0.0,0.0,0.0,0.0,0.02745325,0.055825252,0.0,0.02487866,,0.0,0.0,0.02399738,0.016558623,0.014238544,0.031091522,0.0,0.0,0.0,0.07965639,0.051496774,0.026756695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017442454,0.021037068,0.0,0.020483734,0.0,0.024383828,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.021041881,0.05025866,0.014867368,,0.0,0.0,0.0668939,0.020962253,0.0,0.0,0.052487664,0.0,0.0,0.0,,,,,,
0.0,0.0,0.0,0.0,0.0,0.025888396,0.0,,0.05015548,0.0,0.0,0.019284077,0.0,0.022587363,0.028409768,0.037955806,0.0,0.0,0.046607364,0.02285352,0.0,0.0,0.023674952,0.0,0.0,0.016201237,0.016222492,0.0,0.028132593,,0.0,0.0,0.0,0.019359963,0.015529138,0.0,0.0,0.0,0.0,0.040439807,0.022366645,0.02723844,0.0,0.0615443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064627275,0.049481336,0.025251262,0.0,0.014095663,0.015789205,0.036551535,0.03955697,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.014465128,0.052750453,0.014970975,,0.0,0.0,0.059716254,0.039997727,0.0,0.0,0.048294894,0.0,0.0,0.0,,,,,,
0.0,0.0,0.0,0.026231062,0.039336674,0.016926829,0.0,,0.06019576,0.032301817,0.0,0.018297663,0.0,0.01705931,0.02975354,0.033604607,0.0,0.0,0.026972728,0.025381677,0.0,0.0,0.01814597,0.0,0.0,0.021933476,0.020340094,0.0,0.032454398,,0.0,0.0,0.03121289,0.015982972,0.016844403,0.037817907,0.0,0.0,0.03041624,0.0,0.045175117,0.023214078,0.0,0.0701326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02503027,0.017592562,0.0,0.027002294,0.016162397,0.049802274,0.0,0.0,0.0,0.0,0.0,0.0,,0.018552382,0.0,0.0,0.02805781,0.0,0.013641149,,0.0,0.0,0.055984892,0.027007386,0.0,0.0,0.031434767,0.0,0.0,0.0,,,,,,
0.0,0.0,0.066470236,0.0,0.0400345,0.07414428,0.0,,0.055305887,0.030865401,0.0,0.023254283,0.0,0.013468817,0.0,0.018893354,0.0,0.0,0.03419299,0.028622122,0.019126045,0.0,0.017899739,0.0,0.0,0.017720751,0.024313167,0.0,0.023393042,,0.0,0.0,0.019288655,0.016059829,0.0201456,0.030378107,0.033067197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036667656,0.0,0.013792479,0.0,0.0,0.0,0.055970155,0.0,0.0,0.0,0.06485282,,0.0,0.0,0.0,0.027106728,0.0,0.016474329,,0.0,0.0,0.050938174,0.01685511,0.035094652,0.0,0.07560381,0.0,0.0,0.0,,,,,,
0.0,0.0,0.0,0.03326252,0.027947739,0.02045935,0.0,,0.016099427,0.031529102,0.0,0.018786207,0.021497918,0.017658021,0.046040688,0.034329277,0.0,0.0,0.036795117,0.022910306,0.016169664,0.0,0.014384774,0.0,0.0,0.0,0.032558825,0.0,0.025827093,,0.0,0.0,0.025790852,0.012426107,0.034404922,0.041141443,0.0,0.0,0.023317145,0.0,0.025660183,0.021349898,0.0,0.0,0.026107779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029978158,0.018406132,0.0,0.019321684,0.0,0.0,0.0,0.0,0.0,0.0,0.048066802,0.057589103,,0.0,0.0,0.0,0.01708763,0.0,0.012985803,,0.0,0.0,0.058695525,0.014524055,0.02373763,0.0,0.07315316,0.0,0.0,0.0,,,,,,
0.040769245,0.0,0.0,0.016910633,0.03263125,0.014100824,0.0,,0.051451594,0.02899489,0.0,0.01876846,0.014045576,0.016870063,0.036023542,0.02724953,0.0,0.0,0.036473993,0.014337353,0.0,0.0,0.013408389,0.0,0.034523264,0.016849758,0.01630688,0.0,0.022417242,,0.0,0.0,0.03260339,0.011831268,0.021135384,0.02533618,0.0,0.0,0.031552378,0.0,0.0,0.03200944,0.0,0.0,0.0,0.0,0.0,0.0,0.030676985,0.0,0.0,0.0,0.04577878,0.04038784,0.0,0.0145174805,0.017561087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.015661923,0.050527543,0.0,0.02668087,0.0,0.011663048,,0.0,0.0,0.041155916,0.018830562,0.0,0.0,0.05419341,0.0,0.0,0.025764074,,,,,,
0.0,0.0,0.0,0.018025773,0.022285044,0.027982509,0.0,,0.058818698,0.032216724,0.0,0.022012133,0.019196594,0.014484276,0.0,0.02570589,0.0,0.0,0.023124957,0.015512196,0.0,0.0,0.021373607,0.0,0.0,0.0,0.027615381,0.0,0.029343912,,0.0,0.0,0.015910447,0.013933153,0.019417029,0.030437669,0.0,0.05432475,0.0,0.06851992,0.0,0.025190417,0.0,0.04644929,0.021354197,0.0,0.020968141,0.014242065,0.030817594,0.0,0.0,0.0,0.030308727,0.018214202,0.0,0.014622007,0.019319937,0.0,0.0,0.0,0.0,0.0,0.0,0.016087646,,0.0,0.0,0.0,0.046405368,0.0,0.013465513,,0.0,0.0,0.038356546,0.023808166,0.041884612,0.0,0.0,0.0,0.0,0.018264847,,,,,,
0.0,0.0,0.08274692,0.010745142,0.0,0.015194548,0.0,,0.039818868,0.025234407,0.0,0.024736902,0.016777974,0.014526717,0.022697337,0.0381666,0.0,0.0,0.021501334,0.026828654,0.016834175,0.0,0.0137144225,0.0,0.0,0.0,0.015231504,0.0,0.025966648,,0.0,0.0,0.015780428,0.013411344,0.019606525,0.028648442,0.0,0.0,0.0,0.0,0.030013436,0.0,0.0228608,0.03024018,0.030482918,0.0,0.023881955,0.013143108,0.0,0.024144486,0.0,0.0,0.021348221,0.024918508,0.0,0.015698656,0.018461252,0.0,0.0,0.0,0.0,0.0,0.0,0.013397449,,0.0,0.0,0.0,0.058897782,0.0,0.012059718,,0.0,0.0,0.045361042,0.013661346,0.042388465,0.0,0.05389719,0.0,0.0,0.016974596,,,,,,
0.0,0.0,0.0,0.027156672,0.04249433,0.024883835,0.0,,0.080253564,0.0,0.0,0.022157729,0.0,0.01842272,0.023874832,0.053995464,0.0,0.0,0.032075893,0.028700521,0.0,0.0,0.020337246,0.0,0.0,0.020767717,0.029422263,0.0,0.0,,0.0,0.0,0.033930257,0.018828424,0.018898368,0.0,0.0,0.0,0.0,0.0,0.027367191,0.04153839,0.0,0.0,0.03190505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02295425,0.035885096,0.0,0.033450957,0.015250472,0.040473625,0.0,0.0,0.0,0.0,0.0,0.0,,0.022866875,0.0,0.0,0.017424086,0.064021416,0.017924938,,0.0,0.0,0.062935024,0.015446824,0.0,0.0,0.054356005,0.0,0.0,0.0,,,,,,
0.0,0.0,0.07401535,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02602563,0.0,0.027102316,0.0,0.02590716,0.060063068,0.0,0.040503547,0.024999348,0.024713673,0.0,0.021121703,0.0,0.0,0.022683473,0.016334305,0.0,0.03009346,,0.0,0.038145438,0.03582056,0.018176267,0.018867627,0.0,0.0,0.058902774,0.0,0.045563225,0.01724926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064627156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08794135,,0.0,0.04140797,0.0,0.01912147,0.026304929,0.018112332,,0.0,0.03901221,0.022992864,0.032908034,0.0,0.0,0.02128344,0.0,0.0,0.0,,,,,,
0.016995993,0.0,0.0,0.0,0.0,0.031791896,0.0,,0.0,0.0,0.0,0.026505709,0.0,0.01737619,0.023316933,0.019638969,0.0,0.0,0.027783403,0.02170068,0.0,0.0,0.021532103,0.0,0.0,0.0,0.015582227,0.0,0.0,,0.0,0.0,0.02156192,0.015154144,0.01529042,0.0,0.0,0.0,0.0,0.05422007,0.0,0.03142148,0.0,0.046466906,0.0,0.03343265,0.0,0.01870482,0.031130586,0.013911649,0.0,0.0,0.041021366,0.03366002,0.022228062,0.013714454,0.021818938,0.0,0.0,0.0,0.0,0.017366083,0.0,0.03289261,,0.0,0.0,0.0,0.033246983,0.058002464,0.014535637,,0.0,0.0,0.013424132,0.0303974,0.062698945,0.0,0.076817095,0.0,0.0,0.024657035,,,,,,
