g__Abiotrophia,g__Actinomyces,g__Akkermansia,g__Alistipes,g__Anaerofustis,g__Anaerorhabdus,g__Anaerosinus,g__Anaerotruncus,g__Atopobium,g__Bacillus,g__Bacteroides,g__Barnesiella,g__Bifidobacterium,g__Bulleidia,g__Butyricicoccus,g__Butyricimonas,g__Butyrivibrio,g__Christensenella,g__Cloacibacillus,g__Clostridium,g__Collinsella,g__Coprobacillus,g__Coriobacterium,g__Cytophaga,g__Desulfovibrio,g__Dialister,g__Dorea,g__Dysgonomonas,g__Eggerthella,g__Enterococcus,g__Faecalibacterium,g__Gemmiger,g__Granulicatella,g__Hespellia,g__Holdemania,g__Lachnospira,g__Lactobacillus,g__Lactonifactor,g__Leuconostoc,g__Limnobacter,g__Megamonas,g__Neisseria,g__Odoribacter,g__Olsenella,g__Papillibacter,g__Parabacteroides,g__Paraprevotella,g__Pediococcus,g__Phascolarctobacterium,g__Porphyromonas,g__Prevotella,g__Pseudomonas,g__Pyramidobacter,g__Roseburia,g__Rothia,g__Ruminococcus,g__Selenomonas,g__Sporobacter,g__Streptococcus,g__Subdoligranulum,g__Succinispira,g__Sutterella,g__Weissella,g__Acidaminococcus,g__Acinetobacter,g__Bilophila,g__Campylobacter,g__Catenibacterium,g__Coprococcus,g__Cronobacter,g__Finegoldia,g__Herbaspirillum,g__Lactococcus,g__Mitsuokella,g__Mobiluncus,g__Parvimonas,g__Pectinatus,g__Peptoniphilus,g__Peptostreptococcus,g__Proteus,g__Rhodopseudomonas,g__Robinsoniella,g__Slackia,g__Streptobacillus,g__Succinatimonas,g__Synergistes,g__Uruburuella,g__Victivallis,g__Actinobacillus,g__Adlercreutzia,g__Aggregatibacter,g__Allobaculum,g__Anaerostipes,g__Blautia,g__Corynebacterium,g__Fusobacterium,g__Geobacter,g__Haemophilus,g__Lachnobacterium,g__Megasphaera,g__Methanobrevibacter,g__Mogibacterium,g__Morganella,g__Oribacterium,g__Oxalobacter,g__Paracoccus,g__Peptococcus,g__Plesiomonas,g__Providencia,g__Pseudobutyrivibrio,g__Rhodococcus,g__Serratia,g__Staphylococcus,g__Thermomonas,g__Turicibacter,g__Varibaculum,g__Veillonella,g__Alcanivorax,g__Anaerococcus,g__Deinococcus,g__Inquilinus,g__Lysobacter,g__Ochrobactrum,g__Ralstonia,g__Salinibacter,g__Methanosphaera,g__Succinivibrio,g__Treponema
0.0,0.083124824,0.050838098,0.04518223,,0.02233523,0.0,0.05008977,0.0,0.0,0.02727968,0.0,0.034213506,,0.043062028,0.03310401,,0.018616997,0.0,0.02984246,0.0,0.022271778,,,0.0,,0.021737302,0.0,0.06906766,0.0,0.025769593,0.0,0.0,0.0,0.020707328,0.0,0.0,0.0,,0.068968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.07865933,,0.0,0.0,0.0,0.022174004,0.0,0.01903845,0.06908114,0.033436693,0.018758452,0.0,0.0,0.0,0.0,0.03580082,0.0,0.0,0.0,0.0,0.0,0.0,0.056840576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.09362492,0.073837414,,0.0,0.06955459,0.0,0.0,0.0,0.031887464,0.0,0.053932197,,0.050971724,0.0,,0.0,0.0,0.046787918,0.0,0.0,,,0.07858521,,0.06683496,0.0,0.0,0.0,0.03208172,0.0,0.0,0.0,0.060604006,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.04224152,0.0,0.0,,0.0,0.0,,0.08091466,0.04955926,0.0,0.055823352,0.0,0.0,0.060261417,0.052497633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,,0.0,0.038157318,0.0,0.0,0.11463998,0.04651797,0.0,0.054262135,,0.0793517,0.0,,0.0,0.0,0.046891186,0.0,0.0,,,0.0718589,,0.055607036,0.0,0.0,0.0,0.031006923,0.0,0.0,0.0,0.032544833,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.049355228,0.0,0.0,,0.0,0.0,,0.06941059,0.05106881,0.0,0.0414111,0.0,0.02299946,0.07070527,0.0,0.023705048,0.0,0.0,0.056469474,0.0,0.044037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.11005033,,0.0,0.053553253,0.0,0.0,0.0,0.05225091,0.0,0.064328976,,0.06744359,0.0,,0.0,0.0,0.07259522,0.0,0.0,,,0.0,,0.054015458,0.0,0.0,0.0,0.032788627,0.0,0.0,0.0,0.0,0.0,0.133885,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.050457247,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.055781286,0.0,0.039034776,0.061899055,0.0,0.029151343,0.0,0.0,0.0,0.0,0.06526824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05749668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.03753351,,0.0,0.037829895,0.0,0.0,0.0,0.024620188,0.0,0.028617686,,0.050655607,0.0,,0.01668162,0.0,0.03656398,0.044577543,0.020641446,,,0.0,,0.06173389,0.0,0.075033866,0.0,0.019353056,0.04240409,0.0,0.0,0.023735346,0.0,0.0,0.02140837,,0.0,0.0,0.0,0.051464513,0.0,0.0,0.0,0.0,0.0,,0.0,0.07317502,,0.0,0.05192541,0.0,0.02065358,0.0,0.020295918,0.058150027,0.03564746,0.019028729,0.0,0.0,0.0,0.0,0.042527404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04904649,0.0,0.0,0.0,0.0,0.0,0.0,0.03669524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.04180197,0.0505039,,0.0,0.053891283,0.0,0.0,0.0,0.039500717,0.0,0.055662412,,0.04969508,0.0,,0.0,0.0,0.055607777,0.09452562,0.0,,,0.0,,0.05356826,0.0,0.0,0.0,0.02487994,0.052181907,0.0,0.0,0.06013188,0.0,0.0,0.03365978,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.03725874,0.0,0.04025293,0.0,0.033661745,0.07143063,0.059524316,0.031409416,0.0,0.0,0.0,0.0,0.060851596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.06375883,0.0,0.0,,0.028007513,0.038649507,0.05006912,0.0,0.09467879,0.029290358,0.0,0.042918768,,0.037487082,0.0,,0.0,0.0,0.040334314,0.0,0.0,,,0.079666294,,0.026035104,0.0,0.082033716,0.0,0.030594843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.09332558,,0.0,0.04635654,0.0,0.025672305,0.0,0.0,0.052705098,0.059887294,0.0,0.0,0.0,0.0,0.0,0.03114584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04738309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,,0.0,0.05818093,0.0,0.0,0.0,0.06674124,0.0,0.06837393,,0.07019657,0.0,,0.0,0.0,0.09839665,0.0,0.0,,,0.0,,0.0806595,0.0,0.0,0.0,0.039549775,0.0,0.13876124,0.0,0.0,0.0,0.0,0.06371257,,0.0,0.0,0.0,0.0,0.0,0.0,0.06636824,0.0,0.0,,0.0,0.0,,0.0,0.044769127,0.0,0.056967985,0.0,0.0,0.07399879,0.07332346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0447267,0.044797894,,0.0,0.0664628,0.0,0.0,0.0,0.035990313,0.0,0.06217931,,0.05171493,0.0,,0.04882551,0.0,0.044571582,0.0,0.0,,,0.0,,0.05962432,0.0,0.0,0.0,0.027784696,0.0,0.0,0.0,0.027121924,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.064158194,0.062050913,0.0,0.0,,0.0,0.0,,0.0,0.030200362,0.0,0.026166948,0.0,0.021523282,0.07685345,0.057968624,0.0,0.0,0.0,0.0,0.0,0.06792862,0.0,0.0,0.019568797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059780773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.030029994,0.02572468,,0.018835636,0.0,0.039929762,0.0,0.0,0.023854813,0.0,0.05171217,,0.033857346,0.024817433,,0.0,0.0,0.028608112,0.0,0.0,,,0.033641808,,0.031361587,0.0,0.0,0.0,0.02526843,0.0,0.0,0.0,0.025761977,0.0,0.0,0.020282023,,0.0,0.0,0.0,0.06411621,0.04978093,0.0,0.041560173,0.0,0.0,,0.0,0.07588722,,0.03914124,0.03155765,0.0,0.02524978,0.0,0.016499666,0.059748605,0.064736605,0.020464495,0.0,0.0,0.036423072,0.0,0.035434622,0.0,0.0,0.0,0.0,0.0,0.02571391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.05993871,,0.0,0.038685698,0.0,0.0,0.0,0.039911076,0.0,0.06424734,,0.057615116,0.0,,0.0,0.0,0.059347488,0.0,0.0,,,0.0,,0.0709513,0.0,0.12091412,0.0,0.032662705,0.0,0.0,0.0,0.0,0.0,0.0,0.032979213,,0.0,0.0,0.0,0.0,0.0,0.0,0.05107306,0.0,0.0,,0.0,0.0,,0.0,0.07693169,0.0,0.05908713,0.057625584,0.038383696,0.0698223,0.069823734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.042387035,0.04343834,,0.0,0.0,0.0,0.0,0.0,0.020581396,0.022209704,0.04166988,,0.057620183,0.025748875,,0.0,0.0,0.033137865,0.0,0.0,,,0.0,,0.022840954,0.0,0.0,0.0,0.016027993,0.03877158,0.0,0.0,0.040380828,0.0,0.0,0.018837502,,0.0,0.0,0.0,0.048225313,0.067022935,0.0,0.04565002,0.0,0.0,,0.0,0.023659376,,0.0475512,0.0336804,0.0,0.020928131,0.0,0.019371014,0.062415093,0.051530916,0.0209439,0.0,0.0,0.0,0.0,0.038725868,0.0,0.0,0.021364575,0.0,0.0,0.026058313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049220726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.07052535,,0.0,0.07959353,0.0,0.0,0.0,0.042551413,0.0,0.06759104,,0.047415644,0.0,,0.0,0.0,0.051510297,0.0,0.0,,,0.0,,0.07622336,0.0,0.0,0.0,0.028634405,0.06709506,0.0,0.0,0.07821265,0.0,0.0,0.036511045,,0.0,0.0,0.0,0.0,0.0,0.06877496,0.0,0.0,0.0,,0.0,0.0,,0.0,0.036821164,0.0,0.04309322,0.0,0.039135803,0.05322616,0.0,0.03948044,0.0,0.0,0.0,0.0,0.07360444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.046317574,,0.0,0.033446107,0.0,0.0,0.0,0.030830858,0.0,0.046025418,,0.030946085,0.0,,0.020308226,0.027951464,0.03238514,0.07259377,0.0,,,0.0,,0.04695254,0.0,0.08606926,0.0,0.022772495,0.041861273,0.0,0.0,0.031282943,0.0,0.0,0.023279727,,0.0,0.0,0.0,0.048417956,0.0,0.03623181,0.054927412,0.0,0.0,,0.0,0.07557926,,0.0,0.029773636,0.0,0.026534643,0.0,0.020870531,0.051915355,0.0,0.0,0.0,0.0,0.0,0.0,0.03561719,0.0,0.0,0.0,0.0,0.0,0.027109338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,,0.02243744,0.038397606,0.0,0.0,0.0,0.031154659,0.0,0.043802686,,0.030771727,0.0,,0.0,0.0,0.044150185,0.07176517,0.0,,,0.0,,0.053749595,0.0,0.0,0.0,0.026171852,0.04074367,0.11558054,0.0,0.0,0.0,0.0,0.022852555,,0.0,0.0,0.0,0.05849067,0.0,0.0,0.0,0.0,0.0,,0.0,0.101394415,,0.0,0.026660593,0.0,0.033429984,0.0,0.025155768,0.0596967,0.056844253,0.025301402,0.0,0.0,0.0,0.0,0.04632926,0.0,0.0,0.0,0.025119223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.040630773,,0.03671812,0.041819084,0.0,0.0,0.0,0.026982453,0.0,0.0504218,,0.036463454,0.0,,0.02729884,0.032791294,0.037892703,0.0,0.0,,,0.065729216,,0.036726713,0.0,0.09552937,0.0,0.022049593,0.044357833,0.0,0.0,0.03081857,0.0,0.0,0.0,,0.0,0.0,0.0,0.0854625,0.0,0.0,0.042985253,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.026656803,0.0,0.030727329,0.07244777,0.049253568,0.02746417,0.0,0.0,0.0,0.0,0.0387728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.07577753,,0.0,0.0,0.07962859,0.0,0.0,0.06898174,0.0,0.039592568,,0.06460547,0.0,,0.02101875,0.0,0.037670493,0.0,0.029266262,,,0.0,,0.027199702,0.0,0.05932409,0.0,0.051337447,0.04335119,0.0,0.0,0.02952205,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.047557395,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.047050726,0.0,0.02886241,0.07126232,0.0,0.029233467,0.0,0.0,0.0,0.0,0.06285095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040509783,0.0,0.0,0.0,0.0,0.045397066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,,0.0,0.044198852,0.0,0.0,0.0,0.044068415,0.0,0.059701562,,0.06890827,0.0,,0.03724465,0.0,0.06144925,0.0,0.07809362,,,0.0,,0.043358434,0.0,0.121174015,0.0,0.032584008,0.0,0.0,0.0,0.04178649,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.07780413,0.0,0.04379934,0.0,0.03519678,0.082811095,0.069732174,0.0,0.0,0.0,0.0,0.0,0.058088955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.060767125,0.0,0.0,,0.0,0.027422328,0.0,0.058799576,0.0964689,0.0829112,0.0,0.030116241,,0.057991605,0.0,,0.0,0.0,0.035303734,0.0,0.0,,,0.0,,0.031310875,0.0,0.079282455,0.0,0.04714712,0.0,0.048815105,0.0,0.028305618,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.024101648,0.0,0.02948076,0.07767026,0.0,0.02110888,0.045042973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075023636,0.0,0.0,0.042930044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,,0.0,0.047057968,0.0,0.0,0.10143054,0.052738875,0.0,0.0763329,,0.0,0.0,,0.0,0.0,0.06790397,0.0,0.0,,,0.0,,0.07391194,0.0,0.0,0.0,0.04799482,0.0,0.12393436,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0464993,0.0,0.0,,0.0,0.0,,0.0,0.058835596,0.078716815,0.068518884,0.0,0.0,0.056876782,0.0,0.028431045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07081618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.06068173,0.0759734,,0.0,0.038610477,0.0,0.0,0.09871345,0.036363184,0.0,0.05520861,,0.0445407,0.0,,0.0,0.0,0.0514732,0.0691685,0.0,,,0.0,,0.040812448,0.0,0.0,0.0,0.026589548,0.04625355,0.0,0.0,0.063988335,0.0,0.0,0.028377093,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.046885647,0.0,0.040979862,0.0,0.03266198,0.049849384,0.0586466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034222323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.032766208,0.06291545,,0.0,0.03423139,0.0,0.0,0.0,0.025834726,0.0,0.033313476,,0.028570853,0.053632878,,0.021673748,0.0,0.03604443,0.079683565,0.0,,,0.0,,0.05186418,0.0,0.0,0.0,0.018732004,0.0397943,0.0,0.0,0.026611306,0.0,0.0,0.0,,0.0,0.0,0.101006195,0.04016999,0.0,0.0,0.045535598,0.0,0.0,,0.0,0.025338378,,0.0,0.039416112,0.0,0.029014913,0.0,0.019497251,0.04338963,0.0,0.019586297,0.0,0.0,0.03923192,0.0,0.03163193,0.0,0.0,0.020513259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.058645096,,0.0,0.084187575,0.0,0.0,0.0,0.039622974,0.0,0.074962094,,0.057675153,0.0,,0.0,0.0,0.049773846,0.0,0.0,,,0.0,,0.07676024,0.0,0.11564335,0.0,0.03256863,0.0,0.0,0.0,0.04997794,0.091276824,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.054596934,0.0,0.0,,0.0,0.0,,0.0,0.041764814,0.0,0.041002955,0.0,0.034126833,0.06769928,0.0,0.029715382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.054414075,0.0,0.0,,0.020468878,0.021129733,0.042425286,0.0,0.0837689,0.059564777,0.0,0.018422527,,0.03680399,0.0,,0.015346924,0.0,0.025828777,0.0,0.0,,,0.033640545,,0.01838618,0.0,0.034646574,0.0,0.03756319,0.0,0.039204672,0.0,0.031465977,0.0,0.05755838,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.08224755,,0.0,0.029230664,0.06951467,0.0247009,0.0,0.017174285,0.021113545,0.033249315,0.0,0.0,0.0,0.06693046,0.0,0.025199171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.06683127,0.0,0.03930403,,0.0,0.054938834,0.0,0.0,0.0,0.031689655,0.0,0.042908624,,0.0498575,0.04268126,,0.0,0.0,0.042858656,0.0,0.0,,,0.0,,0.067505136,0.0,0.09456587,0.0,0.025738878,0.0,0.0,0.0,0.064186044,0.0,0.0,0.028316261,,0.0,0.0,0.0,0.0,0.0,0.0,0.04631219,0.0,0.0,,0.0,0.0,,0.0,0.033866618,0.0,0.03408637,0.0,0.026393421,0.06354679,0.05868788,0.023573022,0.0,0.0,0.0,0.0,0.062151723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.061880674,0.0,,0.0,0.038876332,0.0,0.0,0.0,0.03709225,0.0,0.047485232,,0.03920426,0.0,,0.0,0.0,0.048964128,0.0,0.037659653,,,0.07868576,,0.04389597,0.0,0.0,0.0,0.024839219,0.059608158,0.0,0.0,0.034475565,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.07247332,0.0,0.0,0.0,0.079018824,,0.0,0.0,,0.0,0.03640324,0.0,0.036837894,0.0,0.03434439,0.067924775,0.0,0.0,0.0,0.0,0.0,0.0,0.06214293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058187395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0767566,0.046553947,0.04364539,,0.0,0.02023169,0.0452599,0.0,0.0,0.03408162,0.0,0.015693959,,0.025347795,0.0,,0.013394738,0.0,0.023149846,0.05146174,0.017146911,,,0.0,,0.040028483,0.0,0.04540632,0.054055028,0.018025693,0.025868632,0.0,0.0,0.018342154,0.0,0.0,0.014877738,,0.0,0.0,0.0,0.043057512,0.0,0.058799077,0.0,0.0,0.0,,0.0,0.023278333,,0.0,0.043864693,0.0,0.01594956,0.0,0.013622903,0.04070345,0.046839744,0.014939153,0.0,0.0,0.0,0.0,0.027126366,0.0,0.0,0.014865809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02762518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.06702331,0.05386611,0.05000418,,0.0,0.020373,0.0,0.0,0.0,0.029263841,0.0,0.025672875,,0.06372921,0.0,,0.014572244,0.0,0.030930003,0.04152563,0.022234028,,,0.07471762,,0.023890708,0.0,0.057892356,0.0,0.0335992,0.0,0.0,0.0,0.022858229,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.041800544,0.0,0.0,0.04138783,,0.0,0.05367234,,0.030177388,0.04421601,0.0,0.018858016,0.0,0.014332826,0.04787689,0.029159822,0.016064182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030301603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.07213069,0.051517587,,0.0,0.0,0.0,0.0,0.0,0.03351459,0.097693466,0.07344409,,0.04864917,0.0,,0.0,0.0,0.05202419,0.09182054,0.043645203,,,0.0,,0.0,0.0,0.0,0.0,0.033298653,0.0,0.0,0.0,0.03510317,0.0,0.0,0.0,,0.0,0.0,0.0,0.048465468,0.0,0.0,0.05648296,0.0,0.0,,0.0,0.0,,0.0,0.04213302,0.0,0.030971702,0.0,0.033715244,0.0,0.06391489,0.031683076,0.0,0.0,0.0,0.0,0.05979218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.06964493,,0.0265365,0.0503588,0.0,0.0,0.0,0.02993593,0.0,0.047432914,,0.046434484,0.0,,0.0,0.0,0.047989212,0.0,0.0,,,0.0,,0.049070258,0.0,0.09136968,0.0,0.024154196,0.049559146,0.0,0.0,0.0,0.0,0.0,0.027278189,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.08652461,,0.0,0.036923874,0.08453816,0.045856778,0.0,0.0,0.04965165,0.0,0.028232636,0.0,0.0,0.0,0.0,0.055167425,0.0,0.0,0.0,0.0,0.0,0.0533406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0829221,0.041127697,,0.0,0.030461987,0.0,0.0,0.0,0.030561535,0.058596745,0.054080732,,0.03723502,0.0,,0.024182046,0.0,0.035830736,0.07921764,0.0,,,0.07421808,,0.0,0.0,0.0,0.0,0.026924327,0.0,0.0,0.0,0.030126505,0.0,0.0,0.0,,0.05632838,0.0,0.0,0.046713788,0.0,0.055429146,0.0,0.0,0.0,,0.0,0.0,,0.0,0.029022904,0.0,0.022035707,0.0,0.01914463,0.06613089,0.039649446,0.020023374,0.0,0.0,0.0,0.0,0.040036544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
