g__Acidaminococcus,g__Actinomyces,g__Adlercreutzia,g__Akkermansia,g__Alistipes,g__Alloscardovia,g__Anaerostipes,g__Anaerotruncus,g__Atopobium,g__Bacteroides,g__Barnesiella,g__Bifidobacterium,g__Bilophila,g__Blautia,g__Butyrivibrio,g__Catenibacterium,g__Citrobacter,g__Clostridium,g__Collinsella,g__Coprobacillus,g__Coprobacter,g__Coprococcus,g__Corynebacterium,g__Cronobacter,g__Desulfovibrio,g__Dialister,g__Dorea,g__Eggerthella,g__Enterobacter,g__Enterococcus,g__Escherichia,g__Eubacterium,g__Faecalibacterium,g__Flavonifractor,g__Fusobacterium,g__Gardnerella,g__Gemella,g__Gordonibacter,g__Granulicatella,g__Haemophilus,g__Holdemania,g__Klebsiella,g__Lactobacillus,g__Lactococcus,g__Leuconostoc,g__Marvinbryantia,g__Megamonas,g__Megasphaera,g__Methanobrevibacter,g__Methanosphaera,g__Mitsuokella,g__Odoribacter,g__Olsenella,g__Oscillibacter,g__Oxalobacter,g__Parabacteroides,g__Paraprevotella,g__Parasutterella,g__Parvimonas,g__Pediococcus,g__Peptostreptococcus,g__Phascolarctobacterium,g__Prevotella,g__Propionibacterium,g__Pseudoflavonifractor,g__Pseudomonas,g__Roseburia,g__Rothia,g__Ruminococcus,g__Scardovia,g__Slackia,g__Staphylococcus,g__Streptococcus,g__Subdoligranulum,g__Sutterella,g__Turicibacter,g__Veillonella,g__Alloprevotella,g__Brachyspira,g__Butyricicoccus,g__Butyricimonas,g__Hafnia,g__Pyramidobacter,g__Ralstonia,g__Selenomonas,g__Succinatimonas,g__Aggregatibacter,g__Eikenella
0.0,0.031422637,0.008215746,0.0,0.06851853,0.008686033,0.021492485,0.0,0.0,0.05504547,0.0,0.008659778,0.0,0.011767872,0.0,0.0,0.0,0.01789756,0.010943761,0.010376349,0.0,0.0079630315,0.034350928,0.0,0.0,0.019046506,0.0081649665,0.012510445,0.0,0.02032892,0.017306648,0.011926895,0.009379468,0.017907808,0.0,0.0,0.020829896,0.007370073,0.022797463,0.036392745,0.011531512,0.014878444,0.03970675,0.021250298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017457252,0.029845046,0.0,0.028176032,0.019308839,0.0,0.02129477,0.0,0.0,0.0,0.066230685,0.012748184,0.0,0.070939854,0.014471525,0.02703181,0.009651328,0.0,0.0,0.0,0.009292164,0.017462468,0.0,0.0,0.06942105,,,,,,,,,,,
0.0,0.012494531,0.010223889,0.026456548,0.041148767,0.0,0.04075291,0.0,0.021374587,0.053862195,0.013574135,0.014062937,0.0,0.011468403,0.0,0.0,0.0,0.019909384,0.013981112,0.01193542,0.019759554,0.011150975,0.045595504,0.009751295,0.0,0.01792797,0.010053663,0.013160591,0.0,0.0,0.015524903,0.011904209,0.01483544,0.0,0.022945235,0.0,0.01302479,0.011512549,0.01807472,0.04882651,0.01743758,0.016637053,0.05437555,0.022204638,0.0,0.0,0.017376948,0.0,0.0,0.0,0.0,0.030777065,0.018469993,0.019703772,0.0,0.03610317,0.0,0.0,0.017581368,0.0,0.015222424,0.0,0.0,0.0,0.012359145,0.0,0.011739343,0.034011617,0.010190007,0.0,0.0,0.0,0.011393922,0.0113961315,0.0,0.0,0.06772756,,,,,,,,,,,
0.0,0.0,0.020756371,0.02803861,0.07211581,0.0,0.0,0.0,0.0,0.08047721,0.0,0.021898787,0.0,0.020212676,0.0,0.0,0.0,0.052041676,0.05793644,0.025638016,0.0,0.019685367,0.0,0.0,0.0,0.032386452,0.013233718,0.0324465,0.0,0.0,0.040386014,0.019990271,0.04164221,0.0,0.0,0.0,0.0,0.020217229,0.07991516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041608896,0.0,0.042736538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055315133,0.07544348,0.021199517,0.0,0.0,0.0,0.0583931,0.026284836,0.0,0.0,0.0,,,,,,,,,,,
0.0,0.049321543,0.022980202,0.03612746,0.06591573,0.0,0.03768028,0.0,0.0,0.06276437,0.027732344,0.012747977,0.0,0.015455934,0.0,0.0,0.0,0.032481443,0.026353393,0.0,0.0,0.017528214,0.036228582,0.0,0.0,0.02637319,0.013921011,0.0,0.0,0.027119158,0.023638777,0.01664111,0.01551274,0.0,0.0,0.0,0.025221407,0.0,0.044645708,0.0,0.02818429,0.034069892,0.0,0.028393611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027947197,0.0,0.0,0.0,0.0,0.0,0.050139837,0.036489308,0.0155252125,0.0,0.0,0.0,0.047139395,0.0171544,0.0,0.023512404,0.05505402,,,,,,,,,,,
0.0,0.0,0.026314972,0.015252263,0.06940281,0.0,0.021614287,0.0,0.0,0.071587674,0.0,0.0,0.0,0.015091728,0.0,0.0,0.0,0.037114535,0.0,0.015849259,0.0,0.016197477,0.0,0.0,0.0,0.0,0.015456821,0.02206202,0.0,0.0,0.0,0.01692512,0.054937277,0.036510285,0.0,0.0,0.031523716,0.0,0.027348457,0.0,0.015595661,0.0,0.0474005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031785768,0.0,0.024333065,0.0,0.0,0.0,0.0,0.0,0.0,0.053560853,0.0,0.0,0.079168685,0.022034898,0.030106742,0.02047777,0.0,0.0,0.0,0.069436826,0.023816824,0.0,0.0,0.0890937,,,,,,,,,,,
0.0257556,0.0,0.0097626075,0.017452387,0.030383416,0.0,0.04858283,0.0,0.0,0.026306786,0.029490655,0.009200348,0.0,0.021872278,0.0,0.0,0.0,0.013949629,0.014358078,0.009098944,0.0,0.009475705,0.0,0.0,0.0,0.01385176,0.011708241,0.0,0.0,0.023003167,0.011699349,0.011085846,0.013112844,0.027132966,0.0,0.0,0.0,0.0,0.0,0.0,0.018350627,0.0,0.08991244,0.023317927,0.024072418,0.0,0.0,0.0,0.012227374,0.0,0.0,0.0,0.024754353,0.05039066,0.010381968,0.026759213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016698757,0.0,0.085765995,0.01617161,0.04694629,0.009579391,0.0,0.0,0.0,0.055887748,0.008454832,0.041359346,0.0,0.06168561,,,,,,,,,,,
0.0,0.06683096,0.009548267,0.01808642,0.028621355,0.011520629,0.010103055,0.0,0.021033686,0.03286978,0.022684723,0.010038638,0.0,0.011698555,0.0,0.016965987,0.0,0.02016936,0.0125552,0.011814219,0.0,0.012640818,0.0,0.0,0.0,0.0,0.008732882,0.0,0.0,0.02045633,0.017035618,0.012345511,0.012201818,0.020363761,0.0,0.0,0.029974367,0.0,0.036418855,0.05776498,0.016536798,0.0,0.057217684,0.019462995,0.0,0.0,0.0,0.018633885,0.0,0.0,0.0,0.0,0.016976304,0.023588806,0.0,0.031601377,0.016863612,0.0,0.017857399,0.0,0.021517517,0.0,0.0,0.0,0.010148011,0.0,0.053093765,0.02644355,0.010746045,0.0,0.0,0.0,0.017754216,0.014176818,0.035197265,0.0,0.059708197,,,,,,,,,,,
0.0,0.063763715,0.013734842,0.043674696,0.0742163,0.0,0.021199008,0.0,0.0,0.024837049,0.0,0.026819987,0.019296208,0.014038922,0.0,0.0,0.033387378,0.019336866,0.015664564,0.009637645,0.0,0.0,0.0,0.0,0.0,0.0,0.01629803,0.016393261,0.0,0.029957239,0.023806995,0.015167497,0.020779766,0.0,0.0,0.0,0.0,0.012509057,0.0,0.041839153,0.014853792,0.01833189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049398907,0.0,0.015347534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08441521,0.06620582,0.0,0.015468174,0.0,0.0,0.0,0.07279588,0.012382634,0.0,0.0,0.094441965,,,,,,,,,,,
0.0,0.047876768,0.009699741,0.013699388,0.029132877,0.0,0.055368517,0.025217524,0.0,0.06695558,0.013156762,0.010089684,0.0141697675,0.018484637,0.011209739,0.013198907,0.0,0.023330783,0.019356946,0.0,0.0,0.010089345,0.0,0.0,0.0,0.0,0.008873026,0.019526143,0.0,0.0,0.020746302,0.012577229,0.021187251,0.024342407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014905539,0.059009895,0.03089546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043724492,0.02233899,0.032373354,0.0,0.03364708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008806347,0.07840848,0.023410063,0.03577402,0.010723036,0.0,0.0,0.0,0.031048734,0.00831023,0.0,0.0,0.07833499,,,,,,,,,,,
0.0,0.0,0.013146255,0.031214407,0.03279178,0.0,0.04260241,0.0,0.0,0.0336831,0.021244176,0.012415558,0.034654174,0.017285164,0.0,0.0,0.0,0.024147088,0.01345255,0.0,0.034695953,0.010642929,0.0,0.0,0.0,0.06221663,0.012523622,0.03145822,0.0,0.031860016,0.014271356,0.01554082,0.011822303,0.03177049,0.0,0.0,0.0,0.011844092,0.0,0.0,0.022763627,0.027942078,0.08495361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035732523,0.0,0.06056881,0.0,0.0,0.0,0.0,0.0,0.0,0.015104694,0.027026994,0.0,0.0,0.029317193,0.053532105,0.013589142,0.0,0.0,0.0,0.051204406,0.014684676,0.0,0.018297067,0.0,,,,,,,,,,,
0.0,0.038491145,0.0,0.017656522,0.072752714,0.0,0.0317586,0.0,0.0,0.05647409,0.018417897,0.00824486,0.0,0.014087759,0.0,0.017015377,0.0,0.014262064,0.010658014,0.012467112,0.0,0.010845483,0.0,0.0,0.0,0.0,0.009539005,0.013509866,0.0,0.014073384,0.013798665,0.009929546,0.010523049,0.0,0.0,0.0,0.026751658,0.0,0.029288022,0.0,0.019870196,0.0,0.04525183,0.022693438,0.018253027,0.0,0.0,0.0,0.017718665,0.0,0.015344693,0.023104029,0.017865637,0.0,0.0,0.04043624,0.0,0.0,0.0,0.0,0.0,0.0,0.023864208,0.015049928,0.0,0.0,0.027945867,0.041504875,0.010038356,0.0,0.0,0.044598937,0.05418389,0.010824977,0.027551737,0.017061427,0.05629314,,,,,,,,,,,
0.0,0.051947795,0.010641849,0.0,0.07005516,0.0,0.01164093,0.018993916,0.03104696,0.021215145,0.019597657,0.029783985,0.02279441,0.014105679,0.0,0.0,0.0,0.018256199,0.0,0.015754264,0.0,0.0,0.025034389,0.0,0.0,0.01481496,0.0,0.016357007,0.0,0.0,0.016428277,0.018065786,0.06469865,0.024686344,0.034156527,0.0,0.0,0.009927648,0.0,0.047012355,0.0,0.0,0.07407825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026328085,0.037909698,0.0,0.0,0.029713834,0.0,0.021878127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0624383,0.052586317,0.0,0.0,0.0,0.0,0.052096892,0.010580403,0.0,0.0,0.025374249,,,,,,,,,,,
0.0,0.04745463,0.017129779,0.052162476,0.076202795,0.0,0.020992745,0.0,0.0,0.06660746,0.0,0.013603266,0.029554434,0.01799405,0.0,0.0,0.0,0.0,0.0,0.020594,0.0,0.014421232,0.036226876,0.0,0.0,0.01524383,0.011597002,0.02752946,0.0,0.0,0.0,0.01864189,0.013989703,0.0,0.0,0.0,0.0,0.01417373,0.04339656,0.0,0.028901633,0.0,0.05462245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038018998,0.0,0.0,0.0,0.0,0.0,0.02581043,0.0,0.0,0.0,0.0,0.0,0.0,0.051831916,0.04764528,0.01635616,0.0,0.0,0.032358523,0.05977588,0.013596529,0.0,0.0,0.07356621,,,,,,,,,,,
0.0,0.0,0.011851856,0.012140084,0.040608034,0.0,0.045583148,0.030407103,0.0,0.053491373,0.019397255,0.021196809,0.0,0.015231681,0.0,0.0,0.0,0.02467497,0.021779563,0.0,0.0,0.013346729,0.0,0.0,0.0,0.0,0.011698371,0.026733875,0.0,0.0,0.017133,0.014356048,0.014408776,0.0,0.0,0.0,0.032996785,0.010377915,0.0,0.043910585,0.021368619,0.0,0.0,0.0,0.03153426,0.0,0.0,0.0,0.0207495,0.0,0.0,0.028916419,0.0,0.046208397,0.0,0.03487024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018064782,0.0,0.093049325,0.020661427,0.0,0.011674569,0.0,0.0,0.0,0.064886644,0.009635735,0.0,0.031555057,0.085501015,,,,,,,,,,,
0.0,0.042190064,0.014021457,0.017164698,0.0667216,0.0119763585,0.026163055,0.0,0.028901301,0.06139285,0.027907057,0.011952047,0.0,0.012180035,0.0184334,0.0,0.0,0.023114707,0.021851612,0.013395093,0.0,0.01066539,0.0,0.0,0.0,0.01435918,0.013730476,0.018954083,0.0,0.0,0.023282608,0.0124044465,0.039089616,0.0,0.0,0.0,0.030122526,0.013785916,0.026123976,0.0,0.0,0.0,0.03585074,0.027519343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041069724,0.0,0.045760155,0.0,0.0,0.0,0.0,0.0,0.0,0.06376484,0.0,0.0,0.0,0.026695535,0.0366442,0.013186228,0.011964873,0.0,0.0,0.016261388,0.013223432,0.0,0.0,0.06817602,,,,,,,,,,,
0.0,0.05174644,0.016627606,0.0,0.0,0.016279709,0.028711697,0.0,0.035312604,0.056831088,0.0,0.017876105,0.0,0.0196889,0.0,0.0,0.0,0.031246927,0.019681863,0.014206883,0.0,0.017857289,0.0,0.0,0.0,0.0,0.023346206,0.025879841,0.0,0.027926622,0.025285875,0.014571793,0.0,0.0,0.0,0.0,0.03185855,0.015447654,0.040733863,0.0,0.03200468,0.0,0.04768817,0.035414495,0.0,0.0,0.0,0.0,0.0,0.0,0.034340706,0.0,0.0,0.039189924,0.0,0.049809016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025641406,0.0,0.0,0.051859345,0.026723905,0.014217765,0.0,0.0,0.0,0.020766733,0.021299548,0.0,0.0,0.06992666,,,,,,,,,,,
0.0,0.02727058,0.011160849,0.0,0.050058972,0.012150528,0.055172406,0.022082705,0.022173926,0.043597735,0.024244735,0.011027753,0.0,0.015162143,0.019683624,0.0,0.0,0.019295981,0.012762022,0.0,0.0,0.0104966555,0.03875024,0.0,0.0,0.023922523,0.010133098,0.02086751,0.0,0.013630159,0.019341908,0.011053433,0.019760836,0.0,0.0,0.0,0.0,0.009325876,0.033467025,0.0,0.021270845,0.0,0.016689576,0.021522878,0.022075595,0.0,0.0,0.0,0.013091195,0.016052485,0.022873912,0.0,0.021048361,0.0,0.011176726,0.037391413,0.0,0.0,0.022738077,0.0,0.020616334,0.0,0.053325452,0.0,0.0,0.0,0.032087646,0.04086644,0.01057393,0.010779737,0.0,0.0,0.016194113,0.010909593,0.0,0.022122383,0.0,,,,,,,,,,,
0.0,0.07453394,0.013182599,0.0,0.0,0.0,0.034604937,0.0,0.0,0.057324495,0.0,0.0129471235,0.0,0.0212008,0.0,0.0,0.0,0.03198063,0.0,0.024071991,0.0,0.01148575,0.0,0.0,0.0,0.0,0.013785609,0.031848323,0.0,0.026987374,0.020696692,0.016152134,0.04255994,0.0,0.0,0.0,0.037797246,0.015303658,0.033275895,0.0,0.040348347,0.027694272,0.058250383,0.0,0.0,0.0,0.0,0.0,0.036432315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052567795,0.0,0.0,0.0,0.095212445,0.05529227,0.034650408,0.01675252,0.0,0.0,0.0,0.045844458,0.017215582,0.0,0.0,0.0,,,,,,,,,,,
0.0,0.061690748,0.016106274,0.0,0.049372453,0.0,0.060940247,0.0,0.027712807,0.06315957,0.024281843,0.013040313,0.0,0.017167129,0.0,0.0,0.0,0.026332628,0.016327474,0.018653415,0.0,0.013159424,0.0,0.0,0.0,0.0,0.011740325,0.0,0.0,0.0,0.01625113,0.014834726,0.0157399,0.0,0.0,0.0,0.029627273,0.0,0.031844843,0.024217479,0.0,0.0,0.06572528,0.0,0.0,0.0,0.0,0.0,0.020829288,0.026894616,0.0,0.04175572,0.0,0.0,0.0,0.026335912,0.0,0.0,0.0,0.0,0.027906856,0.0,0.0,0.0,0.0,0.08370539,0.024314081,0.03976834,0.013720612,0.0,0.0,0.0,0.040910985,0.01142343,0.0,0.02450941,0.0,,,,,,,,,,,
0.0,0.07384945,0.0,0.0,0.0,0.015975736,0.069104455,0.0,0.051040042,0.069830224,0.0,0.0,0.0,0.019544454,0.0,0.0,0.0,0.054188523,0.032454412,0.015369338,0.0,0.026413776,0.0,0.0,0.0,0.0,0.023161825,0.0,0.0,0.0,0.025331484,0.036433883,0.052442607,0.0,0.052726883,0.0,0.037082434,0.039796107,0.054573413,0.026540892,0.0,0.0,0.030320754,0.0,0.05707817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030213056,0.022385394,0.0,0.0,0.0,0.020123946,0.028660042,0.0,0.0,0.035358634,,,,,,,,,,,
0.0,0.07492777,0.0,0.058517873,0.0,0.0,0.018414246,0.0,0.0,0.0832099,0.0,0.022632703,0.0,0.025530124,0.0,0.0,0.0,0.043015573,0.0,0.03419679,0.0,0.0,0.0,0.0,0.0,0.07561195,0.0,0.030848842,0.0,0.047846608,0.03183798,0.03774629,0.0,0.0,0.0,0.0,0.06048519,0.0,0.040521104,0.0,0.0,0.0,0.078919925,0.036283072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0489793,0.045933764,0.0,0.0,0.0,0.024996985,0.03214302,0.0,0.0,0.047400974,,,,,,,,,,,
0.0,0.044662334,0.021379853,0.0,0.0,0.0,0.049750347,0.0,0.032894228,0.0,0.0,0.016634755,0.0,0.03207942,0.0,0.0,0.0,0.0,0.028405828,0.025440933,0.0,0.016014114,0.05279194,0.0,0.0,0.036158532,0.016403457,0.034112006,0.0,0.025773223,0.02600079,0.030875737,0.030358752,0.0,0.0,0.0,0.038382675,0.0,0.037731,0.0,0.0,0.0,0.05830462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033998344,0.0,0.04944557,0.0,0.0,0.0,0.067257434,0.0,0.022137282,0.020281984,0.0,0.0,0.052598506,0.028333073,0.0,0.0,0.07179329,,,,,,,,,,,
0.0,0.025976464,0.014703443,0.044154648,0.037809923,0.0,0.05333391,0.02764765,0.0,0.057030804,0.018305466,0.016198162,0.0,0.012204485,0.0,0.0,0.025067484,0.026036551,0.015758846,0.014147346,0.0,0.0130471485,0.0,0.0,0.0,0.0,0.0139399115,0.020699887,0.0,0.0,0.015869634,0.016303191,0.020324258,0.02516894,0.0,0.0,0.049442355,0.0118842,0.023463162,0.0,0.02164224,0.0,0.0333853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028693095,0.0,0.050114065,0.023371937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055007502,0.041856613,0.019123742,0.0141683975,0.0,0.0,0.018296622,0.0132177165,0.0,0.021919362,0.060685635,,,,,,,,,,,
0.0,0.05601342,0.0142511055,0.02787775,0.04190466,0.012476053,0.02138991,0.0,0.0295178,0.0649628,0.021572767,0.013876267,0.019070093,0.016394211,0.0,0.0,0.0,0.0215059,0.0153759355,0.0,0.0,0.0135282595,0.056658443,0.0,0.029863564,0.0,0.017135756,0.027573477,0.0,0.0,0.01734906,0.016109722,0.01227705,0.0,0.0,0.0,0.0,0.010589986,0.0,0.0,0.0197208,0.0,0.0,0.028294273,0.0,0.0,0.0,0.0,0.017611796,0.0,0.0,0.0,0.023050012,0.025749005,0.0,0.01756287,0.0,0.041835044,0.027282247,0.0,0.0,0.0,0.0,0.0,0.013105478,0.0,0.014336839,0.047574114,0.01306149,0.0,0.0,0.0,0.04040395,0.010731644,0.0,0.02106123,0.061345123,,,,,,,,,,,
0.0,0.0637203,0.010203096,0.014773122,0.023818113,0.0,0.05349432,0.020631537,0.0,0.05460293,0.013985737,0.01174459,0.030708821,0.014320751,0.0,0.0,0.0,0.020086898,0.011912373,0.016501475,0.026030064,0.010225783,0.0,0.0,0.0,0.0,0.011960773,0.019885354,0.0,0.030047761,0.016234547,0.012871084,0.013450477,0.0,0.0,0.0,0.0,0.011446077,0.051992394,0.0,0.022417052,0.0,0.029925233,0.02854131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024743445,0.0,0.04095439,0.011433763,0.025557151,0.0,0.0,0.0,0.0,0.029672418,0.030518712,0.0,0.014434434,0.0,0.0,0.02088425,0.0,0.009987681,0.0,0.0,0.06355039,0.05452332,0.008771057,0.0,0.019436967,0.0,,,,,,,,,,,
0.0,0.0,0.014302545,0.033352092,0.068772905,0.0,0.033973016,0.0,0.0,0.074165314,0.0,0.03696164,0.034833685,0.015961887,0.0,0.0,0.0,0.024844373,0.0,0.019414105,0.0,0.017324455,0.0,0.0,0.0,0.0,0.013398968,0.024065578,0.0,0.0,0.0,0.017647594,0.01104612,0.0,0.0,0.0,0.0,0.0,0.04635512,0.0,0.022389548,0.0,0.06231531,0.03211062,0.0,0.0,0.0,0.0,0.025106631,0.0,0.0,0.0,0.0,0.029674033,0.0,0.0482882,0.040781833,0.0,0.0,0.0,0.0,0.0,0.0,0.028537272,0.0,0.0,0.02023357,0.05040901,0.018126007,0.0,0.0,0.0,0.035337128,0.013014218,0.0,0.0,0.08725726,,,,,,,,,,,
0.0,0.0,0.011965296,0.04480296,0.05987618,0.0,0.061783586,0.0,0.027176714,0.06887237,0.0,0.014269578,0.0,0.013986575,0.0,0.0,0.0,0.02609531,0.02200645,0.014540628,0.0,0.011327762,0.0,0.0,0.0,0.03581161,0.010804426,0.019624444,0.0,0.0,0.025722558,0.01437522,0.0246025,0.0,0.0,0.0,0.03751138,0.009638592,0.039215334,0.0,0.022335963,0.0,0.054608673,0.02922905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048438344,0.0,0.0,0.0,0.0,0.031968247,0.0,0.0,0.017733732,0.0,0.080485255,0.0351062,0.0,0.013854556,0.012492159,0.0,0.0,0.049910106,0.009828228,0.0,0.0,0.0,,,,,,,,,,,
0.0,0.07016425,0.024652457,0.0,0.0,0.0,0.039233517,0.0,0.0,0.05275646,0.0,0.018257344,0.0,0.024712326,0.0,0.023211902,0.0,0.0,0.02421207,0.0,0.0,0.018872209,0.0,0.0,0.0,0.0,0.015901024,0.06505014,0.0,0.0,0.0,0.024350112,0.046216775,0.0,0.0,0.0,0.05742299,0.03260666,0.061985597,0.0,0.0,0.0,0.06969997,0.0,0.0,0.0,0.052954413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047505073,0.0,0.0,0.0,0.045423187,0.0,0.0,0.06719659,0.0,0.023548152,0.030973095,0.0,0.0,0.039767645,0.023326049,0.0,0.0,0.0,,,,,,,,,,,
0.0,0.04677999,0.0,0.054855507,0.06968838,0.0,0.031218551,0.0,0.035655864,0.07074959,0.0,0.012752182,0.0,0.01858505,0.0,0.022990288,0.0,0.029721208,0.0201179,0.0,0.0,0.019175397,0.0,0.0,0.0,0.0,0.013260217,0.035139624,0.0,0.0,0.026479524,0.018078476,0.036537845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05098377,0.0,0.0,0.0,0.0,0.0,0.024975047,0.0,0.0,0.0,0.025510743,0.039764196,0.0,0.050245762,0.028592836,0.0,0.0,0.0,0.0,0.0,0.033590984,0.0,0.0,0.0,0.046681814,0.0,0.015100468,0.0,0.0,0.0,0.032334518,0.016525231,0.0,0.0,0.07390908,,,,,,,,,,,
0.0,0.0554601,0.018142149,0.02353225,0.013607373,0.0,0.039858554,0.026608564,0.0,0.021960052,0.017667681,0.026052075,0.017487021,0.02099628,0.0,0.0,0.0,0.027998252,0.012361324,0.0,0.0,0.012704164,0.0,0.0,0.0,0.030691547,0.012603385,0.037369415,0.0,0.029588986,0.030161094,0.015803054,0.022313396,0.0,0.0,0.0,0.0,0.017657552,0.0,0.0,0.02145691,0.0,0.069280334,0.0,0.0,0.0,0.0,0.0,0.023282409,0.0,0.0,0.0,0.0,0.027941706,0.0,0.028850008,0.0,0.0,0.0,0.0,0.0,0.014794789,0.050134487,0.026089933,0.018874023,0.0,0.015159804,0.0,0.013213016,0.0,0.0,0.0,0.06565774,0.00966957,0.0,0.0,0.08497101,,,,,,,,,,,
0.0,0.0730274,0.0,0.03674297,0.067731924,0.022196056,0.02030659,0.0,0.0,0.07647142,0.0,0.042131793,0.038051438,0.015644325,0.0,0.0,0.0,0.044421185,0.018411715,0.025145046,0.0,0.01917102,0.0,0.0,0.0,0.0,0.01670618,0.026001563,0.0,0.0,0.0,0.01948367,0.044495497,0.0,0.0,0.0,0.0,0.020624373,0.065727204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042292017,0.0,0.035662748,0.0,0.0,0.0,0.0,0.0,0.0,0.030625619,0.034784768,0.0,0.0,0.062241513,0.0,0.019803734,0.0,0.0,0.0,0.0586731,0.023425117,0.0,0.0,0.0,,,,,,,,,,,
0.0,0.0,0.012792097,0.010114217,0.024235347,0.0,0.030136297,0.0,0.0,0.062460378,0.017609503,0.011572698,0.0,0.04508392,0.0,0.0,0.0,0.022591216,0.013383504,0.0,0.019360559,0.011747758,0.0,0.0,0.020573836,0.017431254,0.009747954,0.02285861,0.0,0.0,0.0,0.015630342,0.054774906,0.0,0.0,0.0,0.0,0.010452246,0.0,0.039429396,0.022949768,0.0,0.0503332,0.0,0.0,0.0,0.0,0.0,0.014414037,0.0,0.0,0.017160423,0.018124009,0.036582135,0.0,0.062055163,0.013693563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07507479,0.039790217,0.031490058,0.012856832,0.0,0.0,0.0,0.05415726,0.008957746,0.0,0.0,0.07037477,,,,,,,,,,,
0.0,0.07471698,0.008329589,0.019967211,0.025977246,0.011531162,0.032290477,0.03123112,0.0,0.032307383,0.013478106,0.012032387,0.03274592,0.014532724,0.0,0.0,0.031160736,0.01695029,0.014002054,0.019445859,0.0,0.008806055,0.0,0.0,0.0,0.019404043,0.009312328,0.01735409,0.0,0.027331056,0.0135205425,0.01319059,0.016325762,0.024512395,0.0,0.0,0.0,0.010289242,0.05078652,0.03425854,0.015103669,0.019608984,0.04112953,0.026689861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038521767,0.0,0.024237482,0.0,0.011339874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011943981,0.0,0.011145105,0.042465426,0.010529379,0.0,0.0,0.0,0.011858351,0.013395061,0.0,0.019611154,0.066630006,,,,,,,,,,,
0.0,0.06224296,0.030027188,0.028164815,0.068254076,0.0,0.03403553,0.0,0.0,0.058716577,0.0,0.014977545,0.0,0.022451716,0.0,0.0,0.0,0.0,0.022815363,0.034154497,0.0,0.023171226,0.0,0.0,0.0,0.0413048,0.013761792,0.037908014,0.0,0.0,0.042502888,0.022686115,0.043146674,0.0,0.0,0.0,0.06601631,0.0,0.048455868,0.0,0.0,0.0,0.059659135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038210776,0.0,0.0,0.0,0.0,0.048910215,0.0,0.0,0.0,0.0,0.0,0.057457987,0.0,0.02003547,0.0,0.0,0.0,0.02478626,0.03614615,0.0,0.0,0.0,,,,,,,,,,,
