feature,mean_abs_shap
ncbi_1378,441780634274.18756
ncbi_1654,441780634274.1336
ncbi_123375,0.10012920254579473
ncbi_186928,0.056525925205903445
ncbi_816,0.0435569317679063
ncbi_84111,0.033928735622960365
ncbi_544,0.022728270826005103
ncbi_724,0.015158263521692293
ncbi_286,0.013045690560202139
ncbi_946234,0.011886574726574452
ncbi_1578,0.010873643325937833
ncbi_841,0.010858434537826906
ncbi_216851,0.010716021245117356
ncbi_846,0.009786056497327405
ncbi_1257,0.008857396731971655
ncbi_33024,0.008360252100247136
ncbi_561,0.008067343452324231
ncbi_283168,0.008059067576533505
ncbi_830,0.00805147042087475
ncbi_207244,0.007899850740097041
ncbi_459786,0.007688708650915309
ncbi_102106,0.007618018848092595
ncbi_117563,0.007434744308821394
ncbi_264995,0.007244677912043698
ncbi_644652,0.006972632592507318
ncbi_1678,0.006870144384959536
ncbi_838,0.006793994318565324
ncbi_1348911,0.006494547869910762
ncbi_375288,0.006373357336553926
ncbi_872,0.006245320076021481
ncbi_583,0.006032044687040163
ncbi_1730,0.005999697323753346
ncbi_160674,0.005872848459703654
ncbi_158846,0.005840556991846432
ncbi_447020,0.005732635019781673
ncbi_46255,0.0056498044488297984
ncbi_1357,0.005553868001539651
ncbi_39948,0.005503871429249949
ncbi_1350,0.00546886434767515
ncbi_135858,0.005388647242921466
ncbi_52225,0.005377017149711377
ncbi_2701,0.005344678701821113
ncbi_570,0.005125375285088874
ncbi_1507525,0.005098377355915507
ncbi_1485,0.0050627896901624505
ncbi_906,0.005036996526159211
ncbi_572511,0.005022783457073867
ncbi_244127,0.005015636522590845
ncbi_2172,0.004973863824224741
ncbi_1301,0.0049278251843795995
ncbi_100883,0.004789480993772163
ncbi_191303,0.004702827191743117
ncbi_29465,0.004688944352093096
ncbi_620,0.004544874046411071
ncbi_1253,0.0044723568709218176
ncbi_61170,0.004341286884877911
ncbi_1263,0.0043277074478545886
ncbi_292632,0.004320057846857933
ncbi_35832,0.004275219289516136
ncbi_1743,0.004270866372275792
ncbi_577310,0.004258658764190166
ncbi_547,0.004251518180286645
ncbi_162289,0.0042041576213796795
ncbi_189330,0.004150523384913557
ncbi_333046,0.004094591376972163
ncbi_84108,0.004065689662937164
ncbi_194,0.004031250715974775
ncbi_33042,0.004013231590319965
ncbi_40544,0.0038585751757369536
ncbi_433334,0.0037658453711011744
ncbi_552397,0.003676590247212526
ncbi_904,0.003645934425729775
ncbi_239934,0.003637514433514334
ncbi_1243,0.0035613380771385697
ncbi_165779,0.003480710296759271
ncbi_189971,0.003460135704364597
ncbi_836,0.0034542835986532583
ncbi_577309,0.003410325037616891
ncbi_574697,0.003322687266608405
ncbi_2316,0.003159058863862253
ncbi_185283,0.0031274818541500715
ncbi_1386,0.0031245691609523827
ncbi_1279,0.0031007977714399225
ncbi_32207,0.003082155276151957
ncbi_186813,0.0027748355559119487
ncbi_1951303,0.0027441763250895005
ncbi_239759,0.002652154810971343
ncbi_469,0.002518639088472947
ncbi_848,0.0024527186016739906
ncbi_200630,0.002255352389593824
ncbi_638847,0.002179301457920006
ncbi_397864,0.0021208910531309265
ncbi_581,0.0020988476839106317
ncbi_580596,0.0020783551932936945
ncbi_119065,0.002018874813111079
ncbi_674963,0.0020130958373664283
ncbi_2745,0.0019227642980959533
ncbi_586,0.0019010489232990423
ncbi_212791,0.001766131864717209
ncbi_1434006,0.0016221567960545945
ncbi_84113,0.0006564053956464593
ncbi_642,0.00041073851864775025
ncbi_180162,9.05046443170242e-05
ncbi_76833,0.0
