g__Acidaminococcus,g__Actinobacillus,g__Actinomyces,g__Adlercreutzia,g__Akkermansia,g__Alistipes,g__Alloprevotella,g__Anaeroglobus,g__Anaerostipes,g__Anaerotruncus,g__Atopobium,g__Bacteroides,g__Barnesiella,g__Bifidobacterium,g__Bilophila,g__Blautia,g__Butyricicoccus,g__Butyricimonas,g__Butyrivibrio,g__Campylobacter,g__Catenibacterium,g__Citrobacter,g__Clostridium,g__Collinsella,g__Coprobacillus,g__Coprobacter,g__Coprococcus,g__Desulfovibrio,g__Dialister,g__Dorea,g__Dysgonomonas,g__Eggerthella,g__Enterobacter,g__Enterococcus,g__Escherichia,g__Eubacterium,g__Faecalibacterium,g__Flavonifractor,g__Fusobacterium,g__Granulicatella,g__Haemophilus,g__Holdemania,g__Klebsiella,g__Lactobacillus,g__Lactococcus,g__Megamonas,g__Megasphaera,g__Methanobrevibacter,g__Odoribacter,g__Oscillibacter,g__Oxalobacter,g__Parabacteroides,g__Paraprevotella,g__Parasutterella,g__Peptostreptococcus,g__Phascolarctobacterium,g__Porphyromonas,g__Prevotella,g__Propionibacterium,g__Proteus,g__Pseudoflavonifractor,g__Roseburia,g__Rothia,g__Ruminococcus,g__Scardovia,g__Slackia,g__Staphylococcus,g__Streptococcus,g__Subdoligranulum,g__Sutterella,g__Turicibacter,g__Veillonella,g__Weissella,g__Abiotrophia,g__Actinobaculum,g__Aggregatibacter,g__Anaerococcus,g__Anaerofustis,g__Cellulosilyticum,g__Corynebacterium,g__Cronobacter,g__Eikenella,g__Finegoldia,g__Gemella,g__Gordonibacter,g__Hafnia,g__Leuconostoc,g__Mitsuokella,g__Morganella,g__Olsenella,g__Parvimonas,g__Pediococcus,g__Providencia,g__Pseudomonas,g__Raoultella,g__Shigella,g__Solobacterium,g__Stenotrophomonas,g__Cetobacterium,g__Neisseria,g__Peptoniphilus,g__Plesiomonas,g__Pyramidobacter,g__Selenomonas,g__Synergistes,g__Thauera,g__Lachnoanaerobaculum,g__Methanosphaera
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.049959056,0.047036342,0.0,0.03912695,0.0,0.036830094,0.0,0.022232687,,,0.0,0.0,0.0,0.0,0.03859279,0.0,0.02552714,0.0,0.0,0.0,0.035705727,0.035962384,0.0,0.035515226,0.0,0.0,0.0,0.03644448,0.0,0.039307836,0.0,0.048794832,0.041564856,0.04730816,0.0,0.0,0.057253025,0.0,0.0,0.0,0.0,0.03937001,0.0,0.07281391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031610314,0.0,0.0,0.0,0.026035942,0.023557004,0.0,0.0,0.07687784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043994103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04857934,0.0,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.045542613,0.04983837,0.0,0.036018893,0.0,0.033100005,0.0,0.020203449,,,0.0,0.0,0.0,0.0,0.041453745,0.0,0.022624172,0.0,0.0,0.0,0.03282895,0.025514543,0.0,0.025460139,0.0,0.0,0.0,0.035313834,0.0,0.034356114,0.0,0.05668153,0.020520475,0.03284515,0.0,0.0,0.051419985,0.0,0.0,0.0,0.0,0.05999279,0.0,0.07526124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0591397,0.028624801,0.0,0.0,0.0,0.02407357,0.01934968,0.0,0.0,0.047259826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038442258,0.027699156,0.0,0.056435052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.040094428,0.0,0.0,0.05316079,0.0,0.03216729,0.0,0.0213827,,,0.0,0.0,0.0,0.0,0.03773728,0.0,0.029853992,0.0,0.0,0.0,0.0,0.059444536,0.0,0.038078345,0.0,0.0,0.0,0.03972224,0.058240965,0.05673403,0.0,0.04839528,0.0,0.031810462,0.0,0.07169698,0.058592405,0.0,0.0,0.0,0.0,0.0,0.0,0.04376688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03734115,0.0,0.0,0.0,0.029718926,0.029642303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045584235,0.029820409,0.0,0.0,0.0,0.0,0.0,0.0,0.030709852,0.0,0.0,0.0,0.0,0.076304585,0.0,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.31077918,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29011467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3991061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.056451682,0.04347586,0.0,0.03618874,0.0,0.023827964,0.0,0.06677454,,,0.0,0.0,0.0,0.0,0.03727753,0.0,0.0,0.0,0.027802425,0.0,0.0,0.050528046,0.0,0.0,0.0,0.032192677,0.0,0.030517992,0.042524014,0.04769557,0.0,0.0,0.028629636,0.036049828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030326992,0.0,0.07675191,0.0,0.038913306,0.0,0.0,0.04736296,0.06125709,0.0,0.0,0.0,0.036105085,0.0,0.0,0.0,0.0,0.0,0.034928814,0.036377884,0.0,0.0,0.07803939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.054324236,0.044912226,0.0,0.03360765,0.0,0.026241072,0.0,0.035510596,,,0.0,0.0,0.0,0.0,0.04234112,0.0,0.0,0.0,0.027384613,0.0,0.0,0.03583009,0.0,0.0,0.0,0.0,0.033841357,0.028716493,0.033389833,0.042331003,0.0,0.038592696,0.02487639,0.036853332,0.0,0.058603644,0.0,0.0,0.0,0.0,0.0,0.027785635,0.0,0.080472395,0.0,0.0520014,0.0,0.0,0.0,0.072831936,0.0,0.0,0.0,0.03950953,0.0342743,0.0,0.0,0.0,0.0,0.017136699,0.028569566,0.0,0.0,0.050062273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
0.0,0.0,0.0,0.02675853,0.0,0.0,0.0,,0.074224025,0.04475623,0.0,0.034795113,0.0,0.027635334,0.0,0.023746775,,,0.0,0.0,0.0,0.0,0.05253031,0.0,0.0,0.0,0.025552519,0.0,0.0,0.03629491,0.0,0.0,0.0,0.036200967,0.030024996,0.024635496,0.04003862,0.047012694,0.0,0.0,0.04210906,0.0415009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035002656,0.0,0.066581115,0.0,0.04144939,0.0,0.0,0.0,0.059319314,0.0,0.0,0.0,0.03747973,0.0,0.0,0.0,0.0,0.0,0.032065026,0.03200827,0.0,0.0,0.08827808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
0.0,0.0,0.0,0.022968743,0.037852596,0.0,0.0,,0.03719342,0.022600144,0.0,0.030859036,0.0,0.019819718,0.0,0.0137971435,,,0.0,0.033084232,0.0,0.0,0.024086133,0.0,0.0,0.0,0.018403327,0.0,0.021882363,0.02105931,0.0,0.0,0.0,0.033485357,0.021162985,0.019186657,0.027669638,0.046220362,0.0,0.0,0.0,0.024005326,0.0,0.05447039,0.033299696,0.0,0.0,0.0,0.0,0.042184975,0.0,0.0657147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036021855,0.0,0.017563704,0.040226106,0.0,0.0,0.02704412,0.013234929,0.0,0.0,0.047308125,0.0,0.0,0.0,0.0,0.07534284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035606842,0.0,0.0,0.0,0.0,0.0,0.03664529,0.0,,,,,,,,,,
0.0,0.0,0.0,0.012648847,0.0,0.018897338,0.0,,0.030674135,0.028777206,0.0,0.021846851,0.01849851,0.012125889,0.0,0.029109653,,,0.034798466,0.0,0.0,0.0,0.031762023,0.023082461,0.0,0.0,0.013970917,0.0,0.019129677,0.025527636,0.0,0.023164485,0.0,0.0,0.025658553,0.017136376,0.015308008,0.0,0.0,0.0,0.038752545,0.02977366,0.0,0.07364832,0.0,0.0,0.0,0.0,0.019789865,0.037926205,0.0,0.046641152,0.0,0.058067843,0.0,0.0,0.0,0.05204441,0.0,0.0,0.0,0.04216782,0.040823374,0.0,0.014194139,0.0,0.0,0.017147638,0.017645292,0.0,0.0,0.05810999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013228565,0.0,0.037922144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.03245364,0.0,,0.05542215,0.0,0.0,0.023320919,0.03290246,0.02380852,0.0,0.04680985,,,0.0,0.0,0.0,0.0,0.054071393,0.06721856,0.0,0.0,0.023971448,0.0,0.023110876,0.022824759,0.0,0.0,0.0,0.0,0.052096363,0.02684438,0.027088022,0.0,0.0,0.0,0.04639547,0.06044666,0.0,0.0,0.0,0.0,0.0,0.0,0.052249566,0.02680822,0.0,0.04626944,0.0,0.060055397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045583747,0.0,0.0,0.0,0.0,0.0,0.04570103,0.030641386,0.0,0.0,0.07390576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
0.0,0.0,0.059140835,0.01596945,0.0,0.029121114,0.0,,0.04718376,0.0,0.0,0.026357748,0.021648621,0.013987305,0.0,0.036700293,,,0.0,0.0,0.0,0.0,0.038496636,0.022650529,0.0,0.0,0.017358081,0.0,0.039531715,0.014059078,0.0,0.027685933,0.0,0.0,0.034473784,0.019669836,0.01640074,0.04016131,0.0,0.0,0.036245167,0.030389365,0.0,0.0,0.0,0.0,0.0,0.0,0.025505366,0.027180387,0.0,0.035393897,0.0,0.06519232,0.0,0.0,0.0,0.041207943,0.0,0.0,0.0,0.032789186,0.0,0.0,0.022780437,0.0,0.0,0.03379984,0.021916835,0.0,0.0,0.04827577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02004827,0.0,0.0,0.03867847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
0.0,0.0,0.0,0.023737038,0.0,0.04655939,0.0,,0.06751001,0.0,0.0,0.048350666,0.0,0.023219017,0.0,0.026388982,,,0.0,0.0,0.0,0.0,0.05860746,0.02877551,0.0,0.0,0.024961177,0.0,0.06004353,0.03989507,0.0,0.033968776,0.05053873,0.0,0.0247203,0.034004353,0.032231007,0.0,0.0,0.0,0.028932877,0.0,0.0,0.06292772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07287575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029865818,0.0,0.0,0.0,0.0,0.019621655,0.030649012,0.0,0.0,0.04416324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033663366,0.0,0.0,0.0,0.0,0.0,0.053789448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0820677,0.0,,0.03246395,0.035215583,0.0,0.05229255,0.0,0.023792278,0.0,0.027233938,,,0.037576802,0.0,0.0,0.0,0.03196036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042930357,0.022919647,0.045942966,0.04621149,0.03090827,0.0,0.05079775,0.02425683,0.0,0.0328668,0.03340453,0.038713533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04439071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03693457,0.0,0.0,0.026977293,0.0,0.0,0.018003486,0.0,0.0,0.0,0.034657177,0.0,0.04201168,0.0,0.0,0.0,0.0,0.0298568,0.0,0.0,0.0,0.0,0.038546674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037066177,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.09254368,0.0,,0.019435976,0.02435889,0.0,0.0595722,0.0,0.021177579,0.0,0.020759216,,,0.0,0.0,0.0,0.0,0.032478828,0.0,0.022880504,0.0,0.0,0.0,0.0,0.062971875,0.0,0.0,0.0,0.027374653,0.022202391,0.0,0.056509763,0.027863463,0.0,0.026839752,0.014962185,0.0,0.0295254,0.055672478,0.0,0.0,0.03154257,0.0,0.0,0.0,0.0,0.0,0.0,0.024698103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042618677,0.020634087,0.023508055,0.0,0.0,0.0,0.014837994,0.08178713,0.0,0.0,0.023683455,0.0,0.031341758,0.0,0.0,0.0,0.0,0.021792267,0.0,0.0,0.0,0.0,0.03746607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028961089,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
0.0,0.0,0.0,0.0,0.018923445,0.06339578,0.0,,0.038672972,0.030359907,0.0,0.049676698,0.0,0.053389862,0.0,0.022447579,,,0.0,0.0,0.0,0.0,0.029697547,0.033986077,0.024725126,0.0,0.0,0.0,0.02404511,0.03792772,0.03039411,0.0,0.0,0.0,0.030311842,0.0,0.023301424,0.02718066,0.0,0.0,0.03864915,0.0,0.040794957,0.07987396,0.0,0.0,0.025403624,0.0,0.0,0.0,0.0,0.0,0.0,0.0323726,0.0,0.0,0.060084466,0.0,0.0,0.0,0.0,0.022366522,0.0,0.025214138,0.025677474,0.0,0.0,0.031460956,0.02327558,0.0,0.0,0.056390762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
0.025088783,0.0,0.0,0.0,0.018141069,0.018306991,0.0,,0.034197427,0.015801761,0.0,0.05742647,0.0,0.011426499,0.0,0.09112962,,,0.0,0.031136014,0.0,0.019278657,0.014160833,0.02504341,0.0112752095,0.0,0.0,0.0,0.013670953,0.033236284,0.015352655,0.012724307,0.0,0.0,0.010399502,0.012665512,0.0652914,0.015994515,0.030907385,0.0,0.021108007,0.0,0.0,0.0,0.0,0.0,0.01972981,0.0,0.0,0.028459733,0.0,0.0,0.0,0.024071258,0.0,0.0,0.013514952,0.0,0.0,0.0,0.0,0.05160799,0.0,0.012348526,0.0,0.0,0.0,0.031066647,0.015406061,0.0,0.0,0.059321295,0.02728995,0.0,0.0,0.0,0.036523324,0.0,0.0,0.0,0.0,0.019083126,0.022819629,0.026815694,0.008178738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.095421374,0.0,,0.0,0.0,0.0,0.038845025,0.0,0.067235865,0.033578496,0.0,,,0.0,0.0,0.0,0.0,0.047892842,0.0,0.026704442,0.0,0.0,0.0,0.0904933,0.0,0.0,0.0,0.0,0.042092286,0.033245683,0.0,0.06923462,0.0,0.0,0.0,0.044483066,0.0,0.041397057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038286287,0.03555936,0.037603557,0.0,0.041552432,0.0,0.0,0.0,0.05837233,0.06269711,0.0,0.0,0.0,0.0,0.0,0.061801918,0.0,0.0,0.0,0.0,0.0,0.033502962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.07181134,0.0,0.0,0.03445149,0.0,0.04342977,0.03305204,0.058465492,,,0.0,0.0,0.0,0.0,0.040370334,0.0,0.0,0.0,0.02758074,0.0,0.024282878,0.050759926,0.0,0.035447575,0.0,0.0,0.04916987,0.024414238,0.022298915,0.054845743,0.051934198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056320082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053893484,0.0,0.069395594,0.0,0.0,0.0,0.032752573,0.041442364,0.028468233,0.0,0.09541311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.070177816,0.07397359,0.0,0.029794918,0.0,0.024407163,0.049578585,0.04254348,,,0.0,0.0,0.0,0.0,0.07466734,0.0,0.0,0.0,0.027155181,0.0,0.0612437,0.030467883,0.0,0.06196671,0.0,0.0,0.054821502,0.028222447,0.023720229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07027758,0.0,0.06674333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018156596,0.0,0.03157019,0.0,0.0,0.0,0.03448793,0.027526151,0.029667124,0.0,0.06883063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
0.0,0.0,0.04133861,0.0,0.0,0.0,0.0,,0.040552143,0.054885924,0.0629308,0.03910029,0.0,0.032193013,0.053205904,0.027279245,,,0.0,0.0,0.0,0.0,0.04382611,0.0,0.0,0.0,0.020273667,0.0,0.019114511,0.016896524,0.0,0.03708312,0.0,0.0,0.042420447,0.023455845,0.019950273,0.04176692,0.0,0.06563884,0.0,0.0,0.0,0.079653926,0.051417805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016235242,0.0,0.022536684,0.017083714,0.0,0.0,0.027877286,0.015055322,0.0,0.0,0.054009944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034217812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.08346043,0.0,0.04194035,0.0,0.043490328,,,0.0,0.0,0.0,0.0,0.07265048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08184431,0.038124323,0.0,0.070722766,0.0,0.0,0.0,0.047309577,0.0,0.04768658,0.07213465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050120857,0.0,0.0,0.0,0.0,0.0,0.037345953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03364282,0.062155455,0.0,0.0,0.06788848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05635702,0.0,0.0,0.0,0.0,0.0,0.0,0.038228977,0.0,0.0,0.054896615,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
0.0,0.0,0.05492272,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0860741,0.0,0.04956233,0.0,0.0,,,0.0,0.0,0.0,0.07833804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07857719,0.039175365,0.0,0.0,0.0,0.0,0.06868334,0.04979854,0.0,0.05074568,0.053557396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074544996,0.0,0.0,0.0,0.0,0.0,0.035462335,0.0,0.0,0.06185095,0.0,0.0,0.0,0.0,0.05380695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05309024,0.0,0.0,0.0,0.0,0.033189744,0.0,0.0,0.044690993,0.033929076,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.08517856,0.0,0.052130304,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06704681,0.048825655,0.0,0.08762422,0.0,0.0,0.069079265,0.06225605,0.0,0.0602606,0.0844214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073211916,0.0,0.0,0.0,0.0,0.0,0.042963292,0.0,0.0,0.0,0.0,0.07131609,0.0,0.0,0.033912536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050771743,0.0,0.0,0.0,0.0,0.046002533,0.0,0.0,0.06499898,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.09483405,0.0,0.078774035,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11945279,0.1064193,0.0,0.10297183,0.0,0.0,0.0,0.1070481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14452332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11625965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12971692,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
0.0,0.0,0.0,0.0,0.029423315,0.06511198,0.0,,0.057735294,0.037676636,0.0,0.030612394,0.0,0.0,0.038083445,0.029365065,,,0.0,0.0,0.0,0.0,0.04109122,0.036458123,0.0,0.042268354,0.027371988,0.0,0.0,0.04797592,0.0,0.0,0.0,0.0,0.04175873,0.034932658,0.0,0.042261362,0.026104745,0.0,0.029229645,0.03850882,0.0,0.0,0.0,0.0,0.0,0.0,0.03752918,0.0,0.0,0.020070069,0.0,0.030192582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044027574,0.07632153,0.0,0.0,0.06388779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03200166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
0.0,0.0,0.0,0.0,0.029964203,0.056590136,0.0,,0.05401986,0.04233451,0.0,0.03252555,0.0,0.0,0.03362057,0.034196723,,,0.0,0.0,0.0,0.0,0.040834904,0.058747556,0.0,0.042411122,0.032549165,0.0,0.0,0.042655174,0.0,0.0,0.0,0.0,0.02787155,0.03627331,0.0,0.043921962,0.027887702,0.0,0.0,0.044295654,0.0,0.0,0.0,0.0,0.0,0.0,0.045525387,0.0,0.0,0.024012262,0.0,0.033466917,0.0,0.0,0.0,0.061895784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038425863,0.06625426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049719866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
0.0,0.0,0.0,0.0,0.039800033,0.07953704,0.0,,0.0,0.0,0.0,0.036138684,0.0,0.0,0.051484924,0.06356105,,,0.0,0.0,0.0,0.0,0.05690447,0.0,0.0,0.044320762,0.02095568,0.0,0.0,0.063761234,0.0,0.0,0.0,0.0,0.055950254,0.052045032,0.0,0.045093693,0.050538983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049432356,0.0,0.0,0.034090854,0.0,0.048597403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07067066,0.0,0.077377416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05973954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
0.0,0.0,0.0,0.0,0.028974522,0.05879945,0.0,,0.052047852,0.041791666,0.0,0.02776075,0.0,0.0,0.037921064,0.026802227,,,0.0,0.0,0.0,0.0,0.042298257,0.047875717,0.0,0.03282949,0.021483822,0.0,0.0,0.06351095,0.0,0.0,0.0,0.0,0.04028101,0.029251544,0.0567695,0.035172038,0.032422703,0.0,0.0,0.042004175,0.0,0.0,0.0,0.0,0.0,0.0,0.036010366,0.0,0.0,0.020026939,0.0,0.032770112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03657651,0.0,0.0,0.0,0.043039784,0.06969141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043888133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
0.015794188,0.0,0.0,0.012588955,0.0,0.01751873,0.0,,0.052323706,0.03644511,0.0,0.020938601,0.0,0.037737712,0.034381617,0.019378198,,,0.0,0.0,0.0,0.0,0.032440055,0.03822581,0.016225863,0.0,0.014663099,0.0,0.01568921,0.018487735,0.0,0.032490525,0.0,0.0,0.029404685,0.015729554,0.017371044,0.022892172,0.038941912,0.0,0.029236492,0.021027325,0.0,0.0,0.030283865,0.0,0.0,0.0,0.021072514,0.0,0.0,0.018652402,0.0,0.0,0.029443456,0.0,0.0,0.0,0.0,0.0,0.0,0.012782253,0.0,0.014272982,0.0,0.0,0.0,0.037307914,0.038050357,0.0,0.0,0.05732004,0.0,0.0,0.0,0.021746255,0.05397632,0.0,0.0,0.0,0.0,0.0,0.0,0.04583594,0.015868787,0.0,0.0,0.0,0.0,0.0,0.013454638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
