ncbi_1678,ncbi_102106,ncbi_33870,ncbi_133925,ncbi_838,ncbi_239759,ncbi_574697,ncbi_1301,ncbi_990721,ncbi_33042,ncbi_189330,ncbi_420345,ncbi_841,ncbi_216851,ncbi_204475,ncbi_100175,ncbi_44748,ncbi_292632,ncbi_78119,ncbi_61170,ncbi_508459,ncbi_2753,ncbi_239934,ncbi_816,ncbi_1263,ncbi_1350,ncbi_1485,ncbi_1159323,ncbi_970,ncbi_100883,ncbi_574899,ncbi_1578,ncbi_580596,ncbi_151037,ncbi_118966,ncbi_397864,ncbi_449972,ncbi_13687,ncbi_2745,ncbi_1716,ncbi_84111,ncbi_577309,ncbi_1185408,ncbi_963,ncbi_872,ncbi_84108,ncbi_375288,ncbi_638847,ncbi_2172,ncbi_1654,ncbi_1663,ncbi_209,ncbi_32207,ncbi_1386,ncbi_46123,ncbi_978,ncbi_196081,ncbi_583,ncbi_1380,ncbi_46255,ncbi_118747,ncbi_283168,ncbi_244127,ncbi_150022,ncbi_1253,ncbi_1243,ncbi_162289,ncbi_12916,ncbi_295595,ncbi_904,ncbi_1279,ncbi_28050,ncbi_264995,ncbi_419014,ncbi_172900,ncbi_117563,ncbi_1257,ncbi_662,ncbi_135858,ncbi_131079,ncbi_651554,ncbi_222991,ncbi_39948,ncbi_830,ncbi_286,ncbi_264147,ncbi_1164882,ncbi_241189,ncbi_52225,ncbi_177971,ncbi_482,ncbi_307628,ncbi_290425,ncbi_561,ncbi_836,ncbi_75,ncbi_1883,ncbi_41275,ncbi_379,ncbi_620,ncbi_610116,ncbi_40544,ncbi_180162,ncbi_119852,ncbi_642,ncbi_83770,ncbi_1827,ncbi_1073,ncbi_1839,ncbi_407,ncbi_165695,ncbi_517,ncbi_1298,ncbi_149698,ncbi_1873,ncbi_246875,ncbi_84567,ncbi_68,ncbi_157,ncbi_881616,ncbi_142587
0.012456977477221944,-0.5481218267945994,0.18140565590668686,-0.8215458367075594,-0.013176391330844266,-0.06788627268318885,-0.0017733659032207363,-0.03706683222527632,-0.0011992743603932703,0.02826091228353374,0.19069473417802513,0.6876105825031534,-0.21281381251155862,0.18640346835750793,-0.05142313872694933,0.2342079061517444,0.03349442024911189,0.01896055572018016,-0.04952363001647843,0.0004929598932404795,-0.0013877706772676603,-0.009187116126423157,-3.2307636115735145,-0.613170303115646,-0.07826659026921186,0.000790319044146111,-0.700450009327438,-0.04022975732942758,-0.005849891078896357,0.00022960388257626098,-0.009839907836840201,0.010699139075292493,0.30858020610536396,-0.01518840407061432,0.004584636644175932,-0.19416613442738043,0.0,0.0,0.0,0.0003305680686489987,0.010978637783674921,-0.015711096474381327,0.008591473571726148,0.0006313532202601613,0.0037417355353886435,6.304230378514209e-05,0.0006612065077359949,0.07478114910121823,0.0006484766052613879,0.000602350339186933,2.250790742487879e-05,0.0,0.0003011679546048837,0.0012520799900838043,0.00011035815161369786,-0.036425454217348475,4.529075584999781e-05,0.0003025275617907809,0.00036802598471754786,-0.004862933418908245,0.0008823511616607153,-0.012255315618771632,0.0020136565935827706,3.81771046994409e-06,0.001513040796952338,5.877097906211819e-05,0.0,0.0,0.0,0.0,-3.021590583307307e-05,0.002087416162264137,0.00016337690161226902,-1.9025970430243997e-05,0.0,0.009861557141248943,3.669082478675782e-05,0.0,0.00149888133822492,-0.0002544507452922026,0.0044295836763697085,0.02055555627142761,2.9289412740983183e-05,0.0,-0.001044273759637386,0.0002320952683546159,0.0,4.8773143068541926e-05,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,5.077332315952104e-06,-0.0,0.0,-7.589232272676965e-05,0.0013640822317146802,-0.0,6.941622477842419e-07,0.0001573080699442759,-8.178015552356082e-05,0.0,0.0,0.0014507804961973027,-0.0,2.723223306248724e-06,5.814186279208434e-06,1.4708696616202674e-07,3.0751825129184695e-07,2.2138417481663554e-07,-0.00011652530063879457,-0.0,-0.0,-0.0,2.556635171600539e-05,-0.0,-0.0,-1.172079955179915e-06
-0.012806515739560818,0.11855461491002635,-0.003787214518609677,0.0031527987397280163,-0.013638229767677642,-0.2099486294384512,-0.021020045852926432,-0.10369170588735035,6.352867376019536e-05,-0.00015832832719570063,0.3013037518700141,-0.2335747467141058,-0.1223339297287763,0.1736383246570351,0.2377350304413766,-0.01215940671851048,-0.03147987377171209,-0.31845673097767657,-0.17390494877827467,0.0009574393624059929,0.0006077174047554795,0.0009921120428778062,-8.605898734257758,-0.2574473690274926,-0.20034060254250063,0.0051367820815383025,-0.2338804837256066,-0.0010965994548017216,-0.00044776380558848535,-0.001757835429762367,0.14024645292662405,0.010699139075292493,0.30858020610536396,-0.01518840407061432,0.004584636644175932,-0.19416613442738043,0.0,0.0,0.0,0.0003305680686489987,0.010978637783674921,-0.015711096474381327,0.008591473571726148,0.0006313532202601613,0.0037417355353886435,6.304230378514209e-05,0.0006612065077359949,0.07478114910121823,0.0006484766052613879,0.000602350339186933,2.250790742487879e-05,0.0,0.0003011679546048837,0.0012520799900838043,0.00011035815161369786,-0.036425454217348475,4.529075584999781e-05,0.0003025275617907809,0.00036802598471754786,-0.004862933418908245,0.0008823511616607153,-0.012255315618771632,0.0020136565935827706,3.81771046994409e-06,0.001513040796952338,5.877097906211819e-05,0.0,0.0,0.0,0.0,-3.021590583307307e-05,0.002087416162264137,0.00016337690161226902,-1.9025970430243997e-05,0.0,0.009861557141248943,3.669082478675782e-05,0.0,0.00149888133822492,-0.0002544507452922026,0.0044295836763697085,0.02055555627142761,2.9289412740983183e-05,0.0,-0.001044273759637386,0.0002320952683546159,0.0,4.8773143068541926e-05,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,5.077332315952104e-06,-0.0,0.0,-7.589232272676965e-05,0.0013640822317146802,-0.0,6.941622477842419e-07,0.0001573080699442759,-8.178015552356082e-05,0.0,0.0,0.0014507804961973027,-0.0,2.723223306248724e-06,5.814186279208434e-06,1.4708696616202674e-07,3.0751825129184695e-07,2.2138417481663554e-07,-0.00011652530063879457,-0.0,-0.0,-0.0,2.556635171600539e-05,-0.0,-0.0,-1.172079955179915e-06
0.27803383989046454,-0.8716403962395055,-0.003787214518609677,0.0031527987397280163,-0.013638229767677642,-0.22111910302926713,-0.021020045852926432,-0.10369170588735035,6.352867376019536e-05,-0.00015832832719570063,0.3013037518700141,-0.2767354901218098,-0.188965795989565,-1.2233211280496332,0.2377350304413766,-0.01215940671851048,-0.03147987377171209,0.030758839608263203,-0.15055020971967228,-0.0005212437085129883,0.0006077174047554795,0.0009921120428778062,0.21158202593151432,-0.6524900324595102,-0.271873206182223,0.0051367820815383025,-0.6063759015579734,-0.04022975732942758,-0.005849891078896357,0.00022960388257626098,-0.009839907836840201,-0.4883002011512005,0.24210281345695236,-0.010912346757200977,0.004584636644175932,-0.19416613442738043,0.0,0.0,0.0,0.0003305680686489987,0.010978637783674921,-0.015711096474381327,0.008591473571726148,0.0006313532202601613,0.0037417355353886435,6.304230378514209e-05,0.0006612065077359949,0.07478114910121823,0.0006484766052613879,0.000602350339186933,2.250790742487879e-05,0.0,0.0003011679546048837,0.0012520799900838043,0.00011035815161369786,-0.036425454217348475,4.529075584999781e-05,0.0003025275617907809,0.00036802598471754786,-0.004862933418908245,0.0008823511616607153,-0.012255315618771632,0.0020136565935827706,3.81771046994409e-06,0.001513040796952338,5.877097906211819e-05,0.0,0.0,0.0,0.0,-3.021590583307307e-05,0.002087416162264137,0.00016337690161226902,-1.9025970430243997e-05,0.0,0.009861557141248943,3.669082478675782e-05,0.0,0.00149888133822492,-0.0002544507452922026,0.0044295836763697085,0.02055555627142761,2.9289412740983183e-05,0.0,-0.001044273759637386,0.0002320952683546159,0.0,4.8773143068541926e-05,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,5.077332315952104e-06,-0.0,0.0,-7.589232272676965e-05,0.0013640822317146802,-0.0,6.941622477842419e-07,0.0001573080699442759,-8.178015552356082e-05,0.0,0.0,0.0014507804961973027,-0.0,2.723223306248724e-06,5.814186279208434e-06,1.4708696616202674e-07,3.0751825129184695e-07,2.2138417481663554e-07,-0.00011652530063879457,-0.0,-0.0,-0.0,2.556635171600539e-05,-0.0,-0.0,-1.172079955179915e-06
-0.01392691407044097,-0.08151334588059786,-0.003787214518609677,0.0031527987397280163,-0.013638229767677642,-0.2108161545910715,-0.021020045852926432,-0.09729218423523898,6.352867376019536e-05,0.004131880298503614,0.2731593706499046,-0.2511441857563237,-0.14552474138737465,-0.1308729309705799,-5.181362939208971,0.02435134411266024,-0.007888885136290016,0.013818380681720876,-0.036335966992640974,0.002459735095204759,0.0006077174047554795,0.0009921120428778062,0.21158202593151432,-0.3157621753275836,-0.21629157804268523,0.0051367820815383025,-0.322479111761611,-0.02421621820164024,-0.005849891078896357,0.00022960388257626098,-0.009839907836840201,0.010699139075292493,-0.008584581592993966,-0.01518840407061432,-0.0002465540157329299,-0.19416613442738043,0.0,0.0,0.0,0.0003305680686489987,0.010978637783674921,-0.015711096474381327,0.008591473571726148,0.0006313532202601613,0.0037417355353886435,6.304230378514209e-05,0.0006612065077359949,0.07478114910121823,0.0006484766052613879,0.000602350339186933,2.250790742487879e-05,0.0,0.0003011679546048837,0.0012520799900838043,0.00011035815161369786,-0.036425454217348475,4.529075584999781e-05,0.0003025275617907809,0.00036802598471754786,-0.004862933418908245,0.0008823511616607153,-0.012255315618771632,0.0020136565935827706,3.81771046994409e-06,0.001513040796952338,5.877097906211819e-05,0.0,0.0,0.0,0.0,-3.021590583307307e-05,0.002087416162264137,0.00016337690161226902,-1.9025970430243997e-05,0.0,0.009861557141248943,3.669082478675782e-05,0.0,0.00149888133822492,-0.0002544507452922026,0.0044295836763697085,0.02055555627142761,2.9289412740983183e-05,0.0,-0.001044273759637386,0.0002320952683546159,0.0,4.8773143068541926e-05,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,5.077332315952104e-06,-0.0,0.0,-7.589232272676965e-05,0.0013640822317146802,-0.0,6.941622477842419e-07,0.0001573080699442759,-8.178015552356082e-05,0.0,0.0,0.0014507804961973027,-0.0,2.723223306248724e-06,5.814186279208434e-06,1.4708696616202674e-07,3.0751825129184695e-07,2.2138417481663554e-07,-0.00011652530063879457,-0.0,-0.0,-0.0,2.556635171600539e-05,-0.0,-0.0,-1.172079955179915e-06
-0.013067145535816253,0.11855461491002635,-0.003787214518609677,0.0031527987397280163,0.0008296384929649185,-0.22111910302926713,-0.021020045852926432,-0.09856456137469728,6.352867376019536e-05,-0.00015832832719570063,0.26794779972063504,-0.2767354901218098,-0.2098586649374797,0.061352494168017635,-15.49474403317537,-0.01215940671851048,-0.03147987377171209,0.036290678561752256,-0.16688849375772535,0.0001271578472209833,0.0006077174047554795,0.0009921120428778062,0.20126594308965506,-0.6158895633716855,-0.2536908537182821,0.0051367820815383025,-0.7359872421985895,-0.03861849690132487,0.001531247159209719,0.00022960388257626098,-0.009839907836840201,0.005075340760224533,0.15583287505568544,-0.005071713380304728,0.004584636644175932,-0.11172577278024791,0.0,0.0007560932504152138,0.0,0.0003305680686489987,0.010978637783674921,-0.015711096474381327,0.008591473571726148,0.0006313532202601613,0.0037417355353886435,6.304230378514209e-05,0.0006612065077359949,0.07478114910121823,0.0006484766052613879,0.000602350339186933,2.250790742487879e-05,0.0,0.0003011679546048837,0.0012520799900838043,0.00011035815161369786,-0.036425454217348475,4.529075584999781e-05,0.0003025275617907809,0.00036802598471754786,-0.004862933418908245,0.0008823511616607153,-0.012255315618771632,0.0020136565935827706,3.81771046994409e-06,0.001513040796952338,5.877097906211819e-05,0.0,0.0,0.0,0.0,-3.021590583307307e-05,0.002087416162264137,0.00016337690161226902,-1.9025970430243997e-05,0.0,0.009861557141248943,3.669082478675782e-05,0.0,0.00149888133822492,-0.0002544507452922026,0.0044295836763697085,0.02055555627142761,2.9289412740983183e-05,0.0,-0.001044273759637386,0.0002320952683546159,0.0,4.8773143068541926e-05,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,5.077332315952104e-06,-0.0,0.0,-7.589232272676965e-05,0.0013640822317146802,-0.0,6.941622477842419e-07,0.0001573080699442759,-8.178015552356082e-05,0.0,0.0,0.0014507804961973027,-0.0,2.723223306248724e-06,5.814186279208434e-06,1.4708696616202674e-07,3.0751825129184695e-07,2.2138417481663554e-07,-0.00011652530063879457,-0.0,-0.0,-0.0,2.556635171600539e-05,-0.0,-0.0,-1.172079955179915e-06
0.03698334803004294,-0.16745541074323483,-0.003787214518609677,0.0031527987397280163,-0.01321794816479908,-0.13667754948615368,-0.021020045852926432,-0.10369170588735035,6.352867376019536e-05,-0.00015832832719570063,0.16513325918363558,0.5583856281460737,0.05304527101217541,-0.008292703026750082,-0.5701247529888388,-0.01215940671851048,-0.006646209513822455,-0.5257793955130433,-0.17390494877827467,0.0005862899745127799,0.0006077174047554795,0.0009921120428778062,0.21158202593151432,-0.4394454483762452,-0.1316018399841407,0.0051367820815383025,-0.2890040877205113,0.03167109437154711,-0.0015984594678684451,-0.011836981613332078,-0.009839907836840201,0.010699139075292493,0.0388290860139642,0.007851870445309064,0.004584636644175932,-0.19416613442738043,0.0,0.0,0.0,-0.0016711845245343448,0.008707913771094736,-0.010523677686264034,-0.00555218065063757,-0.0013183847532710514,0.0007034045248134759,6.304230378514209e-05,0.0006612065077359949,0.07478114910121823,0.0006484766052613879,0.000602350339186933,2.250790742487879e-05,0.0,0.0003011679546048837,0.0012520799900838043,0.00011035815161369786,-0.036425454217348475,4.529075584999781e-05,0.0003025275617907809,0.00036802598471754786,-0.004862933418908245,0.0008823511616607153,-0.012255315618771632,0.0020136565935827706,3.81771046994409e-06,0.001513040796952338,5.877097906211819e-05,0.0,0.0,0.0,0.0,-3.021590583307307e-05,0.002087416162264137,0.00016337690161226902,-1.9025970430243997e-05,0.0,0.009861557141248943,3.669082478675782e-05,0.0,0.00149888133822492,-0.0002544507452922026,0.0044295836763697085,0.02055555627142761,2.9289412740983183e-05,0.0,-0.001044273759637386,0.0002320952683546159,0.0,4.8773143068541926e-05,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,5.077332315952104e-06,-0.0,0.0,-7.589232272676965e-05,0.0013640822317146802,-0.0,6.941622477842419e-07,0.0001573080699442759,-8.178015552356082e-05,0.0,0.0,0.0014507804961973027,-0.0,2.723223306248724e-06,5.814186279208434e-06,1.4708696616202674e-07,3.0751825129184695e-07,2.2138417481663554e-07,-0.00011652530063879457,-0.0,-0.0,-0.0,2.556635171600539e-05,-0.0,-0.0,-1.172079955179915e-06
-0.007179976571426009,-0.22688406725028665,-0.003787214518609677,-0.053001150149440915,-0.013638229767677642,-0.20274007616188014,-0.021020045852926432,0.09235746101481458,6.352867376019536e-05,0.044103480281668356,0.2562472366239811,0.029267210213510444,-0.19405986604962258,0.13736461020984986,-1.5740527939206652,-0.0029090048148893363,0.24121799060103213,-0.00037613650974484253,-0.13125542920000466,0.0023982550649346234,-0.032565327366890384,0.0009921120428778062,0.21158202593151432,-0.6684553784535842,-0.16355488994772263,0.0051367820815383025,-0.3382194308979456,-0.04022975732942758,0.010612714113778563,0.00022960388257626098,-0.009839907836840201,-0.39951173965544384,0.30858020610536396,-0.01518840407061432,0.004584636644175932,-0.07167135674452044,0.0,0.0,0.0,0.0003305680686489987,0.0034366314930961693,-0.015711096474381327,-0.01377853063884815,-0.0030691449179428253,-0.013678200399068884,-0.004640039132529919,-0.004202571545718302,-0.3223398906128207,0.0006484766052613879,0.000602350339186933,2.250790742487879e-05,0.0,0.0003011679546048837,0.0012520799900838043,0.00011035815161369786,-0.036425454217348475,4.529075584999781e-05,0.0003025275617907809,0.00036802598471754786,-0.004862933418908245,0.0008823511616607153,-0.012255315618771632,0.0020136565935827706,3.81771046994409e-06,0.001513040796952338,5.877097906211819e-05,0.0,0.0,0.0,0.0,-3.021590583307307e-05,0.002087416162264137,0.00016337690161226902,-1.9025970430243997e-05,0.0,0.009861557141248943,3.669082478675782e-05,0.0,0.00149888133822492,-0.0002544507452922026,0.0044295836763697085,0.02055555627142761,2.9289412740983183e-05,0.0,-0.001044273759637386,0.0002320952683546159,0.0,4.8773143068541926e-05,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,5.077332315952104e-06,-0.0,0.0,-7.589232272676965e-05,0.0013640822317146802,-0.0,6.941622477842419e-07,0.0001573080699442759,-8.178015552356082e-05,0.0,0.0,0.0014507804961973027,-0.0,2.723223306248724e-06,5.814186279208434e-06,1.4708696616202674e-07,3.0751825129184695e-07,2.2138417481663554e-07,-0.00011652530063879457,-0.0,-0.0,-0.0,2.556635171600539e-05,-0.0,-0.0,-1.172079955179915e-06
0.14712650435724772,-9.306129905691307,-0.003787214518609677,0.0031527987397280163,-0.013638229767677642,-0.03282562241623736,0.008005609200397402,-0.10369170588735035,6.352867376019536e-05,-0.00015832832719570063,0.23721318864091392,-0.2767354901218098,-0.2399179205395037,0.22603175571765483,0.2377350304413766,0.07427527014615543,-0.03147987377171209,-0.4968701727337182,-0.13478446916231826,-0.0005212437085129883,0.0006077174047554795,0.0009921120428778062,0.12309298526404135,-0.6391941319184958,-0.27596943648741473,0.0051367820815383025,0.5568337010872287,-0.031591654251042996,-0.005849891078896357,0.00022960388257626098,-0.009839907836840201,0.010699139075292493,0.28193148990786765,-0.01518840407061432,-0.0022258748006975223,-0.06687837099210427,0.0,0.0,0.0,-0.012737639917474019,-0.09073775994048301,-0.014108004603247504,0.008591473571726148,0.0006313532202601613,0.0018344883008537902,6.304230378514209e-05,0.0006612065077359949,0.07478114910121823,-0.002237537532744768,-0.04269635810495241,-0.00039480167774647327,0.0,0.0003011679546048837,0.0012520799900838043,0.00011035815161369786,-0.036425454217348475,4.529075584999781e-05,0.0003025275617907809,0.00036802598471754786,-0.004862933418908245,0.0008823511616607153,-0.012255315618771632,0.0020136565935827706,3.81771046994409e-06,0.001513040796952338,5.877097906211819e-05,0.0,0.0,0.0,0.0,-3.021590583307307e-05,0.002087416162264137,0.00016337690161226902,-1.9025970430243997e-05,0.0,0.009861557141248943,3.669082478675782e-05,0.0,0.00149888133822492,-0.0002544507452922026,0.0044295836763697085,0.02055555627142761,2.9289412740983183e-05,0.0,-0.001044273759637386,0.0002320952683546159,0.0,4.8773143068541926e-05,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,5.077332315952104e-06,-0.0,0.0,-7.589232272676965e-05,0.0013640822317146802,-0.0,6.941622477842419e-07,0.0001573080699442759,-8.178015552356082e-05,0.0,0.0,0.0014507804961973027,-0.0,2.723223306248724e-06,5.814186279208434e-06,1.4708696616202674e-07,3.0751825129184695e-07,2.2138417481663554e-07,-0.00011652530063879457,-0.0,-0.0,-0.0,2.556635171600539e-05,-0.0,-0.0,-1.172079955179915e-06
-0.01318493654909346,-0.3807731952463419,-0.003787214518609677,0.0031527987397280163,-0.013638229767677642,-0.22111910302926713,-0.021020045852926432,-0.02077918773908737,6.352867376019536e-05,-0.00015832832719570063,-0.5957891918061192,0.23775576090895725,-0.2399179205395037,0.22603175571765483,0.2377350304413766,-0.01215940671851048,-0.03147987377171209,0.036290678561752256,-0.17390494877827467,-0.0005212437085129883,0.0006077174047554795,0.0009921120428778062,0.21158202593151432,-0.4522773805065907,-0.08203086382798623,0.0051367820815383025,2.2829209490920244,-0.04022975732942758,-0.005849891078896357,0.00022960388257626098,-0.009839907836840201,0.010699139075292493,0.280428570153572,0.0758047842040889,0.004584636644175932,-0.19416613442738043,0.0,0.0,0.0,0.0003305680686489987,0.010978637783674921,-0.015711096474381327,0.008591473571726148,0.0006313532202601613,0.0037417355353886435,6.304230378514209e-05,0.0006612065077359949,0.07478114910121823,0.0006484766052613879,-0.00024469670069518094,2.250790742487879e-05,0.0,-0.000748908373736508,-0.0019046050816822638,-0.0005992524550145172,-0.036425454217348475,4.529075584999781e-05,0.0003025275617907809,0.00036802598471754786,-0.004862933418908245,0.0008823511616607153,-0.012255315618771632,0.0020136565935827706,3.81771046994409e-06,0.001513040796952338,5.877097906211819e-05,0.0,0.0,0.0,0.0,-3.021590583307307e-05,0.002087416162264137,0.00016337690161226902,-1.9025970430243997e-05,0.0,0.009861557141248943,3.669082478675782e-05,0.0,0.00149888133822492,-0.0002544507452922026,0.0044295836763697085,0.02055555627142761,2.9289412740983183e-05,0.0,-0.001044273759637386,0.0002320952683546159,0.0,4.8773143068541926e-05,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,5.077332315952104e-06,-0.0,0.0,-7.589232272676965e-05,0.0013640822317146802,-0.0,6.941622477842419e-07,0.0001573080699442759,-8.178015552356082e-05,0.0,0.0,0.0014507804961973027,-0.0,2.723223306248724e-06,5.814186279208434e-06,1.4708696616202674e-07,3.0751825129184695e-07,2.2138417481663554e-07,-0.00011652530063879457,-0.0,-0.0,-0.0,2.556635171600539e-05,-0.0,-0.0,-1.172079955179915e-06
0.15889670811912765,0.03487785271511548,-0.003787214518609677,0.0031527987397280163,-0.013638229767677642,0.3239070399301779,-0.021020045852926432,-0.10098170216781127,6.352867376019536e-05,-0.00015832832719570063,0.12100147674811991,-0.2767354901218098,-0.2399179205395037,0.22603175571765483,0.2377350304413766,-0.01215940671851048,-0.03147987377171209,-0.06437105086244951,-0.17390494877827467,-0.0005212437085129883,0.0006077174047554795,0.0009921120428778062,0.10919288841276541,0.5830391584690339,-0.27692946035357324,0.0051367820815383025,-0.5078055340936715,-0.04022975732942758,-0.005849891078896357,0.00022960388257626098,-0.009839907836840201,0.010699139075292493,0.24137626354739422,0.008555220587832285,0.004584636644175932,0.12998135788550602,0.0,0.0,0.0,0.0003305680686489987,0.010978637783674921,-0.015711096474381327,0.008591473571726148,0.0006313532202601613,-0.0070095579127399344,6.304230378514209e-05,0.0006612065077359949,0.07478114910121823,0.0006484766052613879,0.000602350339186933,2.250790742487879e-05,0.0,0.0003011679546048837,0.0012520799900838043,0.00011035815161369786,0.012720999306258439,4.529075584999781e-05,0.0003025275617907809,0.00036802598471754786,-0.004862933418908245,0.0008823511616607153,-0.012255315618771632,0.0020136565935827706,3.81771046994409e-06,0.001513040796952338,5.877097906211819e-05,0.0,0.0,0.0,0.0,-3.021590583307307e-05,0.002087416162264137,0.00016337690161226902,-1.9025970430243997e-05,0.0,0.009861557141248943,3.669082478675782e-05,0.0,0.00149888133822492,-0.0002544507452922026,0.0044295836763697085,0.02055555627142761,2.9289412740983183e-05,0.0,-0.001044273759637386,0.0002320952683546159,0.0,4.8773143068541926e-05,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,5.077332315952104e-06,-0.0,0.0,-7.589232272676965e-05,0.0013640822317146802,-0.0,6.941622477842419e-07,0.0001573080699442759,-8.178015552356082e-05,0.0,0.0,0.0014507804961973027,-0.0,2.723223306248724e-06,5.814186279208434e-06,1.4708696616202674e-07,3.0751825129184695e-07,2.2138417481663554e-07,-0.00011652530063879457,-0.0,-0.0,-0.0,2.556635171600539e-05,-0.0,-0.0,-1.172079955179915e-06
